"Site","BUFF_DIST","20","32","33","34","50","110","120","210","220","230"
"LU13_45","250","0","0","0","0","0","0.0320334655675066","0","0.967966534432343","0","0"
"LU13_08","250","0","0","0","0","0","0.0490078305573407","0","0.950992169442762","0","0"
"LU13_43","250","0","0","0","0","0","0.084157415049573","0","0.915842584950616","0","0"
"LU13_41","250","0","0","0","0","0","0.171390192514021","0","0.828609807485508","0","0"
"LU13_59","250","0","0","0","0","0","0","0","0.999999999999929","0","0"
"LU13_06","250","0","0","0","0","0","0","0","0.999999999999789","0","0"
"LU13_14","250","0","0","0","0","0","0.0991943598565936","0","0.378373653334454","0","0.522431986807523"
"LU13_52","250","0","0","0","0","0","0","0","1.00000000000002","0","0"
"LU13_36","250","0","0","0","0","0.180948829691902","0","0","0.819051170305667","0","0"
"LU13_38","250","0","0","0","0","0.291496840068698","0","0","0.708503159931929","0","0"
"LU13_20","250","0","0","0","0","0.0136368371699231","0","0","0.986032517702949","0.000330645127414681","0"
"LU13_17","250","0","0","0","0","0","0","0","0.999999999999751","0","0"
"LU13_56","250","0","0","0","0","0","0","0","0.873729491948106","0.126270508052051","0"
"LU13_49","250","0","0","0","0","0","0","0","0.999999999999991","0","0"
"LU13_70","250","0","0","0","0.0617519258835002","0","0","0","0.938248195371258","0","0"
"LU13_11","250","0.077659059293199","0","0.125065300684211","0.178504256214594","0","0","0","0.618771411331877","0","0"
"LU15_44","250","0","0","0","0.0536537797664578","0","0.0992236107996717","0","0.847122609433694","0","0"
"LU15_11","250","0","0","0","0.0919966876295106","0","0.0277273188465382","0","0.880275993524225","0","0"
"LU15_19","250","0","0","0","0.118553304595995","0","0","0","0.881446695404027","0","0"
"LU15_07","250","0","0","0","0.157963099302769","0","0","0","0.842036900697188","0","0"
"LU15_34","250","0","0","0","0.235931653969655","0.281253169632753","0","0","0.470473591375629","0","0.0123415850218812"
"LU15_37","250","0","0","0","0.162546373822139","0","0.471224401232591","0","0.366229224945295","0","0"
"LU15_18","250","0","0","0","0.0787135088750121","0","0","0","0.921286491125015","0","0"
"LU15_43","250","0","0","0","0","0","0","0","0.579905119919495","0","0.420094880080117"
"LU15_10","250","0","0","0","0.0591977812841895","0","0.125941963684202","0","0.81486025503063","0","0"
"LU15_58","250","0","0","0","0","0.131967854856676","0.074847428254292","0","0.793184716887293","0","0"
"LU15_08","250","0","0","0","0.0675166376377264","0","0.19255319052305","0","0.739930171837645","0","0"
"LU15_12","250","0","0","0","0.223107434216694","0","0","0","0.776892565783303","0","0"
"LU15_17","250","0","0","0","0","0","0.177303185419442","0","0.10160472509001","0","0.72109208949058"
"LU15_01","250","0","0","0","0.159927623079882","0.0954628094006345","0.0855358539655391","0","0.65907371355451","0","0"
"LU15_26","250","0","0","0","0.166580976198333","0.250679969757304","0.37862675823818","0","0.204112295803073","0","0"
"LU15_27","250","0","0","0","0.0962701532408688","0.160081871790093","0.239358368272114","0","0.114593772805595","0","0.389695833895255"
"LU15_28","250","0","0","0","0.310984775066483","0","0.192320222607516","0","0.426120359189875","0","0.0705746431365749"
"LU15_02","250","0","0","0","0.108700314334158","0","0.0438672947397752","0","0.847432390926374","0","0"
"LU15_29","250","0","0","0","0.088882369957965","0.119546207643172","0.263936717067636","0","0.510560544394894","0","0.0170741609358578"
"LU15_30","250","0","0","0","0.0389582510723813","0","0.327354194252709","0","0.593987242514577","0","0.0397003121602107"
"LU15_31","250","0","0","0","0.0485098705325951","0","0.143864773009028","0","0.632211428707617","0","0.175413927751069"
"LU15_32","250","0","0","0","0.122738584616788","0.0663000748908476","0.192833339526417","0","0.512077905168861","0","0.106050095799066"
"LU15_20","250","0","0","0","0.116780184809139","0","0.157856491141252","0","0.0195875187041458","0.158208681486645","0.547567123860609"
"LU15_21","250","0","0","0","0","0","0","0","0.741804642427955","0.258195357580386","0"
"LU15_23","250","0","0","0","0.218271281839348","0","0","0","0.781728718160775","0","0"
"LU15_41","250","0","0","0","0.264738555037279","0.416435024195068","0","0","0.269302287870625","0","0.0495241328993542"
"LU15_25","250","0","0","0","0.0616111681583494","0","0","0","0.907387770799305","0","0.0310010610429528"
"LU15_09","250","0","0","0","0.0439344304792639","0","0","0","0.956065569520542","0","0"
"LU15_24","250","0","0","0","0.163257806095014","0","0","0","0.836742193905101","0","0"
"LU15_46","250","0","0","0","0.136574797388704","0.145076458323688","0.234854135152078","0","0.422787604550911","0.000995722162562259","0.0597112824210584"
"LU15_40","250","0","0","0","0","0","0.361227657935411","0","0.108457393905126","0","0.530314948163947"
"LU15_16","250","0","0","0","0","0","0","0","0.855930460892579","0.144069539110652","0"
"LU15_04","250","0","0","0","0.129760470807769","0","0","0","0.870239529192089","0","0"
"LU15_36","250","0","0","0","0.184744259105722","0.0623417747577666","0.319776782479084","0","0.433137183658788","0","0"
"LU15_03","250","0","0","0","0.309220720745625","0.307046322220187","0.221354649037011","0","0.162378307994274","0","0"
"LU15_15","250","0","0","0.0590145743596744","0.142299963064033","0.449621245107774","0.0249803501356357","0","0.246598348364509","0","0.077485518968649"
"LU15_14","250","0","0","0.259421279564194","0","0.40497895800402","0","0","0","0.335599762427915","0"
"LU15_22","250","0","0","0","0","0","0","0","0.999999999999884","0","0"
"LU15_61","250","0","0","0","0","0","0","0","0.810526487865701","0.18947351213438","0"
"LU21_106","250","0","0","0","0","0","0","0","0.792184721537899","0","0.207815278464152"
"LU21_10","250","0.519647615077662","0","0","0","0.0311001907461337","0","0","0.285621251533744","0.163630942644376","0"
"LU21_16","250","0","0","0","0","0","0","0","1.00000000000001","0","0"
"LU21_107","250","0","0","0","0","0","0","0","0.999999999999843","0","0"
"LU21_41","250","0","0","0","0","0","0","0","1.00000000000008","0","0"
"LU21_63","250","0","0","0","0","0","0","0","0.471030477155014","0","0.528969522845084"
"LU21_27","250","0","0","0","0","0","0","0","0.999999999999981","0","0"
"LU21_23","250","0","0","0","0","0.0862987670520941","0","0","0.913701232947909","0","0"
"LU21_21","250","0","0","0","0","0","0","0","1.00000000000002","0","0"
"LU21_82","250","0","0","0","0","0.597066607484048","0.109595539247339","0","0.103179552937933","0.180960753401817","0.00919754692656343"
"LU21_871","250","0","0","0","0","0.310288941710803","0.237367632365147","0","0.103703185612277","0.136085828805738","0.212554411505791"
"LU21_164","250","0","0","0","0","0","0.370023089297712","0","0.629976910702361","0","0"
"LU21_36","250","0","0","0","0","0","0","0","0.999999999999957","0","0"
"LU21_14","250","0","0","0","0","0","0","0","1.00000000000005","0","0"
"LU21_32","250","0","0","0","0","0","0","0","1.00000000000007","0","0"
"LU21_126","250","0","0","0","0","0","0","0","1","0","0"
"LU21_122","250","0","0","0","0","0","0","0","1.0000000000002","0","0"
"LU21_56","250","0","0","0","0","0","0","0","1.00000000000004","0","0"
"LU21_57","250","0","0","0","0","0","0","0","1","0","0"
"LU21_09","250","0","0","0","0","0.462379317230096","0.0201487409153212","0","0.459980636491021","0.0574913053667939","0"
"LU21_98","250","0","0","0","0","0","0","0","0.836946970454981","0","0.16305302954634"
"LU21_119","250","0","0","0","0","0","0","0","0.999999999999988","0","0"
"LU21_52","250","0","0","0","0","0","0","0","1.00000000000007","0","0"
"LU21_59","250","0","0","0","0","0","0","0","0","0.971736875324373","0.0282631246758024"
"LU21_68","250","0","0","0","0","0","0","0","0.034289101122963","0.75945732249334","0.206253576383822"
"LU21_109","250","0","0","0","0","0","0","0","1.00000000000013","0","0"
"LU21_93","250","0","0","0","0","0.198391109511494","0","0","0.781953261869335","0","0.0196556286175265"
"LU21_114","250","0","0","0","0","0.173632778253795","0","0","0.278168121081627","0","0.548199100667498"
"LU21_105","250","0","0","0","0","0","0.431015069078301","0","0.0701552268690663","0","0.498829704052769"
"LU21_100","250","0","0","0","0","0","0.20500645504952","0","0.233987550532903","0","0.561005994420283"
"LU21_74","250","0","0","0","0","0","0","0","0.650432406261987","0.349567593738646","0"
"LU21_78","250","0.150061246801102","0","0","0","0","0","0","0.327425842977298","0","0.522512910221376"
"LU21_153","250","0","0","0","0","0","0","0","0.99999999999996","0","0"
"LU21_06","250","0","0","0","0","0","1.02765335884708e-05","0","0.505118883651161","0.494870839815287","0"
"LU21_116","250","0.423816366267131","0","0","0","0","0","0","0","0.232177039841769","0.344006593894369"
"LU21_97","250","0.111715526802516","0","0","0","0","0.601065320651099","0","0.181413821391818","0.10580533115366","0"
"LU01_13","250","0","0","0","0.0913069391724272","0","0","0","0","0.908693029358427","0"
"LU01_30","250","0","0","0","0.172275273964633","0.0333453166602614","0","0","0.0812979366240468","0.713081469702115","0"
"LU01_85","250","0","0","0","0","0.256381975955132","0","0","0.606093900412945","0.137524123632431","0"
"LU01_66","250","0","0","0","0.205140473777393","0","0","0","0.330670002720696","0","0.464189544859519"
"LU01_76","250","0","0","0","0.125545546343319","0","0.140182950306734","0","0.734271488441808","0","0"
"LU01_73","250","0","0","0","0.130906336419753","0","0","0","0.869093633768853","0","0"
"LU01_75","250","0","0","0","0.139490597536854","0.030038562071622","0","0","0.830470820620858","0","0"
"LU01_47","250","0","0","0","0.206153313235844","0","0.137390248091562","0","0","0.454461663839665","0.201994806577099"
"LU01_74","250","0","0","0","0.216385394754523","0","0.0081435969148314","0","0.775471023904918","0","0"
"LU01_44","250","0.105311991919599","0","0","0.557095516156803","0.0998581829978178","0.0291702483878746","0","0.208454014868689","0.000110089651746491","0"
"LU01_41","250","0.0829541265032777","0","0","0.239051477774273","0","0","0","0.232408767774539","0.445585614791734","0"
"LU01_64","250","0","0","0","0","0.0156138516366274","0.186952498514251","0","0.727398288543927","0","0.0700353613068856"
"LU01_86","250","0","0","0","0","0","0","0","0.721120585316196","0","0.278879359053595"
"LU01_79","250","0","0","0","0","0","0.158641426280419","0","0.841358573719864","0","0"
"LU01_63","250","0","0","0","0","0","0","0","1.0000000000003","0","0"
"LU01_72","250","0","0","0","0","0","0","0","0.886500036390653","0.113499963609378","0"
"LU01_67","250","0","0","0","0","0","0.200326919940441","0","0.140691449017172","0.658981631043722","0"
"LU01_77","250","0","0","0","0.212368161803949","0","0","0","0.787631736523548","0","0"
"LU01_32","250","0","0","0.324028162075876","0.217425980011443","0","0.0391765672846897","0","0.241951306187788","0.177417985686133","0"
"LU01_36","250","0","0","0","0","0","0.0538867491769151","0","0.877786383017596","0.0683268678054246","0"
"LU01_84","250","0","0","0","0.150481522783513","0.0941250592259713","0","0","0.75539327300394","0","0"
"LU01_25","250","0","0","0","0.161147994479118","0","0","0","0.473357005423284","0.365494946805636","0"
"LU01_83","250","0","0","0","0","0","0","0","0.983107787044443","0.0168922129560342","0"
"LU01_80","250","0","0","0","0.291134227233185","0.126803614588427","0","0","0.363896046476975","0.218166157853556","0"
"LU01_70","250","0","0","0","0.0831970299604271","0.050882250193403","0","0","0.754059491575902","0.074906945495955","0.0369542606812159"
"LU01_48","250","0","0","0","0.241576560863291","0","0.389719809569215","0","0.0169289832730231","0.351774609947957","0"
"LU01_45","250","0","0","0","0.117406946920499","0","0","0","0.174116171410525","0.708476811445922","0"
"LU01_11","250","0.354465883382705","0","0","0.176481696539183","0","0.13298691420451","0","0","0.336065385753734","0"
"LU01_40","250","0","0","0","0.250204738637658","0","0.731887074273971","0","0","0.0179081239714968","0"
"LU01_06","250","0","0","0","0.0612771478122099","0","0","0","0","0.938722788116692","0"
"LU01_10","250","0","0","0","0.0498607010035297","0","0","0","0","0.950139285004356","0"
"LU01_43","250","0","0","0","0.102402447174545","0","0.143801018651357","0","0.744997916299681","0.00879864403587362","0"
"LU01_71","250","0","0","0","0.125831775459115","0","0","0","0.874168181003517","0","0"
"LU01_22","250","0","0","0","0.296189861969156","0.0684254275259985","0","0","0.635384635339641","0","0"
"LU01_60","250","0","0","0","0.00195281304525191","0.223173478578701","0.144330925513027","0","0.306643476672152","0.235191480218384","0.0887077824496651"
"LU01_78","250","0","0","0","0","0","0","0","0.999999999999665","0","0"
"LU01_46","250","0","0","0","0.504851858625664","0.138320079768224","0.00682639775780645","0","0.0137125901620163","0","0.336288987870809"
"LU01_82","250","0","0","0","0.0753039895128824","0","0","0","0.924695889812986","0","0"
"LU01_27","250","0","0","0","0.153683097299851","0","0.00270477218543758","0","0.00586766106742987","0.837744422942025","0"
"LU13_18","500","0.102366504927569","0","0","0.00150104051426202","0.257624071454028","0.126409551179784","0","0.486903382440912","0.0251954494701922","0"
"LU13_15","500","0","0","0.0978807606304882","0.124172965163774","0.0088322139453139","0.161319562341454","0","0.455628250167862","0","0.152166224487894"
"LU13_03","500","0","0","0","0","0.257241484278874","0","0","0.516763709791887","0","0.225994805929117"
"LU13_34","500","0","0","0","0","0.0150640721275536","0","0","0.984935927872312","0","0"
"LU13_57","500","0","0","0","0","2.52543399407392e-06","0.136088575865286","0","0.863908898700878","0","0"
"LU13_16","500","0.150057858000085","0","0","0","0","0","0","0.8173641583822","0.0325779836174415","0"
"LU13_21","500","0.0202537552702477","0","0.211180202199746","0.189916439612382","0.239819137599061","0.130505488820821","0","0.208324975070139","0","0"
"LU13_37","500","0","0","0","0","0.0214851949563345","0","0","0.978514805043358","0","0"
"LU13_55","500","0","0","0","0","0.508989501849199","0","0","0.491010498150949","0","0"
"LU13_47","500","0","0","0","0","0","0.077351273875859","0","0.922648726124191","0","0"
"LU13_51","500","0","0","0","0","0","0.0861843710732463","0","0.913815628926884","0","0"
"LU13_27","500","0","0","0","0","0","0.0922851164612804","0","0.907714883538852","0","0"
"LU13_05","500","0","0","0","0","0","0.120651212481085","0","0.871808143069111","0","0.00754064445000592"
"LU13_26","500","0","0","0","0","0","0.116058349358272","0","0.88059213694888","0.00334951369368244","0"
"LU13_35","500","0","0","0","0","0.147423316133673","0","0","0.852576683866334","0","0"
"LU13_13","500","0","0","0","0","0.00483511796776542","0.104627079193273","0","0.848501683224126","0.0420361196155785","0"
"LU13_128","500","0","0","0","0","0.199599206663188","0.0014012171072618","0","0.798999576230368","0","0"
"LU13_131","500","0","0","0","0","0.174514602353865","0.18773972510137","0","0.637745672544572","0","0"
"LU13_12","500","0","0","0","0","0.0213210996831673","0.0958767484945431","0","0.882802151821895","0","0"
"LU13_33","500","0","0","0","0","0","0.372700944785472","0","0.627299055214579","0","0"
"LU13_32","500","0","0","0","0","0.150146899974783","0.28547077403039","0","0.564382325994802","0","0"
"LU13_30","500","0","0","0","0","0.0921105309999083","0.253951274234257","0","0.653938194765886","0","0"
"LU13_53","500","0","0","0","0","0","0.0840514512467615","0","0.915948548753377","0","0"
"LU13_22","500","0","0","0","0","0.00368061268101173","0","0","0.222431170253443","0.543595786882025","0.230292430183434"
"LU13_19","500","0","0","0","0","0","0.135864551023999","0","0.857741376076936","0.00639407289839251","0"
"LU13_45","500","0","0","0","0","0","0.115558097645774","0","0.884441902354262","0","0"
"LU13_08","500","0","0","0","0","0","0.145148699586001","0","0.854851300414381","0","0"
"LU13_43","500","0","0","0","0","0.00598866344195695","0.107411471350888","0","0.886599865206363","0","0"
"LU13_41","500","0","0","0","0","0","0.15379791656065","0","0.83981022343387","0.00639186000537588","0"
"LU13_59","500","0","0","0","0","0.00990791015107621","0.0292572759963189","0","0.960834813851789","0","0"
"LU13_06","500","0","0","0","0","0.0295268563417907","0","0","0.970473143658588","0","0"
"LU13_14","500","0","0","0","0","0","0.120184815872977","0","0.610747313667307","0.0401340217417079","0.22893384871729"
"LU13_52","500","0","0","0","0","0.000341222376291426","0","0","0.999658777623685","0","0"
"LU13_36","500","0","0","0","0","0.135739161807261","0","0","0.864260838191837","0","0"
"LU13_38","500","0","0","0","0","0.253716499475985","0.0565337763965981","0","0.689749724127742","0","0"
"LU13_20","500","0","0","0","0","0.0294571174364764","0.0628692130291074","0","0.861683423104988","0.0459902464293868","0"
"LU13_17","500","0","0","0","0","0.108619973006457","0","0","0.875829415284688","0.0155506117087102","0"
"LU13_56","500","0","0","0","0","0.0312208288590578","0","0","0.825380943952021","0.143398227189024","0"
"LU13_49","500","0","0","0","0","0.0148576856793512","0.0962578636792242","0","0.888884450641566","0","0"
"LU13_70","500","0.0334378171276754","0","0","0.100580074543835","0","0.042579957530395","0","0.819256993004464","0","0.00414516914245605"
"LU13_11","500","0.0913329811644715","0","0.102747630070441","0.149785194034419","0","0","0","0.656134206449784","0","0"
"LU15_44","500","0","0","0","0.0446728810710956","0","0.0861163879674784","0","0.857904820861721","0","0.0113059100996572"
"LU15_11","500","0","0","0","0.0653972617376566","0","0.0155486636557608","0","0.919054074608406","0","0"
"LU15_19","500","0","0","0","0.0728967384868147","0","0","0","0.927103261513172","0","0"
"LU15_07","500","0","0","0","0.115246633538049","0.00938183110792567","0","0","0.81067019331611","0.000508687673400344","0.0641926543646356"
"LU15_34","500","0","0","0","0.102169328704875","0.420140744185197","0","0","0.375478002762663","0","0.102211924347042"
"LU15_37","500","0","0","0","0.112312029872278","0","0.139581947354649","0","0.690336999237039","0","0.0577690235360872"
"LU15_18","500","0","0","0","0.102373726328305","0.00621680383277567","0","0","0.89140946983555","0","0"
"LU15_43","500","0","0","0","0.0762982983191639","0.0485472543076948","0","0","0.550559906819389","0","0.324594540552407"
"LU15_10","500","0","0","0","0.0972548795749093","0","0.0317181426675287","0","0.871026977757338","0","0"
"LU15_58","500","0","0","0","0","0.0329919637141468","0.218566631958721","0","0.728520938324873","0","0.0199204660017989"
"LU15_08","500","0","0","0","0.0319338292677889","0","0.0841308994532507","0","0.883935271277948","0","0"
"LU15_12","500","0","0","0","0.144763472009518","0","0","0","0.85523652799047","0","0"
"LU15_17","500","0","0","0","0","0","0.232847156486271","0","0.24893578391685","0","0.518217059596741"
"LU15_01","500","0","0","0","0.137513269892401","0.0883151489059457","0.250141990712442","0","0.524029590488825","0","0"
"LU15_26","500","0","0","0","0.0876715478159017","0.224882552670169","0.265445242688848","0","0.422000656823198","0","0"
"LU15_27","500","0","0","0","0.0791615243338997","0.322941308154083","0.117438526264559","0","0.336728287224224","0","0.143730354023431"
"LU15_28","500","0","0","0","0.157968706828378","0.0182328088856616","0.0980318444150631","0","0.694048480794109","0","0.0317181590759087"
"LU15_02","500","0","0","0","0.0879054039820555","0.0218623745124864","0.124968752706221","0","0.765263468798389","0","0"
"LU15_29","500","0","0","0","0.0789961181398421","0.0710499754415884","0.102193166724806","0","0.708419057550715","0","0.0393416821419145"
"LU15_30","500","0","0","0","0.0950291155451209","0","0.156576388684554","0","0.701907886985979","0","0.0464866087835678"
"LU15_31","500","0","0","0","0.0993480847106216","0.000491334560513556","0.0905504640157123","0","0.714833998838206","0","0.0947761178749021"
"LU15_32","500","0","0","0","0.0831537046194342","0.0395521570080132","0.195180398250247","0","0.647292897084131","0","0.0348208430384848"
"LU15_20","500","0","0","0","0.0922403253726572","0","0.0948029575226788","0","0.163411847269208","0.102970883572413","0.546573986264341"
"LU15_21","500","0","0","0","0.0772480278292682","0.0247474364696034","0.00444625087245823","0","0.618475733754254","0.250627303764421","0.0244552473115021"
"LU15_23","500","0","0","0","0.12258600871009","0.012124841631852","0","0","0.865289149658047","0","0"
"LU15_41","500","0","0","0","0.129857416294454","0.421280770940101","0","0","0.316723153122454","0","0.132138659643811"
"LU15_25","500","0","0","0","0.0983038217916457","0.0768151870288214","0","0","0.655689895883101","0","0.16919109529681"
"LU15_09","500","0","0","0","0.0948783863116791","0","0","0","0.905121613688313","0","0"
"LU15_24","500","0","0","0","0.124370969112953","0","0.0287009844426353","0","0.807360862136578","0","0.0395671843082351"
"LU15_46","500","0","0","0","0.102681191668788","0.0705059968860755","0.18569392732913","0","0.35628555168958","0.151439888633476","0.133393443791832"
"LU15_40","500","0","0","0","0","0","0.271836760073537","0","0.27719915707469","0","0.450964082852713"
"LU15_16","500","0","0","0","0.0118951374802782","0.029681252825266","0.178576541467538","0","0.725611285567882","0.0508254921343729","0.00341029052508285"
"LU15_04","500","0","0","0","0.0865502519123347","0","0","0","0.913449748087694","0","0"
"LU15_36","500","0","0","0","0.092770102678861","0.0700995550762","0.250113146608101","0","0.587017195637346","0","0"
"LU15_03","500","0","0","0","0.126430300495257","0.421291155943222","0.168865122732219","0","0.283413420827891","0","0"
"LU15_15","500","0","0","0.0263681055556958","0.0874397626586924","0.415139988349876","0.0589190811638493","0","0.321439731404201","0","0.0906933308676747"
"LU15_14","500","0","0","0.0873204551283368","0.0102545978180291","0.241315326480496","0","0","0.0728432073460585","0.588266413225834","0"
"LU15_22","500","0","0","0","0","0.00678230908321515","0","0","0.993217690916835","0","0"
"LU15_61","500","0","0","0","0","0","0","0","0.728369439503267","0.271630560496773","0"
"LU21_106","500","0","0","0","0","0","0","0","0.801739853410788","0.0265211104399021","0.17173903615"
"LU21_10","500","0.437907893934884","0","0","0","0.0531664103688388","0.0158479175748914","0","0.398175506867353","0.094902271254602","0"
"LU21_16","500","0","0","0","0","0","0","0","0.995563009008809","0","0.00443699099126384"
"LU21_107","500","0","0","0","0","0","0","0","0.956519895673834","0","0.0434801043261572"
"LU21_41","500","0","0","0","0","0","0","0","0.996568015614259","0","0.00343198438583075"
"LU21_63","500","0","0","0","0","0","0.0514953528335551","0","0.621080416353507","0","0.327424230813138"
"LU21_27","500","0.0671715473514839","0","0","0","0.0110772117755554","0","0","0.921751240875415","0","0"
"LU21_23","500","0","0","0","0","0.145023314404031","0","0","0.85497668559639","0","0"
"LU21_21","500","0","0","0","0","0","0","0","0.999999999999988","0","0"
"LU21_82","500","0","0","0","0","0.405920341229344","0.0483415245421961","0","0.301426889533052","0.16116319660702","0.0831480480880193"
"LU21_871","500","0","0","0","0","0.179990988528606","0.0682131654995248","0","0.117498439949469","0.410260571029322","0.224036834993415"
"LU21_164","500","0","0","0","0","0.0148392841448682","0.198942174904439","0","0.786218540950306","0","0"
"LU21_36","500","0","0","0","0","0","0","0","0.999999999999987","0","0"
"LU21_14","500","0","0","0","0","0.0586391645722181","0","0","0.941360835427703","0","0"
"LU21_32","500","0","0","0","0","0.00241646164505143","0","0","0.997583538354889","0","0"
"LU21_126","500","0","0","0","0","0","0","0","0.98675713234246","0.0132428676581637","0"
"LU21_122","500","0","0","0","0","0.00335575857305438","0","0","0.996644241427004","0","0"
"LU21_56","500","0","0","0","0","0","0","0","0.999225208872701","0.000774791127221702","0"
"LU21_57","500","0","0","0","0","0","0.0324498180697567","0","0.936822701694827","0.0249381063401793","0.00578937389532909"
"LU21_09","500","0","0","0","0","0.336225216322801","0.0913598111492739","0","0.362829939860783","0.133364017142243","0.0762210155251796"
"LU21_98","500","0.00844554572277015","0","0","0","0.05560594352564","0","0","0.603628939516313","0","0.332319571234266"
"LU21_119","500","0","0","0","0","0.00706392035559997","0","0","0.986045959128401","0","0.0068901205160072"
"LU21_52","500","0","0","0","0","0","0","0","1","0","0"
"LU21_59","500","0.0632484003296202","0","0","0","0","0","0","0","0.779894764573657","0.156856835096806"
"LU21_68","500","0","0","0","0","0","0","0","0.26268438030876","0.53197860794215","0.205337011748594"
"LU21_109","500","0","0","0","0","0","0","0","0.999994318364007","0","5.68163601570433e-06"
"LU21_93","500","0","0","0","0","0.0917788381746303","0","0","0.655695783638746","0.0127862009137962","0.239739177273291"
"LU21_114","500","0","0","0","0","0.0653470426672049","0","0","0.411821638683872","0.18625359157222","0.336577727076927"
"LU21_105","500","0","0","0","0","0","0.152129720865484","0","0.404914309861304","0.0569587682005932","0.385997201072712"
"LU21_100","500","0","0","0","0","0.0547413814399184","0.0592629034839111","0","0.612512957443622","0","0.27348275763401"
"LU21_74","500","0","0","0","0","0","0.157184568872882","0","0.755208355466867","0.0876070756594133","0"
"LU21_78","500","0.236763589607242","0","0","0","0","0","0","0.366059651967846","0.0163031552134307","0.380873603211873"
"LU21_153","500","0","0","0","0","0","0","0","1.00000000000002","0","0"
"LU21_06","500","0","0","0","0","0","0.031527076786581","0","0.422933278281847","0.515026167362106","0.0305134775698247"
"LU21_116","500","0.232280203378266","0","0","0","0","0.0716345550665769","0","0","0.490400671446648","0.205684570107381"
"LU21_97","500","0.130860801111728","0","0","0","0","0.223979952567819","0","0.0867472813927027","0.390171553091517","0.168240411835732"
"LU01_13","500","0.0793205231638145","0","0","0.0507117711287427","0","0","0","0","0.86996769666272","0"
"LU01_30","500","0","0","0","0.091900856972917","0.237276008725237","0","0","0.155311350666467","0.51551178042823","0"
"LU01_85","500","0","0","0","0.0526606823281463","0.0787221850231801","0","0","0.417848142214735","0.450769010465085","0"
"LU01_66","500","0","0","0","0.284066845754056","0.0637130734553834","0.00284787023893916","0","0.435407559515938","0","0.2139646802586"
"LU01_76","500","0","0","0","0.176475907869496","0.00488266474893679","0.12400654911751","0","0.606217961377589","0.0884169492481594","0"
"LU01_73","500","0","0","0","0.0591660775640273","0.0678965503318064","0.072271614017816","0","0.800665756475998","0","0"
"LU01_75","500","0.0012456908066315","0","0","0.256659523203766","0.227159707888815","0","0","0.476852769793038","0.0380823257500157","0"
"LU01_47","500","0","0","0","0.228355337214978","0.0296282601781095","0.175780374719529","0","0.0510522807336996","0.397911132128943","0.117272611348491"
"LU01_74","500","0","0","0","0.124582877136042","0.0437088560961097","0.0614882570242737","0","0.770220002877063","0","0"
"LU01_44","500","0.0298074199846978","0","0","0.343619251811832","0.0914709945922522","0.0814294393651079","0","0.25369658251793","0.190264836339392","0.00971150155874911"
"LU01_41","500","0.18850808705293","0","0","0.157779721049697","0","0","0","0.231756704918853","0.421955480354992","0"
"LU01_64","500","0","0","0","0","0.16321440678819","0.0955539168396155","0","0.615166629775558","0.0193793375714291","0.106685709026985"
"LU01_86","500","0","0","0","0","0","0","0","0.775992369240802","0","0.224007624984106"
