"","array","site","buff_dist","red_squirrel","absent_red_squirrel","harvest","seismic","linear","wells","roads","osm_industrial"
"1808","LU13","LU13_5",2000,0,43,0,0.003703927,0.081268939,0.00145698,0.006313656,0.00633416799999999
"1809","LU13","LU13_5",2250,0,43,0,0.003630945,0.075699923,0.001151194,0.005607882,0.00565140999999999
"1810","LU13","LU13_5",2500,0,43,0,0.003745518,0.071125951,0.001132417,0.005040701,0.004577642
"1811","LU13","LU13_5",2750,0,43,0,0.003733127,0.066987572,0.00138065199999999,0.004575943,0.003783175
"1812","LU13","LU13_5",3000,0,43,0,0.003665174,0.06248778,0.001397171,0.00418743,0.00339604
"1813","LU13","LU13_5",3250,0,43,0,0.00404291899999999,0.058244946,0.001490965,0.0038591,0.002893666
"1814","LU13","LU13_5",3500,0,43,0,0.004165578,0.054559836,0.00138759,0.003577382,0.002704944
"1815","LU13","LU13_5",3750,0,43,0,0.004274296,0.051544313,0.001390534,0.003384131,0.003356093
"1816","LU13","LU13_5",4000,0,43,0,0.004202895,0.04872084,0.001361123,0.003165406,0.003235483
"1817","LU13","LU13_5",4250,0,43,0,0.004143907,0.046071024,0.001503126,0.002972933,0.002939776
"1818","LU13","LU13_5",4500,0,43,0,0.00427413199999999,0.043549823,0.001481955,0.002802147,0.002838129
"1819","LU13","LU13_5",4750,0,43,0.000386666,0.004509341,0.041297602,0.001692372,0.002649841,0.002649498
"1820","LU13","LU13_5",5000,0,43,0.001588967,0.00501603499999999,0.039166257,0.00176195,0.002513313,0.002773729
"1821","LU13","LU13_26",250,4,49,0,0,0.18126273,0,0.020873028,0
"1822","LU13","LU13_26",500,4,49,0,0.00297531,0.11011728,0.003645576,0.01219645,0
"1823","LU13","LU13_26",750,4,49,0,0.00389890699999999,0.075498996,0.005570578,0.008331095,0.001261994
"1824","LU13","LU13_26",1000,4,49,0,0.00295517299999999,0.05717623,0.005766558,0.006299963,0.000709871
"1825","LU13","LU13_26",1250,4,49,0,0.002804861,0.047328622,0.004480922,0.005083548,0.000454318
"1826","LU13","LU13_26",1500,4,49,0,0.00315021,0.042097468,0.00403791499999999,0.007398795,0.000315498
"1827","LU13","LU13_26",1750,4,49,0,0.00345551,0.037910344,0.004025336,0.00599197999999999,0.000231795
"1828","LU13","LU13_26",2000,4,49,0,0.004095383,0.032832605,0.004192486,0.005106872,0.000694706
"1829","LU13","LU13_26",2250,4,49,0,0.005329436,0.029045143,0.00450297199999999,0.004484088,0.000548904
"1830","LU13","LU13_26",2500,4,49,0,0.006021739,0.026198071,0.004899606,0.003892962,0.000444611
"1831","LU13","LU13_26",2750,4,49,0,0.006299714,0.023821026,0.004579206,0.003428339,0.00036748
"1832","LU13","LU13_26",3000,4,49,0,0.006761081,0.021900612,0.004369135,0.003060989,0.000308783
"1833","LU13","LU13_26",3250,4,49,3.65e-07,0.007112753,0.020475071,0.004032958,0.002905135,0.000907911
"1834","LU13","LU13_26",3500,4,49,0.004447336,0.00710016,0.025098834,0.00431375,0.002679301,0.000858734
"1835","LU13","LU13_26",3750,4,49,0.008883226,0.006848245,0.026197819,0.004800131,0.002480919,0.000748115
"1836","LU13","LU13_26",4000,4,49,0.01169862,0.006550783,0.026328758,0.004696901,0.002357296,0.000657538
"1837","LU13","LU13_26",4250,4,49,0.011528577,0.00660005699999999,0.026125486,0.004704693,0.002243119,0.000582426
"1838","LU13","LU13_26",4500,4,49,0.010565846,0.00649646399999999,0.025568106,0.004580751,0.002678091,0.001200756
"1839","LU13","LU13_26",4750,4,49,0.00948291999999999,0.006457135,0.025666901,0.004640958,0.002803146,0.001441887
"1840","LU13","LU13_26",5000,4,49,0.008558335,0.006398027,0.025065989,0.004690683,0.002832082,0.001699674
"1841","LU13","LU13_35",250,1,52,0,0.00831035,0,0.016697475,0.02066552,0.010436284
"1842","LU13","LU13_35",500,1,52,0.018626162,0.006969739,0,0.014911515,0.016517857,0.002609071
"1843","LU13","LU13_35",750,1,52,0.073571797,0.011410055,0,0.019502807,0.011865211,0.001159587
"1844","LU13","LU13_35",1000,1,52,0.130743241,0.010076551,0,0.019312547,0.00923020699999999,0.000652268
"1845","LU13","LU13_35",1250,1,52,0.169366724,0.009788255,0,0.018023017,0.00757677099999999,0.01947113
"1846","LU13","LU13_35",1500,1,52,0.206058127,0.00924163799999999,0,0.018318285,0.006353081,0.017325153
"1847","LU13","LU13_35",1750,1,52,0.206336722,0.008934837,0,0.017796409,0.00540885499999999,0.012728684
"1848","LU13","LU13_35",2000,1,52,0.197250906,0.009540055,0,0.016689266,0.004731846,0.00974539799999999
"1849","LU13","LU13_35",2250,1,52,0.188482637,0.010659477,0,0.017806664,0.004220093,0.007837385
"1850","LU13","LU13_35",2500,1,52,0.177086318,0.011047812,0,0.018148621,0.00379681599999999,0.006459715
"1851","LU13","LU13_35",2750,1,52,0.164069283,0.011285457,0,0.018081067,0.003529659,0.006235358
"1852","LU13","LU13_35",3000,1,52,0.159882213,0.011198924,0,0.016821092,0.003405851,0.005649613
"1853","LU13","LU13_35",3250,1,52,0.154365406,0.011420194,0,0.017033285,0.003277402,0.005175466
"1854","LU13","LU13_35",3500,1,52,0.140558731,0.011345751,0,0.017298563,0.003147128,0.004462518
"1855","LU13","LU13_35",3750,1,52,0.128415381,0.011408882,0,0.016293029,0.003021908,0.00413983
"1856","LU13","LU13_35",4000,1,52,0.121202519,0.011725867,0,0.016179981,0.002859429,0.004059635
"1857","LU13","LU13_35",4250,1,52,0.112443988,0.011633886,0,0.015838972,0.00276359,0.003596077
"1858","LU13","LU13_35",4500,1,52,0.101925046,0.011676523,0,0.015740818,0.002712851,0.003207613
"1859","LU13","LU13_35",4750,1,52,0.092660049,0.011813014,0,0.015981713,0.002601523,0.002878855
"1860","LU13","LU13_35",5000,1,52,0.083873953,0.011854672,0,0.016085598,0.002497978,0.002624724
"1861","LU13","LU13_13",250,3,45,0,0.00854809099999999,0.001518472,0.001437332,0,0
"1862","LU13","LU13_13",500,3,45,0,0.00992113999999999,0.090109329,0.006883887,0.011283709,0.008275802
"1863","LU13","LU13_13",750,3,45,0,0.007086868,0.077145658,0.010250288,0.009305658,0.003678134
"1864","LU13","LU13_13",1000,3,45,0,0.006069763,0.061466507,0.009134323,0.008175607,0.002068951
"1865","LU13","LU13_13",1250,3,45,0,0.00524984999999999,0.050567667,0.00777805399999999,0.007498194,0.001324128
"1866","LU13","LU13_13",1500,3,45,0,0.005808805,0.042778775,0.007619488,0.00646195299999999,0.000919534
"1867","LU13","LU13_13",1750,3,45,0,0.007166177,0.036986386,0.007092264,0.005679198,0.000675576
"1868","LU13","LU13_13",2000,3,45,0,0.00711454599999999,0.0323573,0.006574963,0.005110864,0.000517796
"1869","LU13","LU13_13",2250,3,45,0,0.007155618,0.028554923,0.006610738,0.004597945,0.000548904
"1870","LU13","LU13_13",2500,3,45,0,0.00676754,0.025505581,0.007101005,0.00411170799999999,0.000444611
"1871","LU13","LU13_13",2750,3,45,0,0.006950393,0.02306052,0.006911206,0.00374914399999999,0.00036748
"1872","LU13","LU13_13",3000,3,45,0,0.006987465,0.021319813,0.006788992,0.003435905,0.000406883
"1873","LU13","LU13_13",3250,3,45,0,0.007140319,0.02012241,0.006374927,0.003148681,0.000355377
"1874","LU13","LU13_13",3500,3,45,0,0.007164325,0.01893353,0.006385707,0.00291319699999999,0.000306394
"1875","LU13","LU13_13",3750,3,45,0,0.007022073,0.017592024,0.006081891,0.002688479,0.000315925
"1876","LU13","LU13_13",4000,3,45,0.000585764,0.006966831,0.016382836,0.006439369,0.002495026,0.000279809
"1877","LU13","LU13_13",4250,3,45,0.00437023799999999,0.00690432199999999,0.015325482,0.00625117799999999,0.002323927,0.000247944
"1878","LU13","LU13_13",4500,3,45,0.008924561,0.007161322,0.01439583,0.006139849,0.002229129,0.000254262
"1879","LU13","LU13_13",4750,3,45,0.00948291999999999,0.00728721699999999,0.01357187,0.005991525,0.002127528,0.000285221
"1880","LU13","LU13_13",5000,3,45,0.008558335,0.00726114,0.01360608,0.006074985,0.002029623,0.001497955
"1881","LU13","LU13_128",250,3,41,0,0.012516394,0,0.014988207,0,0
"1882","LU13","LU13_128",500,3,41,0,0.013810887,0.040983858,0.003747052,0,0
"1883","LU13","LU13_128",750,3,41,0,0.013507151,0.084793304,0.00728653399999999,0.0077725,0.000898748000000001
"1884","LU13","LU13_128",1000,3,41,0,0.01238519,0.06661007,0.00526434599999999,0.006570077,0.002068951
"1885","LU13","LU13_128",1250,3,41,0,0.010183634,0.053653899,0.00581226399999999,0.005308976,0.001324128
"1886","LU13","LU13_128",1500,3,41,0,0.00875158199999999,0.044345848,0.006445317,0.00503951199999999,0.000919534
"1887","LU13","LU13_128",1750,3,41,0,0.007406427,0.037521201,0.006136733,0.004688929,0.000675576
"1888","LU13","LU13_128",2000,3,41,0,0.00641134399999999,0.032481521,0.005707924,0.004469705,0.000517238
"1889","LU13","LU13_128",2250,3,41,0,0.00587092,0.028616645,0.005605639,0.004134684,0.000408682
"1890","LU13","LU13_128",2500,3,41,0,0.00607867399999999,0.025564605,0.006319745,0.00392259299999999,0.000331032
"1891","LU13","LU13_128",2750,3,41,0,0.006016456,0.023093126,0.005764062,0.003629717,0.00027358
"1892","LU13","LU13_128",3000,3,41,0,0.006223117,0.021048887,0.00619003499999999,0.003243259,0.000237793
"1893","LU13","LU13_128",3250,3,41,0,0.006090778,0.019329527,0.005899194,0.003056633,0.000331677
"1894","LU13","LU13_128",3500,3,41,0,0.00593806199999999,0.017867288,0.005693506,0.002801852,0.000285987
"1895","LU13","LU13_128",3750,3,41,0,0.006250001,0.016659596,0.005415304,0.002618305,0.000369059
"1896","LU13","LU13_128",4000,3,41,0,0.006703104,0.015801587,0.005830654,0.002419274,0.001190506
"1897","LU13","LU13_128",4250,3,41,0,0.00714927,0.015146041,0.005994749,0.002968939,0.011571568
"1898","LU13","LU13_128",4500,3,41,0,0.007318903,0.014394188,0.00624214299999999,0.004434367,0.01870708
"1899","LU13","LU13_128",4750,3,41,1.62e-05,0.00726682699999999,0.013582552,0.00632046399999999,0.006347951,0.020859019
"1900","LU13","LU13_128",5000,3,41,0.000722059,0.00723158199999999,0.012860684,0.006509698,0.007161272,0.022945855
"1901","LU13","LU13_131",250,4,45,0,0.0110084,0.017424108,0.019390804,0,0
"1902","LU13","LU13_131",500,4,45,0,0.004542383,0.112431784,0.007945695,0.010571134,0
"1903","LU13","LU13_131",750,4,45,0,0.00623603699999999,0.08702545,0.00706941899999999,0.00781788799999999,0
"1904","LU13","LU13_131",1000,4,45,0,0.00815448999999999,0.06600548,0.009006577,0.00603595099999999,0
"1905","LU13","LU13_131",1250,4,45,0,0.007460772,0.052038877,0.00743860999999999,0.00515759799999999,0
"1906","LU13","LU13_131",1500,4,45,0,0.008535919,0.042140373,0.008950748,0.004479634,0.000679167
"1907","LU13","LU13_131",1750,4,45,0,0.008520099,0.035757604,0.00952004,0.003942368,0.000675576
"1908","LU13","LU13_131",2000,4,45,0,0.00822976099999999,0.031251485,0.008914741,0.003738478,0.000517238
"1909","LU13","LU13_131",2250,4,45,0,0.00808604,0.027821226,0.008863365,0.00354758,0.000480682
"1910","LU13","LU13_131",2500,4,45,0,0.007711686,0.024992888,0.008683122,0.003479877,0.000446955
"1911","LU13","LU13_131",2750,4,45,0,0.007160086,0.022661945,0.00814507999999999,0.00332681899999999,0.00036938
"1912","LU13","LU13_131",3000,4,45,0,0.006937494,0.020716067,0.008055714,0.003166533,0.000310383
"1913","LU13","LU13_131",3250,4,45,0,0.007256986,0.019071318,0.008033358,0.00298307,0.00032804
"1914","LU13","LU13_131",3500,4,45,0,0.00723847399999999,0.017664362,0.00780379299999999,0.00291317599999999,0.000392515
"1915","LU13","LU13_131",3750,4,45,0,0.00731565399999999,0.016448475,0.007843537,0.002793219,0.000407054
"1916","LU13","LU13_131",4000,4,45,0,0.00762157199999999,0.015387141,0.007917182,0.002646418,0.000419651
"1917","LU13","LU13_131",4250,4,45,0,0.00753960399999999,0.014467789,0.008097327,0.0025076,0.007739991
"1918","LU13","LU13_131",4500,4,45,0,0.007383788,0.013788432,0.00783979699999999,0.00441023,0.016514377
"1919","LU13","LU13_131",4750,4,45,0.000168912,0.007616433,0.01335702,0.007943479,0.005497395,0.019163547
"1920","LU13","LU13_131",5000,4,45,0.002181292,0.007854506,0.012956317,0.00814749,0.007045464,0.02088744
"1921","LU13","LU13_12",250,0,53,0,0.036972221,0,0,0,0
"1922","LU13","LU13_12",500,0,53,0,0.020197509,0.052067117,0.005029908,0.00449837399999999,0
"1923","LU13","LU13_12",750,0,53,0,0.013379585,0.072218368,0.002235515,0.00663767399999999,0
"1924","LU13","LU13_12",1000,0,53,0,0.010756409,0.059959383,0.006239217,0.005601425,0
"1925","LU13","LU13_12",1250,0,53,0,0.00962809799999999,0.05059857,0.00523854799999999,0.004795694,0
"1926","LU13","LU13_12",1500,0,53,0,0.007995106,0.043789757,0.004651889,0.00421154099999999,0
"1927","LU13","LU13_12",1750,0,53,0,0.006902776,0.037207478,0.005499929,0.00376703099999999,0.000602683
"1928","LU13","LU13_12",2000,0,53,0,0.006147119,0.032547527,0.00551796,0.003383157,0.000517238
"1929","LU13","LU13_12",2250,0,53,0,0.005760503,0.028774574,0.00546350499999999,0.003063564,0.000408682
"1930","LU13","LU13_12",2500,0,53,0,0.005400477,0.025728281,0.005798736,0.003049526,0.000402732
"1931","LU13","LU13_12",2750,0,53,0,0.00545215,0.02320978,0.00573590699999999,0.003101195,0.00036938
"1932","LU13","LU13_12",3000,0,53,0,0.005812291,0.021136318,0.006087174,0.002951155,0.000389483
"1933","LU13","LU13_12",3250,0,53,0,0.006389716,0.019401278,0.005805044,0.002871448,0.000331877
"1934","LU13","LU13_12",3500,0,53,0,0.006592226,0.017928031,0.00616784199999999,0.003157264,0.013059482
"1935","LU13","LU13_12",3750,0,53,0,0.006678735,0.016664299,0.006095713,0.005707153,0.024441224
"1936","LU13","LU13_12",4000,0,53,0,0.006811762,0.015585916,0.006429752,0.007268127,0.027221409
"1937","LU13","LU13_12",4250,0,53,6.62e-06,0.00681444399999999,0.014653802,0.00668552099999999,0.009318255,0.028226745
"1938","LU13","LU13_12",4500,0,53,2.87e-05,0.006859897,0.013859935,0.006643567,0.009335414,0.035158339
"1939","LU13","LU13_12",4750,0,53,5e-05,0.00714533,0.013220776,0.006890592,0.010308611,0.040696456
"1940","LU13","LU13_12",5000,0,53,7.18e-05,0.007293433,0.012761985,0.007114671,0.011019909,0.048726826
"1941","LU13","LU13_33",250,8,45,0,0,0.207188319,0,0.022914053,0
"1942","LU13","LU13_33",500,8,45,0,0.003618192,0.115281188,0.004942313,0.012433718,0
"1943","LU13","LU13_33",750,8,45,0,0.005072164,0.078606271,0.005867774,0.008396925,0
"1944","LU13","LU13_33",1000,8,45,0,0.00729941,0.0603162,0.004709817,0.006323487,0
"1945","LU13","LU13_33",1250,8,45,0,0.007092316,0.049317987,0.00505092499999999,0.005069258,0
"1946","LU13","LU13_33",1500,8,45,0,0.00640867,0.041756555,0.005178866,0.00423432299999999,0
"1947","LU13","LU13_33",1750,8,45,0,0.006027919,0.036184589,0.00595414099999999,0.003830615,0.000236577
"1948","LU13","LU13_33",2000,8,45,0,0.00603612899999999,0.031837235,0.006400103,0.00333491,0.000181129
"1949","LU13","LU13_33",2250,8,45,0,0.006309152,0.028480452,0.006025444,0.002964562,0.000143115
"1950","LU13","LU13_33",2500,8,45,0,0.006580427,0.025557029,0.00792177199999999,0.002728156,0.000115923
"1951","LU13","LU13_33",2750,8,45,0,0.006838685,0.022888993,0.007573995,0.00253835799999999,0.000395338
"1952","LU13","LU13_33",3000,8,45,0,0.00717259,0.020964677,0.007892813,0.002578186,0.006209396
"1953","LU13","LU13_33",3250,8,45,0,0.00726405199999999,0.01935473,0.008026911,0.003370532,0.020091094
"1954","LU13","LU13_33",3500,8,45,0,0.007303156,0.018043072,0.008209311,0.006084863,0.024876971
"1955","LU13","LU13_33",3750,8,45,0,0.007313627,0.016952935,0.00788919,0.007615158,0.027018858
"1956","LU13","LU13_33",4000,8,45,2.53e-07,0.007432212,0.015955799,0.008030443,0.009610283,0.034613691
"1957","LU13","LU13_33",4250,8,45,6.04e-06,0.00760121699999999,0.015048053,0.008275356,0.010681366,0.044174108
"1958","LU13","LU13_33",4500,8,45,0.000170887,0.007717688,0.01421822,0.008394032,0.011313183,0.052465954
"1959","LU13","LU13_33",4750,8,45,0.000930345000000001,0.007697496,0.01398327,0.00849132999999999,0.013882986,0.065304944
"1960","LU13","LU13_33",5000,8,45,0.001518179,0.007626636,0.013427766,0.008580483,0.015643224,0.078494357
"1961","LU13","LU13_32",250,1,49,0,0,0.190788582,0,0.021458011,0
"1962","LU13","LU13_32",500,1,49,0,0.00231344,0.113327825,0.004999063,0.012261127,0
"1963","LU13","LU13_32",750,1,49,0,0.001841543,0.077482461,0.002221806,0.008348752,0
"1964","LU13","LU13_32",1000,1,49,0,0.003376669,0.058602217,0.002499543,0.00630651699999999,0
"1965","LU13","LU13_32",1250,1,49,0,0.00291639199999999,0.047054276,0.002417901,0.005063784,0
"1966","LU13","LU13_32",1500,1,49,0,0.004754111,0.039288321,0.00440546399999999,0.004227038,0
"1967","LU13","LU13_32",1750,1,49,0,0.005948737,0.033774835,0.005785213,0.003626521,0.000236577
"1968","LU13","LU13_32",2000,1,49,0,0.00626281199999999,0.029870054,0.006092343,0.003176619,0.000289701
"1969","LU13","LU13_32",2250,1,49,0,0.00673781499999999,0.027073719,0.006707262,0.00283363,0.015612841
"1970","LU13","LU13_32",2500,1,49,0,0.006672918,0.024885647,0.007188691,0.005411853,0.02967676
"1971","LU13","LU13_32",2750,1,49,0,0.006765953,0.02313068,0.007274726,0.00696452999999999,0.034757376
"1972","LU13","LU13_32",3000,1,49,3.75e-06,0.007007122,0.021473616,0.007584165,0.00871544099999999,0.040282731
"1973","LU13","LU13_32",3250,1,49,1.03e-05,0.007625292,0.02004648,0.00828377,0.011139892,0.056598494
"1974","LU13","LU13_32",3500,1,49,2.21e-05,0.00765220899999999,0.018639683,0.008438174,0.012968976,0.069231443
"1975","LU13","LU13_32",3750,1,49,1.93e-05,0.007411538,0.017729366,0.008430775,0.014395455,0.077180876
"1976","LU13","LU13_32",4000,1,49,2.27e-05,0.007493387,0.017223848,0.008588314,0.017897294,0.090539492
"1977","LU13","LU13_32",4250,1,49,0.000860999000000001,0.00735303,0.016508667,0.00860151499999999,0.020171886,0.109187949
"1978","LU13","LU13_32",4500,1,49,0.001570753,0.007157164,0.015871817,0.008841472,0.020022073,0.124975561
"1979","LU13","LU13_32",4750,1,49,0.001841641,0.007183683,0.015133116,0.008885247,0.019255771,0.137755127
"1980","LU13","LU13_32",5000,1,49,0.002087337,0.007157322,0.014500682,0.00876807,0.018277309,0.148357817
"1981","LU13","LU13_30",250,1,49,0,0.020422247,0.057613188,0,0.007339757,0
"1982","LU13","LU13_30",500,1,49,0,0.008475844,0.102290843,0,0.0111924,0
"1983","LU13","LU13_30",750,1,49,0,0.008257965,0.074182051,0.003996743,0.008047516,0
"1984","LU13","LU13_30",1000,1,49,0,0.00775983,0.057501949,0.005540116,0.006192042,0
"1985","LU13","LU13_30",1250,1,49,0,0.006264433,0.047241806,0.00674248399999999,0.00505519999999999,0
"1986","LU13","LU13_30",1500,1,49,0,0.00706451699999999,0.040436589,0.006609764,0.004308858,0.01633343
"1987","LU13","LU13_30",1750,1,49,0,0.00713057399999999,0.035411154,0.00642808,0.007721827,0.039578752
"1988","LU13","LU13_30",2000,1,49,8.89000000000001e-06,0.00651637199999999,0.031233784,0.006747652,0.009423941,0.051335511
"1989","LU13","LU13_30",2250,1,49,2.15e-05,0.00693953799999999,0.027838442,0.00786287799999999,0.010463318,0.067846249
"1990","LU13","LU13_30",2500,1,49,4.34e-05,0.00743903,0.025004121,0.007721714,0.014159329,0.089826619
"1991","LU13","LU13_30",2750,1,49,3.59e-05,0.007409155,0.022685827,0.007863173,0.015630043,0.111486567
"1992","LU13","LU13_30",3000,1,49,3.01e-05,0.007340694,0.021981361,0.008279789,0.016970069,0.123763331
"1993","LU13","LU13_30",3250,1,49,2.57e-05,0.007201941,0.021456438,0.00820530299999999,0.01931979,0.135623462
"1994","LU13","LU13_30",3500,1,49,2.21e-05,0.00705496099999999,0.020557251,0.008571638,0.022109548,0.145488134
"1995","LU13","LU13_30",3750,1,49,0.000662355,0.006945466,0.019577942,0.00859187499999999,0.023206186,0.155207357
"1996","LU13","LU13_30",4000,1,49,0.00119949,0.007041048,0.018634448,0.008605448,0.023793364,0.168322641
"1997","LU13","LU13_30",4250,1,49,0.001660466,0.006858099,0.017722904,0.008708179,0.023507133,0.182864908
"1998","LU13","LU13_30",4500,1,49,0.001796497,0.00667157099999999,0.016825271,0.008831425,0.022706329,0.19889538
"1999","LU13","LU13_30",4750,1,49,0.00205992699999999,0.00669588899999999,0.015959002,0.00893370799999999,0.02194812,0.211782179
"2000","LU13","LU13_30",5000,1,49,0.00209515199999999,0.00668479999999999,0.015342246,0.009084279,0.021116437,0.218746387
"2001","LU13","LU13_53",250,3,50,0,0,0,0,0.000666973,0
"2002","LU13","LU13_53",500,3,50,0,8.53e-06,0.050296034,0,0.015338121,0.014618381
"2003","LU13","LU13_53",750,3,50,0,0.001117877,0.040292375,0,0.012437318,0.021042619
"2004","LU13","LU13_53",1000,3,50,0,0.001742659,0.031997094,0.001249686,0.009328419,0.011836473
"2005","LU13","LU13_53",1250,3,50,0,0.002149446,0.026288522,0.000799799,0.007434958,0.00757534299999999
"2006","LU13","LU13_53",1500,3,50,0,0.002857428,0.022238955,0.001085211,0.006171098,0.00526065499999999
"2007","LU13","LU13_53",1750,3,50,0.000847275000000001,0.003018314,0.019242138,0.001224198,0.00527112799999999,0.003864971
"2008","LU13","LU13_53",2000,3,50,0.00787506799999999,0.00292237199999999,0.020664921,0.000937276000000001,0.00459755499999999,0.00295911799999999
"2009","LU13","LU13_53",2250,3,50,0.015858982,0.003433525,0.020202813,0.000982219000000001,0.00407653699999999,0.002338069
"2010","LU13","LU13_53",2500,3,50,0.020773894,0.003464968,0.023055261,0.001168165,0.004191621,0.001893836
"2011","LU13","LU13_53",2750,3,50,0.02169031,0.003674832,0.030614038,0.00172345799999999,0.004381001,0.002534701
"2012","LU13","LU13_53",3000,3,50,0.021557874,0.003718714,0.034820228,0.002004622,0.00427040399999999,0.00227403
"2013","LU13","LU13_53",3250,3,50,0.020256415,0.003889941,0.036290704,0.002173302,0.004094104,0.002923222
"2014","LU13","LU13_53",3500,3,50,0.01746599,0.004051995,0.03628038,0.00260997999999999,0.004008979,0.004112542
"2015","LU13","LU13_53",3750,3,50,0.015214818,0.004469017,0.035433266,0.003162017,0.003805889,0.00435117
"2016","LU13","LU13_53",4000,3,50,0.014955811,0.00474405,0.034728592,0.003326545,0.003561991,0.00387969
"2017","LU13","LU13_53",4250,3,50,0.015650327,0.004985995,0.034148912,0.003330572,0.003368517,0.003453603
"2018","LU13","LU13_53",4500,3,50,0.01444148,0.00537081399999999,0.033167343,0.003413152,0.003213622,0.003196558
"2019","LU13","LU13_53",4750,3,50,0.013381584,0.005603286,0.032081546,0.003662974,0.003096371,0.003402941
"2020","LU13","LU13_53",5000,3,50,0.014710111,0.005833524,0.030978549,0.003733737,0.002980845,0.003240127
"2021","LU13","LU13_22",250,4,48,0.003321406,0.007163817,0,0,0,0.00047019
"2022","LU13","LU13_22",500,4,48,0.125486872,0.00528766899999999,4.58e-05,0.000574694,0.005747318,0.04538098
"2023","LU13","LU13_22",750,4,48,0.239704079,0.003862298,0.063613678,0.00025542,0.017445008,0.108476604
"2024","LU13","LU13_22",1000,4,48,0.213800434,0.005783931,0.114333864,0.000143674,0.016086982,0.127240369
"2025","LU13","LU13_22",1250,4,48,0.19380645,0.010600344,0.1128986,0.001752254,0.015008635,0.106384331
"2026","LU13","LU13_22",1500,4,48,0.160599578,0.014582097,0.104474144,0.002241042,0.012703256,0.077561623
"2027","LU13","LU13_22",1750,4,48,0.124065138,0.017681531,0.094195507,0.002451702,0.011132247,0.06703264
"2028","LU13","LU13_22",2000,4,48,0.110242706,0.02012967,0.085075831,0.003018024,0.009887287,0.053442511
"2029","LU13","LU13_22",2250,4,48,0.097919301,0.022873409,0.077989551,0.002965463,0.00886464499999999,0.043579621
"2030","LU13","LU13_22",2500,4,48,0.088661234,0.025035786,0.071729628,0.002780123,0.008171332,0.035509056
"2031","LU13","LU13_22",2750,4,48,0.079331939,0.026206069,0.066608019,0.003019832,0.007609405,0.030748744
"2032","LU13","LU13_22",3000,4,48,0.075125794,0.028065843,0.062507918,0.002995095,0.006813162,0.030762753
"2033","LU13","LU13_22",3250,4,48,0.069471179,0.029566223,0.05854748,0.002847785,0.00615832199999999,0.027867909
"2034","LU13","LU13_22",3500,4,48,0.060419051,0.030871918,0.057611942,0.003054083,0.005611301,0.024028962
"2035","LU13","LU13_22",3750,4,48,0.052739043,0.03173536,0.057328061,0.003327455,0.00518213599999999,0.020931896
"2036","LU13","LU13_22",4000,4,48,0.046929266,0.032855321,0.055292265,0.003512039,0.004849318,0.018892282
"2037","LU13","LU13_22",4250,4,48,0.04341312,0.033705733,0.05301285,0.003660636,0.004647636,0.01746489
"2038","LU13","LU13_22",4500,4,48,0.043481359,0.033962861,0.050803758,0.004060718,0.004456831,0.015611011
"2039","LU13","LU13_22",4750,4,48,0.044430127,0.034214101,0.048853077,0.004445748,0.004294093,0.014981697
"2040","LU13","LU13_22",5000,4,48,0.043980736,0.03440869,0.048144784,0.005059955,0.004580472,0.015178204
"2041","LU13","LU13_19",250,6,47,0.154182762,0,0.156395722,0,0.032247402,0.199949836
"2042","LU13","LU13_19",500,6,47,0.172796999,0.003740537,0.236845918,0,0.017444857,0.100014274
"2043","LU13","LU13_19",750,6,47,0.233431285,0.003917852,0.179087936,0,0.013976452,0.067666072
"2044","LU13","LU13_19",1000,6,47,0.239676912,0.003891973,0.146707624,0,0.010106145,0.041332934
"2045","LU13","LU13_19",1250,6,47,0.217743833,0.00706607499999999,0.122002484,0.000799725,0.00837740199999999,0.026697232
"2046","LU13","LU13_19",1500,6,47,0.177457422,0.00942616399999999,0.11156442,0.000555365,0.00887132299999999,0.028577636
"2047","LU13","LU13_19",1750,6,47,0.156535552,0.011619421,0.101389071,0.000625291,0.009371184,0.0307751
"2048","LU13","LU13_19",2000,6,47,0.140340507,0.01373181,0.090169164,0.000964083,0.009409867,0.032939978
"2049","LU13","LU13_19",2250,6,47,0.12738551,0.01542177,0.082239449,0.000970583000000001,0.00839275499999999,0.041233541
"2050","LU13","LU13_19",2500,6,47,0.107269265,0.018065176,0.074764305,0.001081359,0.00757922,0.043426624
"2051","LU13","LU13_19",2750,6,47,0.08993807,0.019912034,0.06920018,0.00164112,0.006902007,0.037375445
"2052","LU13","LU13_19",3000,6,47,0.076956328,0.022168953,0.064378819,0.001597721,0.00638137399999999,0.032649812
"2053","LU13","LU13_19",3250,6,47,0.072405239,0.023751863,0.059939666,0.001757476,0.005919615,0.02795389
"2054","LU13","LU13_19",3500,6,47,0.06676864,0.025615672,0.055984463,0.002067985,0.00551989,0.024896235
"2055","LU13","LU13_19",3750,6,47,0.058791325,0.026926565,0.052647499,0.002078891,0.005209726,0.021890417
"2056","LU13","LU13_19",4000,6,47,0.051672063,0.027409365,0.049634783,0.002347161,0.004934542,0.01924272
"2057","LU13","LU13_19",4250,6,47,0.045771793,0.027881135,0.046940699,0.002903134,0.004681479,0.017045455
"2058","LU13","LU13_19",4500,6,47,0.041449833,0.028694464,0.044522468,0.003325103,0.004481489,0.015205765
"2059","LU13","LU13_19",4750,6,47,0.03897186,0.029538664,0.043331729,0.003494333,0.004246507,0.013799468
