"","site","buff_dist","array","red_squirrel","absent_red_squirrel","harvest","seismic","roads","linear","wells","lc_grassland","lc_coniferous","lc_broadleaf","lc_mixed","lc_shrub","osm_industrial","natural_cohesion","anthropogenic_cohesion","natural_ed","anthropogenic_ed","natural_tca","anthropogenic_tca"
"1241","LU2_56",250,"LU2",2,59,0.650930713446176,0.00462432773462256,0.0225419634233167,0,0,0,0.559522363009987,0.295663417627928,0,0,0.0079546532296249,98.1672862605256,99.7882088772227,45.3469540301482,45.3469540301482,3.615,11.795
"1242","LU2_56",500,"LU2",2,59,0.588260153608308,0.00308608492613489,0.01286439882124,0,0,0,0.27494986815092,0.553815943438033,0.0523030190416671,0,0.00578255555592605,98.4605814922774,99.6765784856946,88.6259205639831,88.6259205639831,16.64,39.915
"1243","LU2_56",750,"LU2",2,59,0.529603497084361,0.00377011999294627,0.00865786283273066,0,0,0,0.164148123120999,0.654789245254943,0.107891876253503,0,0.00530486959792787,98.9554199951893,99.7943469509574,87.6830826698123,87.6830826698123,49.1775,80.02
"1244","LU2_56",1000,"LU2",2,59,0.482344267890202,0.00296340057412123,0.00654119220103921,0,0,0,0.151301363111031,0.579322970523583,0.216567909130771,0,0.00398482870505596,99.1669024034796,99.8310341148495,78.2385634886704,78.2385634886704,110.6375,130.75
"1245","LU2_56",1250,"LU2",2,59,0.432796626274697,0.00235321108066762,0.00523957188988846,0,0,0,0.139489505492957,0.591151423924058,0.226750557771124,0,0.00255029037123606,99.3326126267248,99.7759171893301,77.4334263251331,77.4334263251331,203.9675,177.055
"1246","LU2_56",1500,"LU2",2,59,0.445081011531748,0.00182115187142932,0.00435732880554391,0.000526331894733193,0,0.0168820861785283,0.137410562430217,0.593078718877079,0.217472766247342,0.0012409230867598,0.00177103498002497,99.4757807098948,99.7869495489639,77.7330104445361,77.7330104445361,291.19,259.3825
"1247","LU2_56",1750,"LU2",2,59,0.433478463080432,0.00173928280393063,0.0039540516254347,0.00286717040232103,0.000858216205648807,0.0287204882157451,0.137150104872146,0.58826622213162,0.197156942721031,0.0152155144728404,0.00130116855675305,99.497562881854,99.8532833044249,78.834991708126,78.834991708126,404.5475,343.2725
"1248","LU2_56",2000,"LU2",2,59,0.397842517582513,0.00201176768697631,0.00348335384666378,0.00528986690625107,0.00150386768172786,0.0444320071112128,0.150220454458081,0.54649677251723,0.199463358141341,0.0276598916355506,0.000996207176264017,99.461230158124,99.8793431448882,81.8626400234993,81.8626400234993,561.6575,413.0675
"1249","LU2_56",2250,"LU2",2,59,0.363887696195083,0.00231615314451295,0.00311848289139965,0.00621522411604916,0.00147826214005912,0.04908658731166,0.154653534004003,0.517970470781421,0.214186659597174,0.0328078389684938,0.000787126657788903,99.479165183248,99.8800787952089,83.7350559954068,83.7350559954068,756.8475,474.2575
"1250","LU2_56",2500,"LU2",2,59,0.344827100675015,0.0028409831005846,0.00279777912111575,0.00643987257188248,0.00188112004295934,0.0519303835787411,0.169789900248502,0.502877136748708,0.215767193040158,0.0297170454148826,0.000637572592808987,99.4950747585792,99.881583157176,86.4525476937938,86.1424268229134,967.3475,546.425
"1251","LU2_56",2750,"LU2",2,59,0.327714743396976,0.00320430305729649,0.00252625591951482,0.00624763436072956,0.00167143383302989,0.0587896519550844,0.176607859801963,0.481574744622148,0.224432530775938,0.0263348476205093,0.000526919498189278,99.5108636465144,99.8773497274386,87.9382492826953,86.990598081374,1196.47,622.4675
"1252","LU2_56",3000,"LU2",2,59,0.311171415167866,0.00354583369042442,0.00235375809957824,0.00578090064768014,0.00251332460396186,0.0564845316329564,0.179923623161947,0.459454440363737,0.239764021398046,0.027380354673564,0.000542078541892281,99.5592501920474,99.8673402479991,89.7311033741657,88.6150053376682,1445.0875,690.8825
"1253","LU2_56",3250,"LU2",2,59,0.29896759369721,0.0039783736275917,0.00219365204471728,0.00591579533022321,0.0021695269208677,0.0548390518961753,0.181480511154289,0.437159818521042,0.253115460778951,0.028282466210393,0.000609027423976406,99.5776638315987,99.8859687384271,89.7303829538759,88.5490071552245,1706.44,770.9175
"1254","LU2_56",3500,"LU2",2,59,0.292742929721252,0.0042836370493737,0.00207991835362542,0.00561754533576342,0.00231716720469834,0.0513151601032721,0.182277055771359,0.434426443270764,0.248814689073725,0.0291669770676624,0.000525130789040891,99.5808715097584,99.9008356892486,90.0396281301973,88.6211396315693,1962.355,869.445
"1255","LU2_56",3750,"LU2",2,59,0.283831575039426,0.00421312167504323,0.00193610288671074,0.00517534324771243,0.00247532031532489,0.0482554645908552,0.17982212119153,0.434024138390142,0.241523093140058,0.0312717216396438,0.00045744726512006,99.6238814096628,99.9091497827906,88.0587125923179,86.1038121124684,2258.37,963.7225
"1256","LU2_56",4000,"LU2",2,59,0.273918020785702,0.00416905569324239,0.00191066564432169,0.00489605451389804,0.00233487449040525,0.0468487600678121,0.173606240440924,0.427296372024922,0.239055732129311,0.0310934187269726,0.000402053260359422,99.6201644409604,99.9099238896052,87.3714763614896,84.9216323216422,2540.255,1048.6825
"1257","LU2_56",4250,"LU2",2,59,0.267639889680384,0.00426400282014239,0.00178531938573103,0.00473025520412783,0.0022798508611865,0.0469328870210572,0.163979503430262,0.429962588349241,0.233452750162298,0.0318880537534873,0.000356144064539847,99.6083846033855,99.9157446589491,86.5715374950805,83.7092100733499,2842.07,1147.8
"1258","LU2_56",4500,"LU2",2,59,0.262061341168598,0.00450692995193143,0.00167519909535147,0.00451792048834513,0.00225579974481539,0.0453778617612935,0.156249780773179,0.429502846063223,0.234207614137481,0.0308019813274271,0.000317671711888942,99.598439967581,99.9207773276265,86.0377198449172,82.6896094303146,3162.015,1255.8875
"1259","LU2_56",4750,"LU2",2,59,0.258759970624033,0.00448766142383763,0.00160319567107243,0.00422314093711898,0.00202459589285364,0.0445231589881977,0.154186208901654,0.422780910175306,0.234640539325498,0.0280127067368616,0.00028511256136292,99.6013875995079,99.9243404067224,84.5299479997364,81.0263716378091,3479.29,1383.4425
"1260","LU2_56",5000,"LU2",2,59,0.252364247843596,0.0045283609718919,0.00151851051585611,0.0040321032789652,0.00193033400182383,0.0433340739764228,0.15383339610413,0.411724011371173,0.236781551176819,0.0261907369193676,0.000257314086630041,99.6148164720066,99.92644934253,83.123792702387,79.4290484395161,3826.21,1495.265
"1261","LU2_27",250,"LU2",0,30,0,0.00699328619109847,0.0199437404111005,0.0470692308735471,0.000612490153767277,0.125379800784885,0,0,0.653123279591082,0,0,98.821622674826,98.7441958175954,137.484433374844,137.484433374844,9.8925,2.9975
"1262","LU2_27",500,"LU2",0,30,0,0.012082565912698,0.0124323218743792,0.0251970383453391,0.0144926883862842,0.061973385845848,0,0,0.818724602060047,0,0,99.2064037177948,98.7713649094414,135.838605104963,135.838605104963,47.4575,6.3925
"1263","LU2_27",750,"LU2",0,30,0,0.0130422175748029,0.00843534183840229,0.0194818267427124,0.00644119483834898,0.0407600032083827,0.0160732999854138,0.0321612459793656,0.835984045530667,0,0,99.4478722495208,98.7482631150008,120.430832315232,120.430832315232,119.835,8.5775
"1264","LU2_27",1000,"LU2",0,30,0,0.0110419854925474,0.00639234998441903,0.0154155081131861,0.00684720408840539,0.0306492188267771,0.0409125396597592,0.108113109213746,0.766480659361015,0,0,99.5921136211807,98.7675115705932,103.981828111026,103.981828111026,229.455,10.955
"1265","LU2_27",1250,"LU2",0,30,0.000604468645581819,0.00921151242277121,0.00835031724979012,0.012689076938574,0.00460563335147755,0.0238663532223266,0.0363497715829481,0.115372714472177,0.758271298558631,0,0.00167896561488466,99.6492701644068,99.2036087907616,93.0260862509635,93.0260862509635,365.905,19.58
"1266","LU2_27",1500,"LU2",0,30,0.0238275195087177,0.00919181425505097,0.00895624022375822,0.0122593129962197,0.0047635612549513,0.0324841733763664,0.0404801031877883,0.12949009894712,0.725153734329349,0.000625791492729119,0.00396118024381685,99.6300362265744,99.4279855392709,92.4342499453698,92.4342499453698,513.695,41.225
"1267","LU2_27",1750,"LU2",0,30,0.0758770857803548,0.00979309784457301,0.00855563771485211,0.0109430823079507,0.00349975928935192,0.0296029218823123,0.0614376308239673,0.144753966682166,0.669077799584524,0.0263693530470572,0.00291025487300825,99.6031327068548,99.5856189858676,95.6089825805098,95.6089825805098,655.405,90.335
"1268","LU2_27",2000,"LU2",0,30,0.116255394860528,0.01040508255266,0.00795329530263151,0.00993572004523881,0.00267950320590984,0.0269021414163298,0.0581409257672324,0.158729390029431,0.637632791473372,0.0531891825918311,0.00246745368615694,99.5498279495508,99.7698005621982,97.4605871052757,97.4605871052757,810.8275,159.9175
"1269","LU2_27",2250,"LU2",0,30,0.144450872900143,0.0103590965999029,0.00719237931009691,0.00901890114396435,0.00276568103725036,0.025578348983767,0.0556928100384496,0.169276717726065,0.602345161437402,0.0858367312123955,0.00194959303597593,99.5755182562202,99.820740938412,93.5725534731677,93.4596151312281,998.84,243.2375
"1270","LU2_27",2500,"LU2",0,30,0.162616221220226,0.00971748935109325,0.0064131078062988,0.0285978502116018,0.00224020164017271,0.0293676909977784,0.0574207340211893,0.193194197209059,0.540559836616792,0.122016352075505,0.00194721977618098,99.5558844823585,99.8546796052671,88.1779165040968,87.9694881176756,1188.565,362.3925
"1271","LU2_27",2750,"LU2",0,30,0.1671315625314,0.00943600119282578,0.00579397545384462,0.0337824707018906,0.00185140631419237,0.0374027650001979,0.0658104580993232,0.230261160834513,0.487435224084061,0.12324551740929,0.00186822948124767,99.5212920033325,99.868504812252,86.5875451348873,86.0811729345109,1426.38,453.4825
"1272","LU2_27",3000,"LU2",0,30,0.160079729992352,0.00960267436224656,0.00601833812905197,0.0355377587239091,0.00211126048159461,0.0378562570178928,0.0874210770242035,0.246772492710677,0.45580547621089,0.116905347046929,0.00194134696775456,99.5000809756521,99.8747734825485,86.6475717560136,86.3826916760552,1711.355,528.6825
"1273","LU2_27",3250,"LU2",0,30,0.154333557943748,0.00971168690189798,0.00602859730703623,0.0354032663505762,0.00181197339704421,0.0356860164967331,0.114206032199863,0.253618879926358,0.432287503118228,0.111307436740507,0.00371910825894794,99.4906606589573,99.8930972227127,85.1680516720893,84.9423173583668,2035.78,608.5375
"1274","LU2_27",3500,"LU2",0,30,0.144255158013245,0.00981675083913005,0.00590943246946514,0.0344781393764325,0.00203083407827564,0.0333998458420469,0.142360402293582,0.252480861036611,0.41593274334382,0.103925105322003,0.00368905459920798,99.4775389648922,99.896677407541,85.4744778942519,85.0059859257745,2406.1725,667.315
"1275","LU2_27",3750,"LU2",0,30,0.137874821760493,0.0106551724633832,0.00579823263212132,0.0336432357597134,0.00192593107039918,0.0341028838381698,0.16043356713235,0.246600722776137,0.409258344374814,0.0981594439840061,0.00353324412277376,99.4480451386771,99.9000899077481,90.4376199876536,89.6416594871934,2767.3775,732.3625
"1276","LU2_27",4000,"LU2",0,30,0.136045174281965,0.0108928714951904,0.005637340458349,0.0324620296896543,0.00202010789657707,0.0360858009818214,0.164503632362696,0.242048719654485,0.405227174868784,0.0961486453568077,0.00380690149691304,99.4385473015989,99.9023840244184,92.4171487461627,91.2106663380476,3128.81,813.0525
"1277","LU2_27",4250,"LU2",0,30,0.132913933740141,0.010970708886099,0.00544241574745912,0.0314135371170934,0.00225876774882019,0.0350792106503759,0.169453086978337,0.234655675412646,0.400077887916397,0.0966414426539316,0.00338471188670121,99.4331067185287,99.9047364237464,92.901902349158,91.7881817961715,3501.065,894.2875
"1278","LU2_27",4500,"LU2",0,30,0.126388058292806,0.0108792055797905,0.00527627763846962,0.0300992977107017,0.00219647257080867,0.035123961631121,0.17478352982855,0.228554438369073,0.396520103183616,0.095962010005669,0.00306034692173696,99.4401019991881,99.903838102869,92.1275636585255,90.7963539776859,3949.9525,945.8175
"1279","LU2_27",4750,"LU2",0,30,0.120566869061121,0.0108327726407349,0.0053237263589002,0.028646301373878,0.00208697163101808,0.036352346484675,0.180028116214284,0.221821905816369,0.394580862527354,0.091865893861597,0.00383596920190362,99.446340171103,99.9070706588378,91.0291213954246,89.5889478132695,4416.1175,1010.615
"1280","LU2_27",5000,"LU2",0,30,0.119510902295386,0.0106528252278303,0.00529896241442928,0.0278352275268314,0.00266182142646938,0.0362027218511648,0.182730596317965,0.220158608816366,0.39028095960908,0.0911886505667711,0.00544188540154059,99.4511111549786,99.9128265203672,90.5369483640362,89.1887558581796,4873.3575,1111.28
"1281","LU2_52",250,"LU2",14,47,0.577267168675728,0,0.0222894927985813,0,0,0,0.242542922002169,0,0.757457077998036,0,0,98.1808389844652,99.6939255278575,151.16423857552,151.16423857552,3.315,7.7225
"1282","LU2_52",500,"LU2",14,47,0.41213011193196,0.0016047719512342,0.0121049799307731,0,0,0,0.227481613533159,0.0332826809517726,0.73923570551463,0,0,99.4230781383496,99.4150127812327,160.48838819309,160.48838819309,25.5775,22.1
"1283","LU2_52",750,"LU2",14,47,0.339589247140201,0.00346269890203476,0.00914610743199069,0.0044180761418355,0,0.0188026296154229,0.293593968350197,0.0403329388661129,0.617855696328261,0.0174724895853858,0.00435204170790179,99.5719321558371,99.3354935833503,138.792933973657,138.792933973657,74.745,40.45
"1284","LU2_52",1000,"LU2",14,47,0.357492547506974,0.00288241471460951,0.0073946731945149,0.00681206488106092,0,0.0314045852191491,0.211593626368953,0.0760665681529692,0.599549837365238,0.0545322124111459,0.00244802346069456,99.557935215034,99.5967486182677,126.413765265499,126.413765265499,130.33,80.7975
"1285","LU2_52",1250,"LU2",14,47,0.366912580485337,0.00259214227014084,0.00581289752748343,0.00623370855040917,0.00165005565615671,0.041531108487781,0.181739144597832,0.140716834980548,0.52878210006391,0.0749656677272091,0.00156673501484468,99.5230009746123,99.6813582655464,122.728010386238,122.728010386238,202.865,130.005
"1286","LU2_52",1500,"LU2",14,47,0.368291453189219,0.00237134799212091,0.00483800514946298,0.00608797814586895,0.00275089156041183,0.045504087095903,0.14058492391131,0.181069818660099,0.502552706935915,0.0970628200402874,0.00108801042697537,99.5014624529415,99.8244067034212,120.069082193712,120.069082193712,294.08,187.655
"1287","LU2_52",1750,"LU2",14,47,0.37067507536671,0.0020134306634918,0.00408156511494899,0.00483154284115649,0.00266426261945866,0.0436854890462795,0.125239125939054,0.226157980760511,0.485099973240088,0.0909876482934697,0.000799354599410519,99.4908174753769,99.8279567927471,112.082166296583,112.082166296583,417.0325,255.9575
"1288","LU2_52",2000,"LU2",14,47,0.382889926840809,0.00254715418597619,0.00353005305106794,0.00408852318196651,0.00216589303561627,0.0415034094821568,0.125829900855008,0.262322890363673,0.466864822038486,0.0787657235293264,0.000612005865173611,99.4639473250579,99.8527266582516,115.826407245997,115.826407245997,530.2425,340.405
"1289","LU2_52",2250,"LU2",14,47,0.395517856369292,0.00279616747056668,0.00311678990604318,0.00378404518060459,0.00318823463984044,0.046863785185898,0.127839206987966,0.275366462391324,0.456000975530007,0.0699052941224061,0.000533512173794799,99.470494459261,99.8948539027802,115.171108088988,115.171108088988,654.1825,451.3825
