array,site,red_squirrel,absent_red_squirrel,buffer_dist,harvest,roads,trails,veg_edges,wells,lc_grassland,lc_coniferous,lc_broadleaf,lc_mixed,lc_developed,lc_shrub,osm_industrial,forest_cai_mn,nonforest_cai_mn,nonveg_anthro_cai_mn,veg_anthro_cai_mn,forest_cohesion,nonforest_cohesion,nonveg_anthro_cohesion,veg_anthro_cohesion,forest_ed,nonforest_ed,nonveg_anthro_ed,veg_anthro_ed,forest_tca,nonforest_tca,nonveg_anthro_tca,veg_anthro_tca,seismic,pipe_trans
LU14,LU14_121,13,40,1750,0,0,0.00578320571731516,0,0.0069891232374503,0.00710882290958496,0.22408752236403495,0.2309842449551971,0.08498729704947107,0,0.298061014236114,0,20.59452648732261,26.19572778802542,0,0.2931153948662936,99.39746977618792,98.82878518338984,100,98.51110433437468,113.00817010823516,69.09221883348579,0,117.84338164226172,337.715,191.575,0,1.91,0.01595047652180156,0.00240203251689336
LU14,LU14_131,9,44,1750,0,0,0.0023618420043694,0,0.0046406625398291,0.0290223310827352,0.466840824086493,0.12566214051889005,0.04592171428502389,0,0.3301483268801699,5.813549062328303e-4,36.189697251096646,57.1024301970404,0,0.895639724166554,99.9351689116342,99.33968410934608,100,92.65494614198208,56.142132768837335,49.34330701724839,0,24.770112113258488,519.7475,266.34499999999997,0,1.0475,0.00259142803448408,0
LU14,LU14_135,2,51,1750,0,0,0.00237225095268009,0,0.00423821728627778,0,0.09379076743092284,0.0205924025390271,0.0189287438332088,0,0.7793948809077228,0,45.578153535868466,43.72005645388253,0,0.5477255130389274,98.34416290238948,99.91328797193717,100,97.77751412690525,25.107074287402156,56.87827603271951,0,40.63770414072398,89.005,665.7075,0,1.3075,0.00685031824653042,0
LU14,LU14_16,23,29,1750,0,3.1798487799555424e-5,0.00432431091757073,0.00427462007596994,9.698137255964524e-4,0,0.7098999404965722,0.22114067206215496,0.02658140585029611,0.03829487087708447,0.00408311713942151,0,88.71241373959789,67.51754945756223,1.0688953709862976,0.17356591165495094,99.9161144641825,97.63096513211266,98.309510245805,98.42161565739391,21.417115555521008,0.9223921047381416,33.23202566115563,21.173562584045207,875.3625,2.645,0.8625,0.15,5.009005107705951e-4,0
LU14,LU14_17,0,50,1750,0.06415349598671582,0.00205710186346092,0.00360971073897576,0.00218922468128976,0.0067314602454852,2.7398738899444425e-5,0.2374245310018921,0.311426646521766,0.0183616794070466,0.0391519949600525,0.393607749534619,4.2108309193664416e-4,3.1632033138674864,2.303583872842985,1.9215554235382064,2.830781840095201,99.46766736206747,98.13371069960274,97.38090976317736,99.64847553758328,92.48396156995244,95.7797423487102,31.55865557018044,144.26813974939628,396.4975,191.3525,6.485,56.55,0.02073395739604485,0
LU14,LU14_19,4,48,1750,0,0.00509941904315947,0,0.00886711873014541,8.318067526774785e-4,6.650459277358175e-5,0.818920741041277,0.160517532651357,0.0139641874869601,0,0.00653103422774774,0.00434186854332714,53.229251355361995,26.9653533053428,10.63307859232003,1.080797481636936,99.88967997473505,97.13763231218248,98.41686053367854,97.20737494166669,22.173684360530945,2.3163442180783673,10.913245913362507,29.1641728396981,891.7675,2.7625,2.8175,0.2575,0.00245542403367091,0
LU14,LU14_20,0,52,1750,0,0.00513394022535869,0.00223330081600573,0.01001742616942539,0.00172031550854908,0.00761173173096848,0.768122637787398,0.1450218528801211,0.01145698874927929,0.00909221134285857,0.05869457625822399,0.0043842174170027,53.83064692226342,53.10559508304996,3.5323616987932924,0.22953683068135483,99.75489565823392,99.22973333582549,97.93918211085516,97.50789401360775,33.99684437155582,8.073019894967835,17.918166108343243,38.349435329048106,803.54,51.8325,2.8175,0.4375,0.00230727305628981,0
LU14,LU14_250,19,33,1750,0.0465107424903156,0,2.537129001848201e-4,0,0.0011903885267387,0,0.2851370283169689,0.3457586963988541,0.19668705339884496,0,0.17241722188554107,0,20.654847824373977,14.561899976328124,0,15.10068567475296,99.81590882127452,99.18595011417416,100,98.86465018271024,37.817782337883074,20.282104695872068,0,29.961964576272944,685.7524999999999,124.4125,0,32.7675,0.00556244381507943,0
LU14,LU14_30,1,51,1750,0,0.00530593816178185,4.323530466314221e-4,0.00976144085025427,0.00240652262704642,0,0.568438052883464,0.18600057469217796,0.223791843030047,0,0.02176952939390949,0.01357587985154976,61.94522092459769,42.35075065194956,11.527879527879527,0.21773315999807405,99.69235092130644,97.07808575497845,98.85345305469622,98.47724610202413,49.35750766352525,6.30184054166807,14.45381025551994,51.65332621612307,811.9025,10.87,8.8925,0.6174999999999999,0.00787964322311918,0
LU14,LU14_31,23,29,1750,0,0.00506288023920238,6.049418392038302e-4,0.00939312759831587,0.00254988002204812,0,0.595737876944359,0.2175018045929811,0.169827852115105,0,0.0169324663473465,6.904157825563942e-4,71.04977608902654,61.252988855137716,0.5479452054794521,5.081131812708241,99.76082157644024,98.08350605810216,97.72612561414782,98.513803931584,36.17339389871968,3.570697477968175,10.748369476496364,43.33033615862396,851.385,10.38,0.005,0.65,0.00572099871307992,0
LU14,LU14_33,2,50,1750,0,0,3.925606610178981e-4,0,0,0.01140200119879089,0.35668668276551,0.2960942609210241,0.1759143128019091,0,0.15990274231285206,0,56.4004071086698,58.7736173181796,0,0,99.94246494100469,99.03905345813192,100,97.46168013304104,35.2526561285307,27.05882352941176,0,14.402694998704328,731.26,125.285,0,0,0.00308995949456133,0
LU14,LU14_37,2,50,1750,0.11709373996606703,0,0.00135677994251571,0,0.00166367785971465,0,0.2128603442571101,0.35475778051839985,0.0250526370065285,0,0.4073292382177191,0,47.82952302361793,28.790333180413075,0,5.665460778730095,99.75724575199554,99.45492684410132,100,99.17880789238616,42.271401257053434,35.88250229285303,0,43.25072153623744,452.37,264.25,0,96.56,0.00659446031663185,0
LU14,LU14_47,13,39,1750,0.07640139262985757,0.00504405232245565,8.731809974445473e-4,0.00937018792714254,0.00237548364166551,0,0.4999922580182359,0.229689118786505,0.13721098177479907,0,0.133107641420628,0.00117083076406386,31.463112820828,6.1115006545062345,2.0651295708899395,7.861553838273059,99.634648733699,97.62999201655032,97.87041998440944,99.23430364877458,70.62109564266596,30.41350237208736,11.022238804809987,77.8137930855791,668.7175,48.4775,0.1125,43.8325,0.00818894317522167,0
LU14,LU14_48,19,33,1750,0.02599997997555871,0.00511875993593325,0,0.00947068180347225,0.00255971482164245,0,0.4659769007228403,0.331603573826874,0.14193767868700705,0,0.06048184676339289,8.285196669958923e-4,56.85725954182897,8.146579258829284,1.6129032258064515,22.51951980524871,99.79702839627004,97.519930639772,97.81216297128394,98.48224486945506,48.85050770430596,15.701393693014433,10.757786569867315,53.20336932217135,788.0525,23.445,0.015,13.2325,0.00605919560889418,0
LU14,LU14_49,0,52,1750,0.00561008395063347,0.00518779608229927,5.888859803603033e-4,0.00950043178165764,0.00207823619603101,0,0.4277024199139681,0.3300711441420549,0.20825407773236407,0,0.03397235821150553,0.01360436571006567,50.78128224701341,58.884565273437055,13.771702291946974,2.3766286938816736,99.8937798650448,98.3210117796291,98.872414266564,97.561260194886,40.36729575392014,7.088890961664024,13.996414099016468,40.0201059188094,816.6125,22.5875,8.8925,4.1525,0.00417990189169012,0
LU14,LU14_51,32,20,1750,0.00803779930350452,0,0,0,0,0,0.16111802974005895,0.5839883809700858,0.17452552465572,0,0.08036806463383538,0,75.77626939943292,43.88616005586453,0,36.974522292993626,99.89160886275305,98.53215717032806,100,98.10117700027028,19.91382593668305,12.29133362524387,0,15.954897231081738,839.8125,51.3025,0,5.805,0.00357241795883622,0
LU14,LU14_54,0,52,1750,0.03101452077136429,0.00499826359726732,0.00127520003047862,0.00925419864282835,0.00264845549619693,0.02557817049716751,0.14667847769734604,0.306679986514192,0.1471492582954231,0,0.373914106996146,5.571541731137762e-4,40.01521009313488,39.12765539693861,1.821578701541336,2.103662251277034,99.72312955902744,99.31657484277012,97.99655641369894,98.8730779888681,64.75867715490885,55.66955818797998,9.892319331737296,58.20870772834209,443.1825,284.1475,0.0975,20.450000000000003,0.00420017495304296,0.00578893060299159
LU14,LU14_56,15,37,1750,0.0963025307687387,0,3.861509309563181e-4,0,0,0,0.3116791680258661,0.24398108143946215,0.10772964665028008,0,0.3366101038842681,0,50.050559516380105,24.25627493887949,0,15.581155544790375,99.80506931551798,99.30210835454074,100,98.78923132104816,49.875880368368406,41.16418513777538,0,24.6218108510098,509.7225,213.63,0,72.395,0.00310825662890263,0
LU14,LU14_61,10,42,1750,0.0193277558863626,0.00495231820616883,9.282454153492084e-4,0.00916233887094929,0.00331444373912019,0.0266754824456447,0.0672392701588487,0.307023921024395,0.08305382870311882,0,0.516007497668262,1.6033507667827614e-4,46.93988155258238,34.37533074766578,0,3.123575626699523,99.32590362978604,99.51902059073554,97.83140629618346,98.80937031411456,56.3889709349625,55.91224006508412,8.949067524782231,56.41488022136894,334.51,412.6425,0,12.665,0.00458716798154303,0.00725032108084427
LU14,LU14_62,0,50,1750,0,0,2.7468803886320116e-4,0,0,0,0.417724152094439,0.1441144811381341,0.12357838898462904,0,0.31458297778290223,0,49.69079865535348,57.50721357599037,0,0,99.8690395692305,99.26266360577368,100,96.94158781410724,56.21482686786821,47.348347445769896,0,25.12773741540311,560.4300000000001,228.67,0,0,0.00663671171411251,0
LU14,LU14_63,21,31,1750,0.01818503194455491,0.00512656939543376,7.793756488484034e-4,0.00948768750329771,0.00216951685500462,0.0123034885509044,0.12023608310803804,0.372108070680826,0.10782147538558304,0,0.3875308822746201,0.00400778580403117,41.485758259459104,46.71029023194562,15.36856745479833,1.5018480812156665,99.36277936691654,99.1111241958053,97.80256106351511,98.98400153520512,74.41282014742652,59.30225026233628,9.964892280188105,63.784638105478614,429.8725,283.745,2.21,11.7875,0.00815208216293626,0.00301305599329588
LU14,LU14_66,1,18,1750,0.0115040402181414,0.00494171741955048,9.660425528772256e-4,0.00913952569501536,0.00281182055661071,0,0.277522233148397,0.217110088209513,0.0551340307652768,0,0.450233647876848,0.00608830578077155,43.74311591764648,40.52491364912353,28.435379607555475,1.6733922984700629,99.39466460934216,99.39765271777834,97.7489101070266,98.57460775933843,72.35446068385147,69.3178844494651,11.34829684864533,60.37915747964173,392.5125,319.0225,3.4025,7.125,0.0079599946321937,0
LU14,LU14_70,12,15,1750,0,0,0.00347128926874276,0,0,0,0.175550179989384,0.4353642443877572,0.12339574501180606,0,0.265689830610886,0,59.928502421530105,48.937172135382546,0,0,99.95677192745228,99.24604965500444,100,89.82841310179049,63.60195148239598,48.30514842096263,0,25.74340027411954,599.56,186.0225,0,0,0.00177289215261393,0
LU14,LU14_71,0,52,1750,0,0,1.08522141508996e-4,0,8.317406311975026e-4,0.0289106825946781,0.164554517563365,0.4071126695148792,0.02783726398960789,0,0.3715848663369442,4.602941982914604e-4,46.6510342311958,44.631944148666456,1.6304347826086956,3.144953277009728,99.65013323106442,99.27199061943482,89.50764763468209,97.00424273390652,51.498787288293705,58.53666120773648,0.4871576939820477,28.441717282696573,494.415,294.09499999999997,0.0075,0.2725,0.00510199310129094,0.00505652625713646
LU14,LU14_72,0,49,1750,0,0,2.810252181076281e-4,0,0.00187232062089424,0.01603966679028519,0.12990173815528505,0.5342208430711762,0.110301055084118,0,0.20953669689928103,0.00104018035078336,57.40031409831821,55.74309113699008,0,0.8927505075839007,99.9083709734704,98.9437402626452,100,97.59959034470184,45.942402271985245,40.31426365186387,0,21.621173409895366,667.5525,155.875,0,0.7475,0.00387931097180603,0.00176491444722664
LU14,LU14_74,16,36,1750,0,0,2.033077596286901e-4,0,0.00246506960126524,0.0486313331896116,0.0857603811857365,0.5328343489390128,0.04431639344815653,0,0.288224934460506,8.008119226855895e-4,47.840607297570394,42.08002890497547,0,0.4962166904265818,99.75508802304766,99.27348893069583,100,98.87594897797868,44.377885676679846,55.65372398032947,0,27.49003777613108,562.1575,240.115,0,0.905,0.0027603700235347,0.01011205126226339
LU14,LU14_76,12,40,1750,0,0,0,0,0,0.00893248233895663,0.13328810597747906,0.4081871938318771,0.0395548532976629,0,0.3037162025055039,0,24.991223298738667,32.81581789050338,0,1.218369259606373,99.74545543391606,99.74031098550562,100,97.0949029869991,36.298628113948155,24.28199448136489,0,3.000272045392717,496.805,266.045,0,0.0325,0,0.0027367528207114
LU14,LU14_78,5,47,1750,0,0,4.0467059433915226e-4,0,0.00308872612830252,0,0.05993447167446428,0.7929020598482988,0.0392767774023482,0,0.0284414534848038,0.00122841443443473,59.37088312703556,41.2368480908274,0,2.8612823618880436,99.90528850187356,98.46762816571471,100,97.09416713768113,34.16925544290744,4.984959620272514,0,16.36952956386785,784.235,19.8125,0,1.0575,0.00354136980240852,0
LU14,LU14_80,6,46,1750,0,0,2.03810793182585e-4,0,0.00230858525821233,0.0470503216874798,0.2375661086953381,0.0628234117179624,0.0734420043950508,0,0.4347387012128352,0.0014810432039213,56.96965656203188,20.24473692902342,0,3.610143347669147,99.33709361619832,99.4238461015686,100,98.49116903626984,53.80924250432692,64.87267978733327,0,23.494906155105763,277.2775,369.165,0,0.5625,0.00319713618320374,0.0060673510184781
LU14,LU14_84,1,43,1750,0,0,2.319173176562711e-4,0,4.08342626353782e-4,0.00572439793132163,0.3410614244518358,0.16760739363745306,0.113082749882526,0,0.298737537327598,0,44.31076902901186,53.827185687276106,0,0.07105378224748579,99.7402175790562,99.29999317884004,100,97.72162058350656,50.46837952345784,39.071792280483535,0,15.532320130602091,511.9675,232.6675,0,0.065,0.00385626562321466,0
LU14,LU14_85,1,51,1750,0.00190240721880266,0,0.00350364613223936,0,0.01110972035575958,0,0.240138211275118,0.09620792260210058,0.0127070191489528,0,0.529100998037836,0.00378793269506187,10.91430161607588,8.782410650043557,51.886792452830186,0.9132858555919808,98.7426525709699,99.02480237498128,95.29697428162662,99.36006256552872,93.91802773178271,123.82647812578548,0.5908097981140729,154.49676220683006,196.7125,312.9075,0.55,3.2725,0.02434990587409249,0
LU14,LU14_86,5,48,1750,0.0053735045861838604,0,0,0,0,0,0.150536696928842,0.4966498170374611,0.0902879446865433,0,0.2625255413473861,3.346460054348001e-4,50.61884050074465,34.8514084370376,16.53543307086614,13.49555451567618,99.9240400783438,99.57834356116918,91.27335732405724,96.59443621415166,27.294893155029506,24.52239119225358,0.31093479956365483,10.473320498635774,655.5,209.2275,0.0525,3.605,0.0025365596862068,0
LU14,LU14_88,5,43,1750,0.01174191426869989,0,0.00428623053559181,0,0.01967997069962267,0.04527844480572839,0.330037982891861,0.2693836040969171,0.04589124262262228,0,0.2022704880422721,0,8.101709703098836,5.996445308623224,0,0.44681410327510845,97.92034404584506,94.35232121199152,100,99.6521842864688,261.03606054482043,144.27845228286722,0,348.07571729859416,188.94,28.1475,0,11.2275,0.05159220657234061,0.00504173787494199
LU14,LU14_91,23,30,1750,0,0,7.031480496824991e-4,0,0,0.01703281327529169,0.19298044067751205,0.360955243837165,0.03540028679177139,0,0.31678594842488,3.2613655081479713e-4,48.03886380171622,65.26574826911687,8.59375,0,99.78512890757015,99.62847227220344,91.30813792735285,95.22558452336789,57.25937460326508,42.221663734606686,0.2694558804859533,12.182514904278388,475.6075,256.1,0.0275,0,0.00227271498215706,0
LU14,LU14_92,3,50,1750,0.01932989561984209,0,0.00534091670550848,0,0.01177953082449927,0,0.5132852739648702,0.06790408757308034,0.0808364375329325,0,0.262432778095376,0.00298224353974285,12.44129806217193,15.14279309218869,54.535274356103024,0.4909301968707582,99.1403362283463,97.93168395453624,96.8094580218999,99.5533952960064,196.55395776655007,79.81344733773805,0.8913071641404327,213.10532452390208,289.8225,123.6625,1.2175,13.3875,0.029515425158787932,0
LU14,LU14_96,2,51,1750,0,0,9.80450117053542e-4,0,0.00203158819798687,0,0.230485689228772,0.6691202707536448,0.02954076200677598,0,0.07085327801053203,0.00156853413643381,46.35322746261939,63.78934056382459,1.284774651109586,0.7403652369122528,99.99306925491965,98.50792529072736,89.64564492509744,96.04199953796044,30.697561139913823,14.675133887278182,0.9120139703958192,15.504237496728926,823.8475,47.695,0.0125,0.3975,0.00261693943233184,0
LU14,LU14_97,0,53,1750,0,0,9.070677154497084e-4,0,0.00427184548071145,0.0334745379462599,0.2990975148278591,0.18484843104131707,0.12099497501254204,0,0.20987441120491,0,56.140344138147135,62.609359304017886,0,2.230030520814183,99.83204505218538,99.2125069116639,100,95.28585737191626,53.876886882892784,41.26916679189748,0,15.13651885976049,495.28,167.3025,0,1.2325,0.00138696120723985,0.00218449652331452
LU14,LU14_75,14,38,1750,0.0332880283111921,0,2.026793845600611e-4,0,0.00108090401439553,0,0.1385914495704561,0.2591830129563199,0.09303837279417088,0,0.5091871646789597,0,14.872243161252223,62.02734341698127,0,14.79031588442683,99.79705364155556,99.69518423164467,100,98.41143859279865,43.67382472431805,39.32095182820662,0,10.312163170549706,376.9,423.9,0,22.987499999999997,6.664261315415023e-4,0
LU16,LU16_2,7,45,1750,0,0.00574604048853335,6.133402727155432e-4,0.0109490746457253,0.01880024149472643,0.00572926276485168,0.9499846172446192,0,0.00281671737990786,0.02460206680487149,0.00926041120032879,0.04502725986422194,3.1555736567812307,6.337327169957477,10.948095730363482,1.9902488786978836,93.80029951513632,95.32884580187516,99.3632460588472,99.72798831510582,511.2058825053504,8.166691712569762,27.013301965498837,532.7885417584297,76.225,3.71,32.89,23.155,0.0814850168870381,0.0423609494060059
LU16,LU16_3,6,46,1750,0,0.0051979818646156,0.00197236866421821,0.0116757846522685,0.03536586656354159,0,0.928089717845159,0,0,0.0263679954980824,0.045542288349428,0.00514107650504284,5.022550217845703,68.37993512306537,6.519412325479843,1.4442588461841337,95.83620710395768,99.07701606643631,97.42042427332912,99.61585204659386,447.6268454845547,8.633421602209658,21.324447714941623,461.8103238310419,133.475,27.935,2.315,30.54,0.06749456750612402,0.0403958990164457
LU16,LU16_15,9,43,1750,0,0.00326761116123262,2.0977677139123312e-4,0.00326213820849958,0.0198740247831748,0,0.848486188684177,0.00813566078379302,0.0297564059110442,0.00241120223119192,0.0407084495462245,0.07202554199197218,2.835649700776788,12.294998190351404,4.491365890743221,1.115693680778994,94.61845734868773,96.89229782326336,98.71869057778991,99.78959500678542,494.8452539803863,13.659623531240689,12.913422549260924,494.7727066626938,92.1225,20.4425,62.0325,4.2250000000000005,0.07787951979874719,0.00519862823477403
LU16,LU16_20,22,30,1750,0,0.01161796668098181,2.45629833254103e-4,0.2334712650464489,0.01283666229190487,0,0.9299856921166162,0.00696785138877521,0.02029669473248509,0.0216347180815386,0.0152306902118279,0.00638229752101965,3.5391571952668253,8.354152718830042,3.489418656194214,2.0907938419633374,96.42826798067104,98.44971664650954,96.56015991075068,99.68607962294725,313.0560953491385,5.125016193807488,22.0909444228527,321.79297836507317,206.4175,7.405,5.7075,194.8675,0.04788397185718179,3.761376310762721e-4
LU16,LU16_200,3,49,1750,0.11112054745564104,0.00123444037936661,0.00684419511469388,0.00589655792118245,0.01489587542747984,0,0.03663926678348891,0.2819028093923822,0.028331039410897,0.0347942193930994,0.6183326668169475,0.05425286491763401,43.59825929266859,25.54611335739885,6.929778480526726,2.3355217078161763,99.30417576080308,99.52211306592908,99.24742322661528,98.99277952878305,51.17202278227792,72.10414755619128,32.597936327782875,107.77012495011844,213.7875,358.39,29.125,95.7725,0.005252205367643371,0.01942774481265052
LU16,LU16_201,2,50,1750,0.2552959664373279,2.6869215714155173e-4,0.00345964926133523,0.00414839965564446,0.01778635971803369,0,0.04151360559441301,0.2992638774721411,1.2810285673160905e-4,0.0399579541328497,0.5140782989863588,0.09006647749000138,28.938001062415683,11.669498022620925,3.943994244782973,2.089182966912834,99.34475717672322,99.58833855162833,99.08998405774918,99.65816206424176,42.212721855162584,47.71602539189014,54.94494105454074,111.7398626765125,174.32,204.55,43.217499999999994,273.76,0.006197167376176202,0
LU16,LU16_202,8,44,1750,0.2975081644175221,0,0.00314598101777805,0.00404446005580597,0.01449826762826305,0,0.01163128428974799,0.23907653580798305,0.0104732021329353,0.03893874399460208,0.4500175928971541,0.06324832493971703,22.50267786609161,14.076451792405289,4.837259393397063,2.681332489903757,99.40869546996372,99.03668207574712,98.56581889866077,99.73635299470624,40.61116249906076,37.27915057014714,50.67456400131622,91.26499858791097,108.77,139.1575,25.72,327.3675,0.0039014043138737,0
LU16,LU16_203,3,49,1750,0.317903626128906,4.798148597631092e-4,0.00812221344117362,0.00517724810413325,0.0147451822110452,0,0.0367952294133922,0.226959120605937,0.05376217399822691,0.04695682592737429,0.483757198489147,0.07444254658166269,26.233893561527555,20.392475106076212,4.258019138928111,1.1449030900418686,99.62255937527809,99.47299019154332,99.5536197511462,99.45775247893344,47.866303925378936,47.00090685321933,34.01995077082524,98.6863583365721,161.12,106.985,54.105,272.995,4.7706719733080433e-4,0
LU16,LU16_22,2,50,1750,0,0.00546033857039398,0.00177782108680138,0.01673946942137058,0.02408690771413775,0,0.8799588561216835,0.05954845126580591,0.00860437379501133,0.02590835922054811,0.0259799568155464,0.0146755043056883,3.2130556365783183,11.071853018424871,5.13993517769193,0.7460600361939194,98.82098748762536,96.2407890430527,97.31746114244048,99.66451175273886,401.2541784353865,9.28713948848177,27.483091912622115,414.8169262263222,236.49,10.365,6.7075,6.15,0.059350993937331904,0.020636449572982378
LU16,LU16_23,2,50,1750,0,0.01475344455628342,7.702221536825343e-4,0.22892289308587108,0.01341065521351636,0,0.9469970745709092,0.00540175198148982,0,0.01762216755986109,0.0276653233531793,0.01348221466960179,3.374536442533298,12.52503015066469,4.067226890756302,0.8590040765787473,97.76887473835578,98.27803222527074,97.92561109699068,99.8692113025682,299.0260472130026,10.654147007537189,18.095467582840396,312.05354019789974,201.0025,12.5075,14.52,188.115,0.04556032306594008,0
LU16,LU16_24,1,51,1750,0,0.01447316140974246,8.850696898931176e-4,0.1807188201910692,0.01103236180560796,0,0.9598676446951984,0,0,0.01015335171057199,0.0276653233531786,0.01375456152463219,4.14005630790307,12.52503015066469,8.531368481293368,1.3142607807466131,99.49216559401012,98.27803140419906,98.39999842678814,99.75673612328332,156.8931253999798,10.654036589568268,12.198250064126317,167.1740634319367,457.435,12.5075,14.9075,145.545,0.02429516662075046,0
LU16,LU16_25,1,51,1750,0,0.00234544694174586,0.00772569002211152,0.01835169952823772,0.00726673727972894,0,0.346064206120867,0.342205027942348,0.03686804447760258,0.033686232186115,0.21634377759457504,0.06927674369877569,30.904838640622614,32.86501347314414,5.952875315872015,0.27611920493804476,99.47701338448243,99.06401658374794,99.24015502443272,98.3214682975692,89.3274016649782,41.51822381597664,48.79375879321468,112.58423996828613,504.1875,140.6625,29.355,1.2175,0.008930919145404254,0.01204495825515306
LU16,LU16_26,20,32,1750,0.02139427727671239,0.00303929435150135,0.00917838089247137,0.0182879801440191,0.00947975400768315,0,0.23573886099298305,0.11084709211598796,0.03686804447759988,0.0398784428883105,0.576667563535438,0.02474742760653669,39.03418049513038,32.74009314941877,4.013491731735653,1.0139453603819462,99.06384845343828,99.66208157929802,98.45923528251134,98.50711260499956,56.2548256546049,81.1176345612735,40.859368117774466,120.81625461837815,255.4125,399.6475,2.4375,16.07,0.007453741985636919,0.0108778012777637
LU16,LU16_270,10,41,1750,0.11134070864909695,0.00347681634452429,0.00757256218430995,4.949190894423413e-4,0.00393628054942088,0,0.8404739426129538,0.04062727314844801,0.01892481977879689,0,0.00262043434810184,0.03737789794244289,36.39908797035199,0,2.9951107913975195,2.890407927648116,99.7569414660508,43.90130588882651,98.18955800861384,99.0370346709498,70.29171189984532,0.08290950168798564,27.53113640426673,77.23538266621412,589.1775,0,18.58,93.9375,0.00646738262825923,0
LU16,LU16_28,0,52,1750,0.271091617025006,0.00217182617833732,0.00256838707259019,0.00594052107254033,0.02040732476143787,0,0.0239955794212793,0.197499729983166,0,0.03340206382534341,0.736291076723207,0.05406059166060452,45.24423505716573,16.981288732210125,7.629786429524503,3.035879579786537,98.62228708995362,99.5498936724066,99.12663843526592,99.59857834055502,31.090902024794993,63.9695309160157,32.42262899485704,105.24270335393103,128.5975,346.8225,27.97,225.135,0.007704582003084009,0
LU16,LU16_300,0,52,1750,0,0.00923448982189747,0.0010448106035507,0.0189959877815044,0.01626654376329082,0.0104222450189084,0.8799103491388912,0,0.00679024919617366,0.04365880429969192,0.0129544043899613,0.15002144689055075,2.8209364367277328,6.104167876906644,5.551016060344308,0.8721505237321266,94.4331262893364,95.83497000524834,99.6895195913944,99.6344013617168,434.43381192621325,12.51544997318118,52.37832417347502,466.79259852353965,58.0925,3.525,121.3025,23.0875,0.06692929691667732,0.05169032950456388
LU16,LU16_301,0,52,1750,0,0.01516517907729998,2.3625104743100908e-4,0.0213994722485332,0.01585949448919215,0.02502032436705812,0.772137014570428,0.00201436296291697,0.0193170473521227,0.05913346484762761,0.0449565691977623,0.29544533565766445,3.042449494214105,7.793820557531426,4.633920382708256,0.8034369160970857,94.8999268607482,96.18870422877109,99.78220744864716,99.22588422358668,334.86289639304675,18.88332396249245,80.97442926397011,390.32100096126686,49.0475,12.94,238.915,4.3875,0.05026599181075256,0.028510089669143493
LU16,LU16_302,2,45,1750,0,0.00616802516454922,0,0.010214931985482,0.01777060579128238,0,0.8508312159514362,0.0170877510205668,0.0229535071086871,0.0188245052640111,0.0197988257552292,0.07916598417579021,2.7669475630020224,13.953690058761223,4.024454254593561,0.16742850458822908,93.6487264944131,96.41968663787502,98.08721329025502,99.80290679326777,509.9126505165565,8.644256207876742,28.295946579740413,516.7223343637687,67.005,6.7025,66.6975,3.65,0.08052565690005008,0.00157560361973535
LU16,LU16_303,0,52,1750,0,0.01007444526962853,4.780818012857475e-5,0.0150740515021116,0.01452076788370792,0.00478377828837494,0.8398512929662932,0.00837789775309529,0.00866537354630675,0.0375380061045273,0.0212567236487882,0.1918341674419093,2.769816143429116,10.281449201596583,5.671705341101412,0.2040520741648068,93.47281477366138,95.65606244289062,99.59257243625144,99.5930800618803,435.9377631527808,9.804505823368617,56.82156783997719,462.9208825091658,54.24,6.07,156.2275,2.685,0.06790971509297211,0.01091789002718229
LU16,LU16_313,2,50,1750,0,0.00269589985726087,0.00786496016854067,0.00676182038078143,0.00960778522079163,0.0256076734242742,0.3942203538042041,0.4426778222820671,0.02244212934617468,0.03901739469604981,0.03166043150246889,0.2564327382800706,7.6214251141866125,7.992921834258419,10.338034717180689,0.4542315714992496,99.35042764156957,95.77249391204768,99.58158345382844,98.85534393314892,138.1729805078883,22.178981269643035,69.22640438812181,140.16805242116226,411.52,14.275,182.4,11.855,0.00891602826855874,0.02115357325899577
LU16,LU16_314,0,50,1750,0,0.01976370910654993,0.00136003247950401,0.0278610048269305,0.0721803067845538,0,0.8683170290979187,0.03566508176054409,0.0210981895523022,0.06623521550811604,0.00868448448870062,0.09756305508522715,5.757366662891108,8.385416419250777,4.1212899277322075,2.1729339140916535,97.05938336173328,94.85049595125548,99.40292647665191,99.40025501479278,356.6890204085863,3.3167839633495375,85.01331896060283,396.8428362648866,168.5975,1.8125,58.58,38.4775,0.0486089904476314,0.04229088108693326
LU16,LU16_36,17,35,1750,0.23200555257211208,0.00125284480722519,0.00589573147408968,0.00440475810543536,0.023248881645062,0,0.01892327347848079,0.10718407696451206,0,0.033343604160229,0.7948768753952468,0.06827765970232585,36.449544236312256,13.677536953632949,2.291347092837897,2.3286801358931495,98.44249961914994,99.89248970772958,98.9291802476828,99.23620575097787,14.172599985490574,70.8785457409653,38.377431624330235,104.54559587103194,51.9375,416.0075,34.5525,220.915,0.004354147361277802,0
