"Site","BUFF_DIST","LC_class20","LC_class32","LC_class33","LC_class34","LC_class50","LC_class110","LC_class120","LC_class210","LC_class220","LC_class230"
"LU16_270","1000","0","0","0","0","0","0","0","0.906005557629773","0.053391377997862","0.0406030643722972"
"LU16_28","1000","0","0","0","0.059009936392643","0.814913585230253","0","0","0","0.126076480457006","0"
"LU16_300","1000","0","0","0.0589175875940538","0.0614855763076497","0","0.0129849077303873","0","0.853135987888849","0","0.0134759448226886"
"LU16_301","1000","0.00788177479138354","0","0.0384263824575138","0.0868643400562154","0.0606714862625316","0.0499249380089119","0","0.756231077871155","0","0"
"LU16_302","1000","0","0","0.187174247484295","0.0273140333960455","0.0040044857840035","0","0","0.755849916950138","0.0256573118688557","0"
"LU16_303","1000","0","0","0.0168532491105588","0.0366054491122322","0.0010702027440873","0","0","0.945471094636666","0","0"
"LU16_313","1000","0","0","0.0490095701449185","0.0713974113479583","0.0207657030576902","0.0706837962851887","0","0.504538263656023","0.278243254966426","0.00536200691911018"
"LU16_314","1000","0","0","0","0.0920160557411571","0.00939168340473058","0","0","0.840101843413261","0.0555780916822142","0.00291233375725226"
"LU16_36","1000","0","0","0.0195007393506276","0.0414562841469824","0.906810520962572","0","0","0","0.0322324445421186","0"
"LU16_37","1000","0","0","0","0.0524833223858099","0.463024336428","0","0","0.0106057058436191","0.458280194398776","0.0156064419785843"
"LU16_49","1000","0","0","0","0.0585309999444483","0.101546908371403","0","0","0.809523409741862","0.0303986834106298","0"
"LU16_52","1000","0","0","0","0.0489014768313973","0.201982836821642","0","0","0.749115688822553","0","0"
"LU16_54","1000","0","0","0","0.0813259172606167","0.21146971448774","0","0","0.707204352727123","0","0"
"LU16_55","1000","0","0","0","0.0884811192144604","0.147863486863094","0","0","0.763655395377492","0","0"
"LU16_57","1000","0","0","0","0.116096197194231","0.245478791532292","0","0","0.638425011348591","0","0"
"LU16_58","1000","0","0","0","0.123784255567213","0.136427162052015","0","0","0.735571154819206","0.00421742826084614","0"
"LU16_60","1000","0","0","0","0.15509863768667","0.316948628542345","0","0","0.527952741938888","0","0"
"LU16_62","1000","0","0","0","0.057775340510568","0.165124473952001","0","0","0.777100179322115","0","0"
"LU16_63","1000","0","0","0","0","0.0435745844967245","0","0","0.956195339582787","0.000230075920617525","0"
"LU16_64","1000","0","0","0","0.0748045599175717","0.159556333260522","0","0","0.765639126748947","0","0"
"LU16_67","1000","0","0","0","0","0.0197255067918506","0","0","0.975159434883064","0.0051150583250775","0"
"LU16_68","1000","0","0","0","0.0498221326025975","0","0","0","0.950177867112983","0","0"
"LU16_69","1000","0","0","0","0.0354359124234542","0.0141881132250222","0","0","0.926565124684474","0.0238108503716129","0"
"LU16_70","1000","0","0","0","0","0","0","0","0.999999999999996","0","0"
"LU16_71","1000","0","0","0","0.0531724360959046","0","0","0","0.946827562885977","0","0"
"LU16_72","1000","0","0","0","0.0374527482617361","0.0106518441717023","0","0","0.874882203748806","0","0.0770131913266162"
"LU16_73","1000","0","0","0","0.038891589301013","0","0","0","0.961108405683975","0","0"
"LU16_74","1000","0","0","0","0.0328112975262388","0.0333100132471776","0","0","0.933878686037529","0","0"
"LU16_75","1000","0","0","0","0.113900048919893","0.200473601316086","0","0","0.685626355943778","0","0"
"LU16_77","1000","0","0","0","0.0238850426924279","0","0","0","0.976114957900456","0","0"
"LU16_80","1000","0","0","0","0.0402266252317759","0","0","0","0.959773376263328","0","0"
"LU16_81","1000","0","0","0","0.0449527484872136","0","0","0","0.955047251905403","0","0"
"LU16_83","1000","0","0","0","0.0369189697381785","0","0","0","0.937843303105546","0.0250783569269989","0.000159370618718608"
"LU16_84","1000","0","0","0","0.0354668294921526","0","0","0","0.964533168363814","0","0"
"LU16_85","1000","0","0","0","0.0242409033379165","0","0","0","0.975759091374209","0","0"
"LU16_88","1000","0.0117510069255787","0","0","0.0765516059803879","0","0","0","0.911697381635585","0","0"
"LU22_110","1000","0","0","0","0.0697997247467534","0.00826410530243874","0.0414662726028725","0","0.257277718674855","0.550278472495433","0.0729137069619165"
"LU22_48","1000","0","0","0","0.0733928511330507","0","0.123687141415112","0","0.256368584137766","0.416396981572984","0.130154447604494"
"LU22-107","1000","0.102588169281849","0","0","0.0772273453937543","0","0.0095234144390618","0","0.318273573033983","0.424739975595396","0.0676475217543705"
"LU22_49","1000","0","0","0","0.0665395664723707","0.0111778451453884","0.0509731667253414","0","0.0951277047360528","0.775458997990052","0.000722722120604758"
"LU22_103","1000","0","0","0","0.0557541433973396","0.0352791058719614","0.0554106563925148","0","0.313398558358138","0.532391091113434","0.00776644874637762"
"LU22_44","1000","0.00508410098790001","0","0","0.118013893208125","0.0553515802101202","0.0340638446147468","0","0.223868186738772","0.46402554328962","0.0995928467093729"
"LU22_21","1000","0.0438275906932553","0","0","0.060874538775721","0.070909788704408","0.073513989922208","0","0.186834756121261","0.424599006561399","0.139440327143153"
"LU22_15","1000","0.0891738007577491","0","0","0.112289023117266","0.0545141592078168","0.0115176675749328","0","0.0775706357806707","0.505443736104925","0.149490972952568"
"LU22_50","1000","0.0652121378830925","0","0","0.128768227989136","0.0282981391525702","0.0476862188281397","0","0.108820378027654","0.613136584309064","0.00807831745675709"
"LU22_38","1000","0.0315885193425887","0","0","0.103282602891202","0.0125859759721257","0.022334855426978","0","0.110687165508504","0.489582316112343","0.229938565803201"
"LU22_22","1000","0","0","0","0.042419474567156","0.161156811350609","0.166424480117783","0","0.545720135705419","0.0441123030376392","0.0401667950565321"
"LU22_85","1000","0.0219662527154716","0","0","0.0528629703767737","0.925170778353103","0","0","0","0","0"
"LU22_33","1000","0","0","0","0.110704197394015","0.243417491658862","0.0541138451841577","0","0.56725041074921","0.0245140626647251","0"
"LU22_34","1000","0","0","0","0.105240806815108","0.0011623724243167","0.0202449123932691","0","0.69392576003246","0.120282258229658","0.0591438870168355"
"LU22_11","1000","0.184858647756311","0","0","0.118789252119961","0","0.00755059089157747","0","0.344734274254627","0.169876268078396","0.17419096874757"
"LU22_29","1000","0","0","0","0.103819101189264","0.478318124750339","0.048919802345077","0","0.227848228874001","0.0372603026522831","0.103834435786798"
"LU22_86","1000","0.0312722093003635","0","0","0.0867103004426586","0.882017476062067","0","0","0","0","0"
"LU22_80","1000","0.0403905057652635","0","0","0.00810469568974428","0.723406758477494","0.0102508613858605","0","0.215875954767186","0.00197122305922282","0"
"LU22_17","1000","0","0","0","0.106231887716482","0.0259055396093767","0.0559918695110514","0","0.0467606800629596","0.463651995169261","0.301458024277137"
"LU22_35","1000","0","0","0","0.158320350309044","0.386721925343505","0.0586270445435436","0","0.219501721469763","0.10822161259707","0.06860735043942"
"LU22_63","1000","0","0","0","0.0663393218712209","0.933660678943157","0","0","0","0","0"
"LU22_30","1000","0","0","0","0.0778820320321508","0.495104578667225","0.0074601620303502","0","0.111721480566805","0.241833627751305","0.0659981148445457"
"LU22_04","1000","0.00244812991143503","0","0","0.173159468981165","0.0044337085138071","0.0772953805641705","0","0.490258579086475","0.134262780879116","0.118141956011976"
"LU22_36","1000","0.0983211146833774","0","0","0.132612981525542","0","0.132364479121888","0","0.291700217815948","0.266925634650902","0.0780755617090905"
"LU22_76","1000","0","0","0","0.0723588704383684","0.909941784322103","0","0","0.0153179280388975","0","0.00238141944468894"
"LU22_05","1000","0.0193926746020692","0","0","0.0685974270796938","0","0.0377135817336184","0","0.352600476347857","0.196768023611871","0.324927812046119"
"LU22_87","1000","0.0398517499744086","0","0","0.0757813444735558","0.630602791328422","0.00126013284541915","0","0.144309930278783","0.0357918981679978","0.0724021526185741"
"LU22_25","1000","0","0","0","0.0529523308079466","0.0327375651070912","0","0","0.125374292209825","0.699567329155408","0.0893684814962212"
"LU22_89","1000","0.00367605613548264","0","0","0.0493450661265457","0.935561706333074","0","0","0","0.00440509321879263","0.00701208334335068"
"LU22_18","1000","0","0","0","0.0555376305741546","0.0891907980477032","0.00277431945097749","0","0.199224919658689","0.538150462801182","0.11512186906933"
"LU22_32","1000","0.0264498124632011","0","0","0.0631570668445375","0.123416309090243","0","0","0.0999125558557552","0.53961587345525","0.147448385749544"
"LU22_08","1000","0","0","0","0.0559248363833395","0.0957254437525562","0.124240803679515","0","0.298527386007793","0.253296059845233","0.172285471285885"
"LU22_06","1000","0.0354825166195237","0","0","0.0521491309455486","0.0184988491918326","0.0129740106124301","0","0.289338983211811","0.497764474594278","0.0937920350647694"
"LU22-81","1000","0.0115891776086576","0","0","0.0973241904263852","0.421748947493817","0.0237326462486343","0","0.217813487025685","0.168251493729457","0.0595400489270572"
"LU22_07","1000","0.00850275477705832","0","0","0.0501677998791727","0.0184988491918327","0.176957710139767","0","0.12790574218185","0.50888044293208","0.10908669994097"
"LU22_69","1000","0.00890914088531098","0","0","0.0582987528891672","0.110985975549525","0","0","0.28721391221438","0.334306339749396","0.200285878711946"
"LU22_70","1000","8.59441990288761e-05","0","0","0.0966041605814308","0.0382380095722804","0.0359418232303937","0","0.356678959949095","0.366866482554801","0.105584619098762"
"LU22_82","1000","0","0","0","0.108450878166043","0.0476035564869481","0.0341772175761745","0","0.241898557204392","0.29568728811987","0.272182509776761"
"LU22_94","1000","0.0259807226917979","0","0","0.0947796618849407","0.0187363204621308","0.0462521019012566","0","0.3528188224281","0.272902709195715","0.188529665737665"
"LU22_101","1000","0.0135907000004431","0","0","0.0591775575155283","0","0.00300207772440205","0","0.676173612181324","0.0326667936577534","0.215389258550644"
"LU22_71","1000","0.0108973470821873","0","0","0.118581246427325","0.0108076288771253","0","0","0.453204120774634","0.142085154699435","0.26442450387151"
"LU22_77","1000","0.0271336927313995","0","0","0.0749304262298919","0","0","0","0.401908445735686","0.206159046364655","0.289868386557435"
"LU22_72","1000","0.0642180190240447","0","0","0.0985795804223252","0","0.010634226058051","0","0.241401753720253","0.233090369948715","0.352076050150536"
"LU22_65","1000","0.00688516742968541","0","0","0.104532102974444","0","0.0135005961044393","0","0.166758393288706","0.35255208468352","0.355771657743732"
"LU22_60","1000","0","0","0","0.125561160900809","0","0.00974943300716074","0","0.612184776229624","0.0820258774712104","0.170478750573704"
"LU22_61","1000","0","0","0","0.059969586195307","0.140685122625108","0.0252636027530513","0","0.231842222748689","0.326679773322554","0.215559688922669"
"LU22_53","1000","0.0432648584254394","0","0","0.0860572718981173","0.127650242928372","0","0","0.125048165200453","0.606685321571533","0.0112941412721477"
"LU22_46","1000","0.0580641943735077","0","0","0.0943051634153913","0.00643627392523618","0","0","0.047663239934246","0.673286536240482","0.120244602769874"
"LU22_40","1000","0.0805999743001181","0","0","0.065412199917113","0.128024581741523","0","0","0.511330608952048","0.129855754573845","0.0847768816984873"
"LU22_47","1000","0.0699097108018815","0","0","0.111054635707061","0.0135118991787709","0","0","0.0654766487134218","0.639415592663423","0.100631514049717"
"LU09_05","1250","0.471653734356837","0","0","0.0534327145334238","0.000805669160809183","0","0","0.325475817478075","0.095767886231265","0.0528641793566695"
"LU09_06","1250","0.348908434780764","0","0","0.0418137650242433","0.00364062061624665","0.01754541922812","0","0.0808720283103348","0.396224487275826","0.110995244990613"
"LU09_07","1250","0","0","0","0.0504281024175193","0.0818826557729088","0.0692171460175882","0","0.403740155603188","0.374583003412165","0.0201489364869786"
"LU09_08","1250","0.000503245932403073","0","0","0.0691593630454581","0","0.039493573840189","0","0.374486747130568","0.424551273985141","0.091805794459538"
"LU09_100","1250","0.0396023642649868","0","0","0.0452191147279405","0.136184237879224","0.252080755155229","0","0.327838491171148","0.0109087271969885","0.188166308498394"
"LU09_102","1250","0","0","0","0.0350029440080948","0.0360962845020084","0.0454838338858485","0","0.153202915127093","0.538158589897923","0.192055433570621"
"LU09_106","1250","0.0756111132832381","0","0","0.0453933849973574","0.11761600121687","0.342669903401885","0","0.227576361612411","0.0169283908792021","0.174204843884503"
"LU09_112","1250","0","0","0","0.0642677072878405","0.506176009457927","0.135103815964769","0","0.166207862232247","0.00863920644801822","0.119605398263486"
"LU09_113","1250","0","0","0","0.0418755171320609","0.204703872679948","0.170917063838488","0","0.435415917764152","0","0.147087627683704"
"LU09_12","1250","0","0","0","0.0610158769265677","0.0769346671430227","0.073715329574099","0","0.305228062167026","0.355148286692519","0.127957776594123"
"LU09_13","1250","0","0","0","0.0571267418152611","0.0477623541776827","0.0390671655485828","0","0.647793577607641","0.114627603593353","0.0936225437088821"
"LU09_18","1250","0.00424794776003499","0","0","0.0580512524041547","0.033813402998678","0.0716983041300925","0","0.10168636481646","0.485866104162033","0.244636623222785"
"LU09_21","1250","0","0","0.0108187252674078","0.0732073431806612","0.0529794246089632","0.0639333554885056","0","0.101111317351587","0.632248002314239","0.0657018287038511"
"LU09_24","1250","0","0","0","0.0395544886673764","0.05264734800685","0.0735935245564004","0","0.178867088671104","0.44057527209234","0.214762277865895"
"LU09_28","1250","0","0","0.00678510504951087","0.0802210105843306","0.0437868982717986","0.207509881102361","0","0.144986639333832","0.440264080577021","0.0764463893026979"
"LU09_29","1250","0","0","0","0.0818440550523797","0.01653594829367","0.191180943041766","0","0.207398195125432","0.474988843597896","0.028052002630219"
"LU09_30","1250","0","0","0","0.107394302229856","0.0368264316695476","0.0546273041830873","0","0.379809206580828","0.335574184104706","0.0857685688889289"
"LU09_31","1250","0","0","0","0.0470551639364454","0.0686284928660255","0.0314963908427502","0","0.367400705210276","0.232123720418658","0.253295527553048"
"LU09_32","1250","0","0","0","0.0355087699996718","0.0887142152485848","0.0158925488182066","0","0.417479804071411","0.355931869048022","0.0864727928795972"
"LU09_33","1250","0","0","0","0.0297596032180547","0.0662394242445029","0.0515061378849546","0","0.190074162683784","0.577433173870451","0.0849874986083149"
"LU09_39","1250","0.012088344343296","0","0.00989906554031495","0.0980950391590796","0.176284771564868","0.16299785218219","0","0.499907991273861","0.0213035852147839","0.0194233535725738"
"LU09_41","1250","0","0","0.00496136615246208","0.0855871328708091","0.0335881811432519","0.0986957113950792","0","0.230040321850685","0.435080537998932","0.112046748001071"
"LU09_44","1250","0","0","0","0.0738050888653935","0.126432182463011","0.162401946052328","0","0.575421941805276","0.0178277160237872","0.0441111203196924"
"LU09_51","1250","0","0","0","0.0522403210763164","0.398793477078297","0.0936661277861184","0","0.169815046703115","0","0.285485033430545"
"LU09_55","1250","0","0","0.0042776162745214","0.15440491614581","0.124184947289759","0.213822531578681","0","0.249040302030852","0.070444063579421","0.183825622845895"
"LU09_57","1250","0.065443476051791","0","0","0.0510915812077296","0.233861424458856","0.042459361776933","0","0.22221396193618","0.0833798526012791","0.301550341295224"
"LU09_62","1250","0","0","0.017482251514256","0.0998829448290955","0.0516696005447456","0.0706103838235278","0","0.604295788593363","0.0548498866577632","0.10120914714452"
"LU09_63","1250","0","0","0","0.0842425888892231","0.0686738891388795","0.136269551597116","0","0.637187038528372","0.0243463814635603","0.0492805454242271"
"LU09_64","1250","0","0","0","0.0754034927905464","0.0920021104711475","0.102644392894273","0","0.522641326904889","0.0573414050508218","0.149967268448896"
"LU09_65","1250","0","0","0","0.0320208207908785","0.0553465729514065","0","0","0.877304183016789","0.0353120265704122","1.63973890766888e-05"
"LU09_67","1250","0","0","0","0.0360742091878431","0.139544153564178","0.0779131292951686","0","0.667627037182072","0.000748452790380889","0.0780930163567196"
"LU09_68","1250","0.125615695096851","0","0","0.0473635202340452","0.196556032374971","0.0900883482089821","0","0.380750660570492","0.0654124827884339","0.0942132601667087"
"LU09_72","1250","0","0","0","0.0423248056211363","0.182427199403192","0.021411229464653","0","0.42575995871814","0.199899678352803","0.128177126985291"
"LU09_73","1250","0","0","0","0.0340080524665024","0.242726534902639","0.0619736602757358","0","0.51145669450497","0.0180129631964393","0.131822096616837"
"LU09_75","1250","0.01678071058375","0","0","0.126438709732469","0.147333265750606","0.147756565402131","0","0.348776063715862","0.0606298482214063","0.152284837327375"
"LU09_76","1250","0.029831510995619","0","0","0.115547682265482","0.0348046276311629","0.0938466153667196","0","0.576849354102351","0.0527857631723426","0.0963344426745349"
"LU09_77","1250","0.242680276146605","0","0","0.0427400393250055","0.0926379685036015","0.0180642725549624","0","0.418282862338662","0.0316360293318046","0.153958551459869"
"LU09_79","1250","0.0803840117742043","0","0","0.0566315866262472","0.105944581802066","0.0733927835137461","0","0.475170422172234","0.0791466204212477","0.129329995588472"
"LU09_80","1250","0","0","0","0.0486083683344306","0.0769720994154888","0.00954045860073079","0","0.63591829594833","0.115722691499943","0.113238085921859"
"LU09_81","1250","0","0","0","0.0808513847896144","0.181192810679258","0.0671528808098049","0","0.569467341165954","0.0677811436519165","0.0335544398530092"
"LU09_82","1250","0.0382985620330262","0","0","0.0908632651937879","0.205889868573573","0.0992492471842785","0","0.508534975447201","0.0270399551897044","0.030124124830526"
"LU09_85","1250","0.107628551130424","0","0","0.0593725098583191","0.0251425417799579","0.0540549996096458","0","0.48255241821719","0.135064247060189","0.136184732829788"
"LU09_86","1250","0.00467493009661789","0","0.00800702105177055","0.0482538263861489","0.145107998099325","0.114241808433684","0","0.286949405978641","0.0581550179707034","0.334609995676355"
"LU09_87","1250","0.0517813365547879","0","0.00870734625352553","0.117797985528288","0.108147465877734","0.0218146258413168","0","0.411844950861433","0.101199614667506","0.178706675286902"
"LU09_90","1250","0","0","0","0.0432792449644784","0.233630496936871","0.165825204189129","0","0.370328578407011","0.0065068703132924","0.180429603626796"
"LU09_93","1250","0.0329171135338786","0","0","0.0593917539746526","0.0299770007545625","0.0309423602983072","0","0.241556732872957","0.546583285658916","0.0586317490442212"
"LU09_94","1250","0.03291711353388","0","0","0.0324430240956052","0.0479304684894634","0.0028621905435872","0","0.158551184693728","0.605963654384104","0.119332362684655"
"LU09_96","1250","0.00354431371898862","0","0.0152218093124977","0.0761363803827591","0.416572265521621","0.0185119112504732","0","0.259035146194828","0.0120894545829818","0.198888723389454"
"LU09_98","1250","0","0","0","0.0512096420564651","0.185812816418944","0.080069666415916","0","0.479035484153128","0.0079004106456376","0.195971981090064"
"LU09-27","1250","0.0634690567610835","0","0","0.0618423985145153","0.0795742054602149","0.316508610688672","0","0.194485111000794","0.0134630393402172","0.270657576437993"
"LU14_03","1250","0","0","0","0.0231455409969545","0","0","0","0.680122440120237","0.293748657771478","0.0029833604629263"
"LU14_07","1250","0","0","0","0.0418090939653479","0","0","0","0.362309390696142","0.535824885042397","0.060056618457041"
"LU14_08","1250","0","0","0","0.0211969116903469","0","0.00959301707354102","0","0.629608015809785","0.247703480638488","0.0918985780657388"
"LU14_09","1250","0","0","0","0.0634365183490558","0.00999995293022494","0","0","0.628490967381934","0.230551895435693","0.0675206625053486"
"LU14_100","1250","0","0","0","0","0.39216610261978","0","0","0.383285123369251","0.167613055013964","0.0569357189964989"
"LU14_102","1250","0","0","0","0","0.182444224524212","0","0","0.326658963381819","0.29359506573963","0.197301746354518"
"LU14_105","1250","0.00155766116244743","0","0","0","0.0751086104016724","0.0720726245614985","0","0.302262124771317","0.382568297455102","0.166430681647405"
"LU14_110","1250","0.178039225000481","0","0","0","0.129195118639076","0.0328827720428661","0","0.564871897770294","0.0792974024928694","0.0157135840546195"
"LU14_114","1250","0.0364931174507067","0","0","0","0.123997684143664","0.0153878116106928","0","0.453881480112954","0.159396488721343","0.21084341796026"
"LU14_115","1250","0","0","0","0","0.578355578075671","0.0498217081014501","0","0.301675249957449","0.0557685672041846","0.014378896661379"
"LU14_120","1250","0.0147355711279431","0","0","0","0.215240393543146","0.0149801395833653","0","0.55520704134222","0.132497562820997","0.0673392915820885"
"LU14_121","1250","0.229854886500064","0","0","0","0.296969153440982","0","0","0.153019678814576","0.219595309583783","0.100560971660782"
"LU14_131","1250","0.00433452506067826","0","0","0","0.27443635194047","0.0324649302233165","0","0.540514695060356","0.0724246106236851","0.0758248870912396"
"LU14_135","1250","0.0760522406220203","0","0.00513548821561323","0","0.826682969711437","0","0","0.0710266559162454","0.0189714385648929","0.00213120696942904"
"LU14_16","1250","0","0","0","0.0537803528247902","0","0","0","0.682560590372482","0.211559506661129","0.0520995554665849"
"LU14_17","1250","0","0","0","0.0559649467717666","0.420499035525327","0","0","0.181825879648439","0.341584557976977","0.00012558074639313"
"LU14_19","1250","0","0","0","0","0","0","0","0.835662134998258","0.157235703253904","0.00710216174785698"
"LU14_20","1250","0","0","0","0.0070874728904351","0.114598941534389","0.0149189941926992","0","0.733532379404139","0.129862216431791","0"
"LU14_250","1250","0","0","0","0","0.194866514767768","0","0","0.251288624400477","0.297652874598418","0.256191986233632"
"LU14_30","1250","0","0","0","0","0.0016437114670611","0","0","0.599223423443828","0.131844949326732","0.267287915761831"
"LU14_31","1250","0","0","0","0","0.0157138565578828","0","0","0.519175030653123","0.246163768431346","0.218947344357487"
"LU14_33","1250","0","0","0","0","0.142647392212196","0.0223479223496318","0","0.322272935769039","0.326087559673047","0.186644189996096"
"LU14_37","1250","0","0","0","0","0.348123551707787","0","0","0.291221072219867","0.357037102705535","0.00361827336736147"
"LU14_47","1250","0","0","0","0","0.112187117530376","0","0","0.488368123226693","0.282404447853203","0.11704031138967"
"LU14_48","1250","0","0","0","0","0.0324005099547412","0","0","0.499805426266036","0.34738617474217","0.120407889037023"
"LU14_49","1250","0","0","0","0","0.0392540798534874","0","0","0.46197319705056","0.32833831398158","0.170434409114618"
"LU14_51","1250","0","0","0","0","0.118781306629486","0","0","0.140851072269423","0.593640702040672","0.146726919060261"
"LU14_54","1250","0","0","0","0","0.397310312515676","0.0337267435773838","0","0.057723909656023","0.324003132062135","0.187235902189393"
"LU14_56","1250","0","0","0","0","0.360304637578803","0","0","0.297687210629755","0.227541259224962","0.11446689256674"
"LU14_57","1250","0","0","0","0","0.241003257102607","0","0","0.257398526664345","0.394543615174944","0.107054601058191"
"LU14_61","1250","0","0","0","0","0.552679421692602","0.0420971131278323","0","0.0526075220044048","0.291431268327118","0.061184674848149"
"LU14_62","1250","0","0","0","0","0.318967572906232","0","0","0.53582275650829","0.0768517241370835","0.0683579464485676"
"LU14_63","1250","0","0","0","0","0.343836021186829","0","0","0.0841487736389816","0.508594350452208","0.0634208547218048"
"LU14_66","1250","0","0","0","0","0.515318520135273","0","0","0.190295605718041","0.249097075385862","0.045288798761321"
"LU14_70","1250","0","0","0","0","0.261719542118443","0","0","0.193647763364428","0.443898030336314","0.100734664181457"
"LU14_71","1250","0","0","0","0","0.347625746117845","0","0","0.12640994865046","0.50483590009869","0.0211284051326674"
"LU14_72","1250","0","0","0","0","0.154611728690927","0","0","0.106600380480272","0.658415879339183","0.0803720114898207"
"LU14_74","1250","0","0","0","0","0.331847885067306","0.063628810030999","0","0.11927081521812","0.417087744507227","0.068164745175952"
"LU14_76","1250","0.149658636392225","0","0","0","0.423510018698526","0","0","0.0143891087911492","0.369569156727773","0.0428730793902351"
"LU14_78","1250","0.113828823448675","0","0","0","0.0286495721319222","0","0","0.0530295487546349","0.773864811836377","0.0306272438284502"
"LU14_80","1250","0.210163331564749","0","0","0","0.356693374686965","0.0526918843224807","0","0.218076923238815","0.0440212177721858","0.118353268414323"
"LU14_84","1250","0.0285285515606407","0","0","0","0.307905173467693","0.0112198199453916","0","0.442572932713892","0.100826321422934","0.10894720088927"
"LU14_85","1250","0.15078927739764","0","0","0","0.571004948753787","0","0","0.180585943040189","0.072714073276695","0.0249057575319484"
"LU14_86","1250","0","0","0","0","0.234133359103378","0","0","0.127798435074011","0.60053431778676","0.0375338880363545"
"LU14_88","1250","0.119288015864025","0","0","0","0.190776166790184","0.0571696009028953","0","0.355513310117372","0.263644195730154","0.0136087105954703"
"LU14_91","1250","0.0103258080858927","0","0","0","0.38791628979594","0.0327274213223214","0","0.144623605440922","0.368715399846683","0.0556914755082868"
"LU14_92","1250","0.00730467168705401","0","0","0","0.315144632695226","0","0","0.576501173003322","0.0317371015918988","0.0693124210226139"
"LU14_96","1250","0","0","0","0","0.0610184725569747","0","0","0.21641719799532","0.694769214483381","0.0277951149637432"
"LU14_97","1250","0.123411859117169","0","0","0","0.127303373469621","0.0553558999377987","0","0.321636022821153","0.239484777777843","0.132808066875878"
"LU14-75","1250","0","0","0","0","0.429805474932602","0","0","0.104883509329677","0.331182484548315","0.134128531188961"
"LU16_02","1250","0","0","1.74767363326988e-07","0.0272989090570922","0.000205011316257182","0","0","0.972495904818316","0","0"
"LU16_03","1250","0","0","0","0.0351874464602092","0.0221841837335562","0","0","0.942628373360338","0","0"
"LU16_15","1250","0","0","0.048317684150854","0","0.0417683442540157","0","0","0.881000881901841","0.0139865596957821","0.0149265299976735"
"LU16_20","1250","0","0","0","0.0303561701777767","0.00303068164087007","0","0","0.958106882571368","0","0.00850625730264774"
"LU16_200","1250","0","0","0","0.0458301227867779","0.493337309792181","0","0","0.0718129628956382","0.333490768744461","0.055528837245358"
"LU16_201","1250","0","0","0.106059516952237","0.058391857845339","0.40346200988054","0","0","0.0146520506146911","0.417434537244604","0"
"LU16_202","1250","0.110829697480386","0","0.042084628465657","0.0594032328961942","0.427949917488704","0","0","0.0146520506146908","0.345080465768591","0"
"LU16_203","1250","0.091463680739593","0","0","0.0618278538680128","0.521826924524667","0","0","0","0.263870504762106","0.0610110329530512"
"LU16_22","1250","0","0","0","2.87858726211698e-05","0.00795398315513738","0","0","0.880279953852312","0.111737200036595","7.62531832520951e-08"
"LU16_23","1250","0","0","0.00287639532399736","0.0282411634151558","0.0373076831628264","0","0","0.931574747764909","0","0"
"LU16_24","1250","0","0","0.00453480609788496","0.0137053213805707","0.0216469475019544","0","0","0.960112920472689","0","0"
"LU16_25","1250","0","0","0","0.0469703362300343","0.179885690938303","0","0","0.371166341327425","0.350644717436281","0.0513329145459185"
"LU16_26","1250","0","0","0","0.0550132325091187","0.585759028487415","0","0","0.246057901040474","0.0542461451622386","0.0589237006938952"
"LU16_270","1250","0.0177664814106155","0","0","0","0","0","0","0.910723746299316","0.0455238110918145","0.0259859611982747"
"LU16_28","1250","0","0","0","0.0468539487185525","0.78057155479649","0","0","6.36378008191314e-05","0.172510860533226","0"
"LU16_300","1250","0","0","0.0667461859881672","0.0454950062511002","0","0.0119116287930969","0","0.862538293148478","0","0.0133088884245011"
"LU16_301","1250","0.00504433586648548","0","0.0827351037831611","0.0764102781909915","0.043093749457525","0.0389903954688331","0","0.739253545328943","0","0.0144725930973231"
"LU16_302","1250","0","0","0.138040399322988","0.0208035730561207","0.0190475367819531","0","0","0.799143103133206","0.0164206795960668","0.00654470481829694"
"LU16_303","1250","0","0","0.0522187247694725","0.0321435966827267","0.0177501423196314","0","0","0.896779997254417","0","0.00110753615805166"
"LU16_313","1250","0","0","0.0569022591766314","0.0553101812121345","0.0189013065709752","0.0499369629817401","0","0.445777909003042","0.353730151659288","0.0194412341237996"
"LU16_314","1250","0","0","0","0.0751098131424719","0.00601067737902812","0","0","0.850516007840703","0.062817403156821","0.00554610301168575"
"LU16_36","1250","0","0","0.0243593910222498","0.0362830853610005","0.864149953619791","0","0","0","0.075207557996165","0"
"LU16_37","1250","0","0","0","0.043298574589128","0.590213918771361","0","0","0.0270762904160895","0.303705450406911","0.0357057659851128"
"LU16_49","1250","0","0","0","0.0473397856780316","0.111363580222203","0","0","0.804814320972579","0.0364823138420646","0"
"LU16_52","1250","0","0","0","0.0406770673552618","0.146353434380493","0","0","0.812969500222958","0","0"
"LU16_54","1250","0","0","0","0.0796085934075456","0.195331057894217","0","0","0.725060337861693","0","0"
"LU16_55","1250","0","0","0","0.0709591422130358","0.1494577330549","0","0","0.779583125652161","0","0"
"LU16_57","1250","0","0","0","0.0921378892731935","0.193800091752997","0","0","0.714062016015266","0","0"
"LU16_58","1250","0","0","0","0.125398417146148","0.173565875949094","0","0","0.695379942429908","0.00565576579394656","0"
"LU16_60","1250","0","0","0","0.124957760396875","0.306151686233578","0","0","0.564936381067827","0.00395418866662349","0"
"LU16_62","1250","0","0","0","0.0636093431914948","0.132618199294158","0","0","0.803772469868821","0","0"
