array,site,array_year,lat,long,easting_12n,northing_12n,buffer_dist,cfi_site,cfi_site_with_harvest,cfi_site_with_vegedges,harvest_0_15,harvest_gt_15,harvest_total,osm_industrial,pipe_trans,railways,roads,seismic,seismic_lines,seismic_lines_3D,trails,veg_edges,wells_active,wells_inactive,wells_total,pct_betu_pap,fire_0_15,fire_gt_15,pct_lari_lar,lc_broadleaf,lc_coniferous,lc_herbs,lc_mixedwood,lc_shrubs,lc_water,lc_wetland,lc_wetland_treed,pct_pice_gla,pct_pice_mar,pct_pinu_ban,pct_popu_tre,nonanthro_cai_mn,nonanthro_ed,nonanthro_tca,landscape_cai_mn,landscape_ed,landscape_tca,nonanthro_cohesion,landscape_cohesion,landscape_contag,landscape_mesh,landscape_np,landscape_shei,landscape_siei
LU14,LU14_105,2023,57.226420000000005,-112.42336,414063.35302271094,6343487.984663296,100,0.3255465149205648,0.3255465149205648,0.3255465149205648,0,0,0,0,0.05736661400908012,0,0,0,0,0,0,0,0,0.2681799009114847,0.2681799009114847,0,0,0,0,0.1343164977758649,0.5943230387829639,9.506416341689234e-4,0.10710210218126948,0,0.00336380885936696,0.00672761771873392,0.15314316676808057,0,0.5067052228555265,0,0.48328343245766586,19.53487218463381,149.54682779456192,0.67,0,0,0,97.72670891133218,97.78750062887396,42.14923442161312,1.1194246631859637,4,0.9152356778028116,0.8848117539026628
LU14,LU14_105,2023,57.226420000000005,-112.42336,414063.35302271094,6343487.984663296,250,0.10766643837167889,0.10766643837167889,0.10766643837167889,0,0,0,0,0.03038195003891434,0,0,0,0,0,0,0,0,0.07728448833276455,0.07728448833276455,0,0,0,0,0.0995995832973911,0.6775055192241533,6.785983019084292e-4,0.0931651130054626,0,0.00240119399136828,0.00480238798273657,0.12179540432760208,0,0.5746114238697806,0,0.41692578579627915,64.77197368267105,87.90935126385257,11.6925,0,0,0,99.43346348811168,99.09615709182891,68.47335068907864,8.266197858234683,3,0.4890551212389324,0.3804128491892218
LU14,LU14_105,2023,57.226420000000005,-112.42336,414063.35302271094,6343487.984663296,500,0.0383622455995027,0.0383622455995027,0.0383622455995027,0,0,0,0,0.01904112351632234,0,0,0,0,0,0,0,0,0.01932112208318036,0.01932112208318036,0,0,0,0,0.0906612857017284,0.7027667237449853,6.226532628235751e-4,0.0822713404376458,0,0.00263327665276915,0.00490437975089393,0.11609244404432134,0,0.6201381612015828,0,0.37196037136278,82.5204490930489,42.867934029963486,63.13249999999999,0,0,0,99.74879932685118,99.50737663319282,84.77358937070464,36.901342030024914,3,0.2331433139215933,0.14630124060469996
LU14,LU14_105,2023,57.226420000000005,-112.42336,414063.35302271094,6343487.984663296,750,0.03222093138165662,0.03222093138165662,0.03222093138165662,0,4.843214594792692e-4,4.843214594792692e-4,0.00147238348872494,0.01755219179585069,0,0,0.0028522876494364,0.0028522876494364,0,0.00175690307733992,0,0,0.00858716537030467,0.00858716537030467,0,0,0,0,0.07199326485005021,0.7438151587642771,5.05524717549048e-4,0.07674321831804007,0,0.00211810136010515,0.00399490837804315,0.10079454993130792,0,0.6621105352064797,0,0.3303661563442652,52.870045811731785,53.47939049224071,142.7925,0,0,0,99.67877499192949,99.39897936134638,90.36918185510676,67.04704511880456,34,0.1397425891973715,0.10123018422047624
LU14,LU14_105,2023,57.226420000000005,-112.42336,414063.35302271094,6343487.984663296,1000,0.02531244059015337,0.02531244059015337,0.02531244059015337,0,0.0304392608791337,0.0304392608791337,8.282157124077776e-4,0.01402035158899033,0,0,0.00287178468444581,0.00287178468444581,0,0.0014403543940362,0,0,0.00615173421027325,0.00615173421027325,0,0,0,0,0.08873889859513252,0.7354354441833366,5.768242759247585e-4,0.07634761483789926,2.216825582590117e-6,0.00179375840173241,0.00344075065446676,0.0936314364518113,0,0.6557178127905925,0,0.33701782484028237,82.78643010413442,46.318355587567176,254.255,0,0,0,99.70368563727456,99.48723028985825,85.89002185665146,85.31515008842445,48,0.22783686198543351,0.17646864401423482
LU14,LU14_105,2023,57.226420000000005,-112.42336,414063.35302271094,6343487.984663296,1250,0.01981846589962679,0.01981846589962679,0.01981846589962679,0,0.04165314785983609,0.04165314785983609,5.300580559410206e-4,0.01167705242454341,0,0,0.00228130497935789,0.00228130497935789,0,0.00108824042957921,0,0,0.00424181001020526,0.00424181001020526,0,0,0,0,0.1173147633425577,0.6929284189325122,0.00103597264326093,0.07526112828596887,4.5577998480121386e-5,0.00392543714891452,0.00867758800447717,0.10075035017432823,0,0.6263303463767977,0.00205131076030166,0.3643962049465333,65.81221286613373,42.06095643795325,402.27,0,0,0,99.77376784906038,99.4901485543718,81.9427118379424,117.42886325053774,80,0.3121330089793318,0.2837191898785783
LU14,LU14_105,2023,57.226420000000005,-112.42336,414063.35302271094,6343487.984663296,1500,0.01781454154866013,0.01781454154866013,0.01781454154866013,0,0.0515655850316364,0.0515655850316364,3.680958721812544e-4,0.00972955423614435,0,0,0.00220742022813351,0.00220742022813351,0,7.699571271421984e-4,0,0,0.00473951408505882,0.00473951408505882,0,0,0.00160289965608524,0,0.13943997566045346,0.65619824344777,0.00156113469787241,0.07266729393210462,1.1089118767523278e-4,0.01640774017108425,0.01048802316091814,0.10302019465302,0,0.6066147564795632,0.00252126179325671,0.3833849235379371,73.77695281377366,39.23697270471464,571.5074999999999,0,0,0,99.78879391852206,99.50597273085783,76.73277561638483,138.1172705112544,98,0.4149382867364278,0.38324315061414177
LU14,LU14_105,2023,57.226420000000005,-112.42336,414063.35302271094,6343487.984663296,1750,0.018782990067594943,0.018782990067594943,0.018782990067594943,0,0.06473920568864663,0.06473920568864663,2.704377836433795e-4,0.00830656595683199,0,0,0.00346110419282958,0.00346110419282958,0,7.240990416476329e-4,0,0,0.00602078309264236,0.00602078309264236,0,0,0.00117764056365467,0,0.15322137439393668,0.6215495683533859,0.0020435838817342,0.07266252890751497,1.5934253290203647e-4,0.03481715368248018,0.01020206380245433,0.10523476523307776,0,0.5942438521986044,0.00189690612234197,0.3965829184500807,31.75972973923227,44.62247602662528,740.4875,0,0,0,99.75062050987164,99.5079156799102,72.86220674000869,153.0421121080574,139,0.48572394790149587,0.4577177994084845
LU14,LU14_105,2023,57.226420000000005,-112.42336,414063.35302271094,6343487.984663296,2000,0.018667940892962958,0.018667940892962958,0.018667940892962958,0,0.06625737388489483,0.06625737388489483,2.070539281019266e-4,0.00703767111312005,0,0,0.00407505884830814,0.00407505884830814,0,0.00100139432134911,0,0,0.00634676268208373,0.00634676268208373,0,0,9.01631056548026e-4,0,0.15792238581369752,0.6057742881387269,0.0021880241389922,0.07159618928195086,1.6760775475308686e-4,0.03887590856301673,0.01054246542027983,0.11282936897294726,0,0.5913084083622179,0.00145231874991793,0.4001360754346257,41.65329567957396,49.85155667042405,950.815,0,0,0,99.77187362776806,99.54647885289624,70.48646740439246,167.57252226944783,214,0.5274056332022475,0.5014003977806977
LU14,LU14_105,2023,57.226420000000005,-112.42336,414063.35302271094,6343487.984663296,2250,0.017352328540205145,0.017352328540205145,0.017352328540205145,0,0.06670131819123956,0.06670131819123956,1.6359816541388215e-4,0.00595324392521266,0,0,0.00397601336028229,0.00397601336028229,0,0.00115097287846074,0,0,0.00610850021083557,0.00610850021083557,0,0,7.123998471490584e-4,0,0.1546047303685473,0.6028743463116936,0.00244339042759202,0.06753568061330778,1.6433588444768115e-4,0.03964626152749474,0.010129515659842,0.12251230926633858,0,0.6036106827963469,0.00125436506231242,0.3883767672820777,46.19761562274755,51.135249598054976,1201.145,0,0,0,99.78306720584368,99.52478526257052,67.94911529233651,179.9201438779357,312,0.5703286498947353,0.5436907535707473
LU14,LU14_105,2023,57.226420000000005,-112.42336,414063.35302271094,6343487.984663296,2500,0.019602570156341845,0.019602570156341845,0.019602570156341845,0,0.06809812049559173,0.06809812049559173,1.3251451398523778e-4,0.00705242032718917,0,0,0.00416721962306801,0.00416721962306801,0,0.00148467646774025,0,0,0.00676573922435918,0.00676573922435918,0,8.476733363819e-7,5.770438761906727e-4,0,0.15724553849982878,0.5898799504286548,0.00246297236549322,0.06411481359875085,1.5449507625260722e-4,0.03434947688710295,0.01193543802946716,0.13978051343247913,0,0.6044073082826148,0.00218508213380425,0.3868715724854559,49.03159867173962,56.036306931334806,1475.0425,0,0,0,99.79207953584724,99.51034775403974,65.3381124351785,186.82435799588637,432,0.6133326798435343,0.5924053558907063
LU14,LU14_105,2023,57.226420000000005,-112.42336,414063.35302271094,6343487.984663296,2750,0.022620421398973002,0.022620421398973002,0.022620421398973002,0,0.0631065878646468,0.0631065878646468,0.0030670577907408064,0.00652234488341717,0,0,0.00463218949392999,0.00463218949392999,0,0.00165367008856833,0,0,0.00641532625296626,0.006745159142316706,0,4.449310573762447e-6,4.76895765446904e-4,0,0.1521689091255716,0.5739392215349177,0.0046317613141626,0.06140409589111388,1.7321588703578985e-4,0.02915453932064094,0.01585713722034766,0.16246883893945915,0,0.6056421280371477,0.00527615459911593,0.3823318280653818,48.57279093718406,57.8612678505205,1804.53,0,0,0,99.80276934791166,99.50204223920696,66.79176213210931,190.9199872793924,549,0.5870412817471841,0.6163060857982455
LU14,LU14_105,2023,57.226420000000005,-112.42336,414063.35302271094,6343487.984663296,3000,0.024559941935838926,0.024559941935838926,0.024559941935838926,0,0.06089252245357718,0.06089252245357718,0.005022359928625403,0.00613537406779599,0,0,0.005009844749441687,0.00490267354825304,1.0717120118864708e-4,0.00186031695710467,0,0,0.00625489498556974,0.006532046232871174,0,4.46676303423323e-5,4.0072491402133007e-4,0,0.14758603333465206,0.5569726574784285,0.00627661234401325,0.06073641937250729,1.93285529231907e-4,0.02766469323866625,0.01764772545745168,0.18264764874916048,0,0.6012780412466712,0.005745631683043,0.3863955113885151,33.15070675747074,59.698988682497166,2152.255,0,0,0,99.80395625312352,99.49571421089084,64.91214662929056,192.12686266219103,706,0.6207977389234567,0.660926139649913
LU14,LU14_105,2023,57.226420000000005,-112.42336,414063.35302271094,6343487.984663296,3250,0.026551638553372718,0.026551638553372718,0.026551638553372718,0,0.054972356816939315,0.054972356816939315,0.004279407276461617,0.00647273310358664,0,0,0.0057316378609120686,0.00520766693112501,5.239709297870583e-4,0.00221194876921313,0,0,0.00761975900111995,0.007855911543199263,0,0.00262844922685717,0.006597135587978797,0,0.1403040560414198,0.5452316177015128,0.00596925287220144,0.06045337488916811,2.536966581169332e-4,0.02558047714098055,0.02271706486332194,0.1992007767958092,0,0.5989587292290971,0.00813437564332101,0.38627087192235193,32.37116696387315,65.90259604430926,2500.5975,0,0,0,99.8109601906622,99.5053449386247,64.13069946195493,199.66773191318208,898,0.6311632422979371,0.6789457494344807
LU14,LU14_105,2023,57.226420000000005,-112.42336,414063.35302271094,6343487.984663296,3500,0.026445619670654247,0.026445619670654247,0.026445619670654247,0,0.04826293259693952,0.04826293259693952,0.0036898970904186146,0.00637142338736897,0,0,0.00644861867144402,0.00524213948482929,0.00120647918661473,0.00223785352058632,0,0,0.00749420567628833,0.0076978270008363206,0,0.00344860180588656,0.020011268363260278,0,0.1314020828758352,0.5311932176109088,0.00536884082302522,0.05839673574402945,2.7563729618850625e-4,0.02644915099939301,0.03107188414183476,0.21546258359636744,0,0.6021257704928256,0.01131362972825548,0.37871924505572047,22.437231353814106,69.48278211442253,2887.8775,0,0,0,99.83966224052334,99.52460773372948,63.54202551058397,248.6772672617294,1046,0.6401121373992641,0.6954108551148336
LU14,LU14_105,2023,57.226420000000005,-112.42336,414063.35302271094,6343487.984663296,3750,0.026202153103759635,0.026202153103759635,0.026202153103759635,0,0.0450096786382199,0.0450096786382199,0.0032355389392155335,0.00608756107496726,0,0,0.0074600329956532796,0.00520031222595542,0.00225972076969786,0.00219550363721108,0,0,0.00704613965843957,0.007223516456712483,0,0.00300677917558337,0.03146641989102069,0,0.1238399776899308,0.5253344393464815,0.00500264003261216,0.05654963857887831,2.570470704662653e-4,0.02673003892649796,0.03418735500332946,0.22770060301105732,0,0.6089898159870883,0.01190861410077519,0.3706332246153534,12.27772174634364,74.73029167618269,3282.56,0,0,0,99.82131615574316,99.54697479473502,63.224012473397664,261.3684216135047,1303,0.6425880459915294,0.7029328854347773
LU14,LU14_105,2023,57.226420000000005,-112.42336,414063.35302271094,6343487.984663296,4000,0.02723416337072094,0.02723416337072094,0.02723416337072094,0,0.04341524534287041,0.04341524534287041,0.003120076685359889,0.00561713370850482,0,0,0.00854247127370889,0.00533318045482541,0.00320929081888348,0.00216019219156645,0,0,0.00763839193497384,0.007794289511580891,0,0.00264634850293134,0.04166408451266217,0,0.11760038590364918,0.521003233173382,0.00487077856990728,0.05514631937551947,2.4820406474397035e-4,0.02448010360026257,0.03741443259337423,0.2388230016206799,0,0.614952011837627,0.01199845050467449,0.3647131490336404,8.65413589631983,79.67445253443215,3712.8375,0,0,0,99.79927036765304,99.55739625435184,68.21563781530332,278.39612674174793,1644,0.5529936995486946,0.672941307545285
LU14,LU14_105,2023,57.226420000000005,-112.42336,414063.35302271094,6343487.984663296,4250,0.0279054795240329,0.0279054795240329,0.0279054795240329,0,0.039961901570075585,0.039961901570075585,0.0030312537321252253,0.00522834949179738,0,0,0.009517195746197572,0.00544311552703845,0.00407408021915912,0.00207478006272901,0,0,0.00791580436796086,0.008053900491183713,0,0.00234596908335126,0.05259936873536665,0,0.11220267012706976,0.5130694995959497,0.00486282305930767,0.0549705280045611,3.876611661027671e-4,0.02219095954072384,0.04512895055795703,0.24679705966424653,0,0.6181876583100867,0.01228086218954134,0.3613398571223813,7.241306005703855,83.47402095720997,4188.2125,0,0,0,99.78637053232828,99.56590613335057,67.69270576142355,286.1548207348345,1975,0.5607053168463315,0.6791641818790887
LU14,LU14_105,2023,57.226420000000005,-112.42336,414063.35302271094,6343487.984663296,4500,0.029218329557512194,0.029218329557512194,0.029218329557512194,0,0.03747212709837408,0.03747212709837408,0.003616436333372185,0.00477031277513225,0,0,0.010431041721095501,0.00563391958498683,0.00479712213610867,0.00198116473161836,0,0,0.00829619566415993,0.008419373996293897,0,0.00209254649718313,0.06808703752791168,0,0.10749675308264664,0.5017493683457988,0.00530561662504925,0.05656653823327271,5.649265652618267e-4,0.02001121958817793,0.05484156824164058,0.25310546203901424,0,0.618529033623632,0.01315799571732687,0.36003246085344875,6.383565681830693,87.12029137746536,4691.7125,0,0,0,99.772913830291,99.57714232338972,66.67211876292265,288.76467105835025,2298,0.5781338237899626,0.6899564954158243
LU14,LU14_105,2023,57.226420000000005,-112.42336,414063.35302271094,6343487.984663296,4750,0.029192070159784395,0.029192070159784395,0.029192070159784395,0,0.03447992819772039,0.03447992819772039,0.003516020782033316,0.00438558933764066,0,0,0.011031712110646939,0.00567530341092429,0.00535640869972265,0.00192372381021341,0,8.22931665988657e-5,0.00814217754652543,0.00833502411925007,0,0.00187807497254151,0.08060266119936742,0,0.1030385785966724,0.49283757686039703,0.005068254851848,0.05780304574320877,7.035164940758115e-4,0.01865453419457864,0.06181026011898933,0.2597517027384063,0,0.6233753418344615,0.01368716408299374,0.35472928843965823,6.211141009011458,89.27855153399706,5237.205,0,0,0,99.7635824047586,99.58960617666492,65.9813436369256,294.3561371146354,2541,0.5911100964443099,0.7013801092313818
LU14,LU14_105,2023,57.226420000000005,-112.42336,414063.35302271094,6343487.984663296,5000,0.029094451634610698,0.029094451634610698,0.029094451634610698,0,0.03247875980438995,0.03247875980438995,0.00341328624253286,0.00417316028335347,0,0,0.01117633400748523,0.00560351841360791,0.00557281559387732,0.00194108491336009,0,7.42695828554776e-5,0.00821654215599506,0.00839058618787905,0,0.00169496266268672,0.0911401055127093,0,0.09876653480256112,0.4835588939299611,0.00498945147621156,0.05917860621751227,8.702178009016723e-4,0.01757389100338235,0.06780822163228908,0.2669136827048799,0,0.6285264485440224,0.01487017108851828,0.3484561288055994,6.142042522614502,89.49687553385375,5826.6725,0,0,0,99.7596989615221,99.59725945007528,65.21039319364455,296.21496733160353,2783,0.6059578449444392,0.7144153405992031
LU14,LU14_110,2023,57.24136,-112.55234,406314.7176526806,6345320.896703065,50,0.07221331107569948,0.07221331107569948,0.07221331107569948,0,0,0,0,0,0,0,0.07221331107569948,0,0.07221331107569948,0,0,0,0,0,0,0,0,0,0.01087380317841533,0.8236456651739162,0.02531761345642464,0.0361290879798961,0,0,0.01371111026160735,0.08883195661076397,0,0.885950655207247,0.01758818756487491,0.08199198364369625,2.755288306668098,412.79069767441854,0.0475,0,0,0,94.85505287536084,93.88515704059392,44.77511647269091,0.3009854298249948,6,0.6677135405281421,0.575987020010817
LU14,LU14_110,2023,57.24136,-112.55234,406314.7176526806,6345320.896703065,100,0.18157110647818364,0.18157110647818364,0.18157110647818364,0,0,0,0,0,0,0,0.06555179657289247,0,0.06555179657289247,0,0,0,0.11601930990529116,0.11601930990529116,0,0,0,0,0.00993566158587555,0.8359150836193849,0.02402237050034207,0.03301203688210265,0,6.873734154316617e-4,0.01334911966263117,0.08172439019817997,0,0.8937721549552899,0.01670598177390679,0.07491809340962616,1.643314531674101,465.6084656084656,0.0775,0,0,0,94.06715627422471,95.93796479866371,33.06303066818985,0.5660653563534515,10,0.8359796101225818,0.7813767576876445
LU14,LU14_110,2023,57.24136,-112.55234,406314.7176526806,6345320.896703065,250,0.11171510184851201,0.11171510184851201,0.11171510184851201,0,0,0,0,0,0,0,0.07950644070508277,0.01701923456532506,0.06248720613975771,0,0,0,0.03220866114342924,0.03220866114342924,0,0,0,0,0.00838651254941207,0.8724643776693931,0.01015890418013964,0.02786486427707883,0,0.00244874565299834,0.00720977567840081,0.07034399138875005,0,0.9140126367947848,0.00687194586144816,0.0632370099491959,5.621311929699376,471.77570093457945,1.3725,0,0,0,93.78286364892897,97.25411645527576,39.713350690144075,1.2767453268842812,40,0.7225746308403133,0.6407759904890544
LU14,LU14_110,2023,57.24136,-112.55234,406314.7176526806,6345320.896703065,500,0.09843162443297522,0.09843162443297522,0.09843162443297522,0,0,0,0,0.02245570973943463,0,0,0.05932691525609836,0.01388358408128543,0.04544333117481293,7.511695722134846e-4,0,0,0.01589782986522875,0.01589782986522875,0,0,0,0,0.00712583361472131,0.8886393588228607,0.00307985658814457,0.02102883086029261,0,0.00499694996300327,0.00664123839239101,0.06685643296451033,0,0.9265700209468996,0.00676394499806271,0.05042438446079878,9.489359091245207,382.57694970730785,11.31,0,0,0,97.02474109370236,98.4636905690718,47.31250137182153,5.7327869038241905,74,0.6484975221270947,0.5538051005989069
LU14,LU14_110,2023,57.24136,-112.55234,406314.7176526806,6345320.896703065,750,0.08719874210190513,0.08719874210190513,0.08719874210190513,0,0,0,0,0.01855121025642638,0,0,0.04538684452360073,0.00986235198210278,0.03552449254149795,7.231210415089681e-4,0,0,0.02253756628036906,0.02253756628036906,0,0,0,0,0.01685463869016729,0.8566826260939463,0.00226345118832312,0.02845339066641465,4.142698093778728e-4,0.00592227101598846,0.01128481199354195,0.07628579126075549,0,0.8933918980613761,0.00508539787391477,0.08390993130522982,9.955588893709372,310.91575503096516,33.235,0,0,0,97.3894527954397,98.88466945890671,54.07521300725588,19.61888513160623,121,0.5796938831606256,0.4766097711565014
LU14,LU14_110,2023,57.24136,-112.55234,406314.7176526806,6345320.896703065,1000,0.07728489177668028,0.07728489177668028,0.07728489177668028,0,0,0,0,0.01550816864192527,0,0,0.04031896855642858,0.01082895244474934,0.02949001611167924,0.00284834366359496,0,0,0.01860941091473147,0.01860941091473147,0,0,0,0,0.01885310023016261,0.8494286164634214,0.00203305590184923,0.02908275170553066,5.166589391045692e-4,0.00525099072704592,0.01268853583016688,0.08051687921443226,0,0.8814178618978165,0.00459744073646407,0.09603799851560228,10.27441485344531,283.3780564064813,65.3275,0,0,0,97.568124846395,99.02657627143115,73.2298137734244,43.42942249610039,214,0.33925133186183687,0.32192946083856616
LU14,LU14_110,2023,57.24136,-112.55234,406314.7176526806,6345320.896703065,1250,0.07052019405891488,0.07052019405891488,0.07052019405891488,0,0,0,0,0.01342876485688553,0,0,0.03651178916653347,0.01155161417609479,0.02496017499043868,0.00413028402989106,0,0,0.01644935600560482,0.01644935600560482,0,0,0,0,0.02345468735423679,0.8161229271172253,0.00251151232176713,0.03644108682646716,4.89019213576678e-4,0.0043763611246865,0.01374004470525026,0.1011750553318726,0,0.8569968442352297,0.00472386527369632,0.1218143132472528,11.59183850701002,260.3725548866766,131.35750000000002,0,0,0,98.32580689956907,99.22702389698198,71.04212500615496,85.0796644388063,297,0.3922352628611448,0.33883005887296347
LU14,LU14_110,2023,57.24136,-112.55234,406314.7176526806,6345320.896703065,1500,0.06418598466060453,0.06418598466060453,0.06418598466060453,0,0,0,0,0.01141551303620031,0,0,0.03440629752357787,0.0118760014084889,0.02253029611508897,0.00435998922030697,0,0,0.01400418488051938,0.01400418488051938,0,0,0,0,0.02681971107161707,0.7756288845062587,0.00308222232770929,0.04385440089597674,6.086686120126187e-4,0.00611089068015999,0.0147654072598278,0.12762295615328437,0,0.828856410162633,0.0049630593201977,0.1485939396223157,12.018373459987783,241.9934093432252,231.645,0,0,0,98.63130777188518,99.31116035789688,78.76477968350876,124.33969372538328,388,0.2986205634044686,0.3001772957539764
LU14,LU14_110,2023,57.24136,-112.55234,406314.7176526806,6345320.896703065,1750,0.05964976283257194,0.05964976283257194,0.05964976283257194,0,0,0,0,0.01046724630705896,0,0,0.031516986327902737,0.01151118244119642,0.02000580388670632,0.00497704064042527,0,0,0.01268848955718497,0.01268848955718497,0,0,0,1.1033996968969903e-5,0.02641923027915643,0.7571924370245933,0.00276578705268118,0.04486479741623481,5.055773363806689e-4,0.00607669326439286,0.01641315087147154,0.144505669932993,0,0.822543913056295,0.0046782877026706,0.15624079892973514,12.981895675958237,225.45524267517905,347.365,0,0,0,98.89992376189596,99.411035222374,76.98438736468293,187.65932301929553,520,0.33602138327875175,0.33185309509665445
LU14,LU14_110,2023,57.24136,-112.55234,406314.7176526806,6345320.896703065,2000,0.05351683166111607,0.05351683166111607,0.05351683166111607,0,0,0,0,0.00973917335162743,0,0,0.02810345445954642,0.01002562773005298,0.01807782672949344,0.0046475637085263,0,0,0.01102664014141592,0.01102664014141592,0,0,0,2.125294910688439e-4,0.03075238844946465,0.7380809211927306,0.0024739608181721,0.0488976231780338,4.0745033018829593e-4,0.00544775322792342,0.02112910658326981,0.15180820324880218,0,0.8096738659441344,0.00600041989969816,0.1699578329845273,13.523271685047266,204.81624017291307,531.7225,0,0,0,99.07277448210912,99.44270885678591,76.98045412178922,249.61050759850775,632,0.3508848671515393,0.36420801629287575
LU14,LU14_110,2023,57.24136,-112.55234,406314.7176526806,6345320.896703065,2250,0.050244426639054,0.050244426639054,0.050244426639054,0,0,0,2.7066535731773538e-6,0.00899141079451374,0,0,0.02498667579331014,0.00924102823242235,0.01574564756088779,0.00450400392619768,0,0,0.01175962947145926,0.01175962947145926,0,0,1.1465402312465635e-6,2.3105599989868e-4,0.03790673616573659,0.7046842751986181,0.00242747587673722,0.05705719345642623,3.635870023572992e-4,0.00559741850831529,0.02536521226971682,0.16567159562139958,0,0.7870865949235628,0.00894780113644976,0.19152930112196784,13.51180846458568,184.41478581154428,755.22,0,0,0,99.20330077114131,99.4568529366366,73.48665220762504,292.86225820076044,768,0.4205699117516902,0.4337675757824948
LU14,LU14_110,2023,57.24136,-112.55234,406314.7176526806,6345320.896703065,2500,0.04749910133111117,0.04749910133111117,0.04749910133111117,0,0,0,0.00287445258753652,0.00829190837079246,0,0,0.02184498937701347,0.00872540627962287,0.0131195830973906,0.00434184921460886,0,0,0.01014590178115986,0.01014590178115986,0,0,4.577376159696748e-6,1.8803287251299285e-4,0.04784201082266782,0.6708620573360987,0.00346099214336832,0.06391910629983609,3.446257658162251e-4,0.00924267309275418,0.02956118486300998,0.17275468995413845,0,0.76308010839068,0.01066716748880012,0.21534165093394184,14.115696286848952,164.39832632579706,1023.0025,0,0,0,99.36635380383672,99.51229171225552,70.10232726615902,331.0158251731241,825,0.4884433643231302,0.5024577867209625
LU14,LU14_110,2023,57.24136,-112.55234,406314.7176526806,6345320.896703065,2750,0.04441149677791882,0.04441149677791882,0.04441149677791882,0,0,0,0.00306364959146137,0.00770346735543542,0,0,0.01931490811638182,0.00845952120749177,0.01085538690889005,0.00410791786265982,0,0,0.01022155385198039,0.01022155385198039,0,0,1.1962251400018175e-5,1.5539906819256454e-4,0.05531486602979674,0.6406778839376986,0.00313931087426349,0.06523614337516848,3.295568373602158e-4,0.01867994573832346,0.03296106011146334,0.18172436084077645,0,0.7510141070361277,0.01248696825764052,0.2267698140141312,14.355224501610422,147.48507561478382,1318.8125,0,0,0,99.4672783320128,99.525263963083,67.1479619086647,360.33987957066495,905,0.5495161893309514,0.5655282485170187
LU14,LU14_110,2023,57.24136,-112.55234,406314.7176526806,6345320.896703065,3000,0.04083419074535608,0.04083419074535608,0.04083419074535608,0,0,0,0.0025743166706028,0.00731701827814048,0,0,0.01765087627981951,0.00851213050383867,0.00913874577598084,0.00365654775424752,0,0,0.00963543176254577,0.00963543176254577,0,5.37235263021753e-4,1.9545076379775544e-5,1.3057838368958876e-4,0.06019658906876481,0.6264299003632618,0.00277322785801734,0.06652768901017228,4.282309470682085e-4,0.01996249281493408,0.03363145064060167,0.18837892362772368,0,0.7419235597611447,0.01294933418656153,0.23622854137513177,14.117730250146987,134.32203240173345,1662.0075,0,0,0,99.58033656802492,99.53787155598904,66.16586906608246,382.39736813762096,955,0.570371667775364,0.5862152773372442
LU14,LU14_110,2023,57.24136,-112.55234,406314.7176526806,6345320.896703065,3250,0.036545649682005674,0.036545649682005674,0.036545649682005674,0,0,0,0.00219350059506985,0.00683597282931634,0,0,0.0156728068738816,0.00788594656772039,0.00778686030616121,0.00338476176674134,0,0,0.00845860761699655,0.00845860761699655,0,4.837125014267816e-4,3.11464324416647e-5,1.1126205474142064e-4,0.06491467626058652,0.6156620792234602,0.00243829018140854,0.0683629887940498,4.021244954005613e-4,0.01849562293184705,0.03207930464995144,0.19619754537014783,0,0.7332327318151954,0.01240558978447772,0.24596816122287857,14.312007720262685,120.28702618180834,2084.8525,0,0,0,99.64403129554776,99.56533234151576,66.12513693963515,422.0203901368305,995,0.5752395441838369,0.5944254323231959
LU14,LU14_110,2023,57.24136,-112.55234,406314.7176526806,6345320.896703065,3500,0.03406206516392182,0.03406206516392182,0.03406206516392182,0,0,0,0.001932022773517484,0.00640306358156835,0,0,0.01421689011610374,0.00750270954599498,0.00671418057010876,0.00312514598659825,0,0,0.008384942706134,0.008384942706134,0,4.170786364343251e-4,6.668415660762433e-5,9.593513903724726e-5,0.07067271203682914,0.6014159054062662,0.00214467060614631,0.06944967861008496,3.5407396507239266e-4,0.01640811477174729,0.03032606126055062,0.20796914322767576,0,0.7259407361540255,0.01127499268911542,0.2546187011571598,14.616384516308475,110.50236429246756,2515.485,0,0,0,99.69217983017612,99.6006340189253,66.10281167808081,480.57807262086095,1048,0.5796684393503441,0.6093377611032285
LU14,LU14_110,2023,57.24136,-112.55234,406314.7176526806,6345320.896703065,3750,0.03132233582145973,0.03132233582145973,0.03132233582145973,0,0,0,0.0017551759963773533,0.00625946564456594,0,0,0.01287013434703762,0.00702133705040984,0.00584879729662778,0.00287634310946185,0,0,0.00756121672401697,0.00756121672401697,0,3.633218344049907e-4,1.9297770387944062e-4,8.357016556133046e-5,0.07714828731585902,0.5862569390008485,0.00197072828144212,0.07004459638863583,3.1291704026093745e-4,0.01509619224153016,0.02955459505621273,0.2184881058384162,0,0.7175665115611347,0.01045141691044899,0.26390038668885285,14.947656565763602,101.02449123116462,2999.01,0,0,0,99.72301393563085,99.61012115228584,65.87085696222962,502.3051434866784,1102,0.5872874920040426,0.6265274436330489
