"Site","BUFF_DIST","LC_class20","LC_class31","LC_class33","LC_class34","LC_class50","LC_class110","LC_class210","LC_class220","LC_class230"
"RICH58","250","0","0","0","0","0","0","0.999999999999908","0","0"
"RICH01","500","0","0","0","0","0","0","0.999999999999974","0","0"
"RICH02","500","0","0","0","0","0.767421012292817","0","0.23257898770713","0","0"
"RICH03","500","0","0","0","0","1.00000000000002","0","0","0","0"
"RICH04","500","0","0","0","0","0.565375360572667","0","0.43035318111996","0","0.00427145830747386"
"RICH05","500","0","0","0","0","0.637994813810341","0","0.328185212007864","0.0338199741814663","0"
"RICH06","500","0","0","0","0","0.526082336399237","0","0.0588154858861949","0.415102177714473","0"
"RICH07","500","0","0","0","0","0.854984672675718","0","0","0.145015327323781","0"
"RICH08","500","0.0765924082578013","0","0","0","0.470522163119414","0","0.452885428622865","0","0"
"RICH09","500","0","0","0","0","0.742953377478132","0","0.0353947571422836","0.161528048461589","0.0601238169190103"
"RICH10","500","0","0","0","0","0.887583041327257","0","0.112416958672571","0","0"
"RICH11","500","0","0","0","0","0.25577942490077","0","0.546090657102287","0","0.198129917998077"
"RICH12","500","0","0","0","0","0.447920480766261","0","0.0114595301883976","0.540619989045256","0"
"RICH13","500","0","0","0","0","0.561699595251404","0","0.269950542951822","0.168349861797063","0"
"RICH14","500","0.109139467119395","0","0","0","0.637955337364955","0","0.130544725578673","0","0.122360469937011"
"RICH15","500","0","0","0","0","0.581138735014103","0","0.418861264985977","0","0"
"RICH16","500","0","0","0","0","0.788006317624195","0","0.211993682376253","0","0"
"RICH17","500","0","0","0","0","0.637936762042176","0","0.362063237958184","0","0"
"RICH18","500","0","0","0","0","0.889463778871436","0","0.110536221128213","0","0"
"RICH19","500","0","0","0","0","0.660048218878715","0","0.246712008993325","0.0285808364914801","0.0646589356383447"
"RICH20","500","0","0","0","0","0.999999999999905","0","0","0","0"
"RICH21","500","0","0","0","0","0.217672782831968","0","0.517996520680669","0","0.264330696487756"
"RICH22","500","0.0673061576652405","0","0","0","0.0954222782248991","0","0.807555329002418","0.0297162351078701","0"
"RICH23","500","0","0","0","0","0.503931165755075","0","0.238400032293332","0.257668801952519","0"
"RICH24","500","0","0","0","0","0.831583942732059","0","0.164076668045484","0","0.00433938922264139"
"RICH25","500","0","0","0","0","0.399215553461074","0","0.0329919771399663","0.56779246939882","0"
"RICH26","500","0","0","0","0","0.655118744770682","0","0.344881255228561","0","0"
"RICH27","500","0","0","0","0","0.437750868243494","0","0.375631209565905","0.186617922189621","0"
"RICH28","500","0","0","0","0","0.716191737616414","0","0.2838082623836","0","0"
"RICH29","500","0","0","0","0","0.789885312452696","0","0.100834385009563","0.109280302537666","0"
"RICH30","500","0","0","0","0","0.936845275190087","0","0.0256825568627593","0.0374721679470718","0"
"RICH31","500","0","0","0","0","0.817498172505503","0","0.103746897324385","0.0787549301708047","0"
"RICH32","500","0.20525865375492","0","0","0","0.0640013359971572","0","0.714749375640113","0.00862020527705996","0.00737042933062159"
"RICH33","500","0","0","0","0","0.545722506360183","0","0.430472770100456","0","0.0238047235400637"
"RICH34","500","0","0","0","0","0.893370051302877","0","0","0","0.106629948697652"
"RICH35","500","0","0","0","0","0.0392739145743111","0","0.674418292069113","0.0406227673089885","0.245685026047538"
"RICH36","500","0","0","0","0","0.290438623418135","0","0.709561376581817","0","0"
"RICH37","500","0","0","0","0","0.303635802547083","0","0.696364197452783","0","0"
"RICH38","500","0","0","0","0","0.389625327824674","0","0.610374672175363","0","0"
"RICH39","500","0","0","0","0","0.237719747001084","0","0.762280252998605","0","0"
"RICH40","500","0","0","0","0","0.168478908647183","0","0.831521091353344","0","0"
"RICH41","500","0","0","0","0","0","0","0.929630850841399","0","0.0703691491586981"
"RICH42","500","0","0","0","0","0.0211666095060942","0","0.978833390493858","0","0"
"RICH43","500","0","0","0","0","0.588652442226891","0","0.411347557773714","0","0"
"RICH44","500","0.0430647427885328","0","0","0","0.0799959839264809","0","0.876939273285346","0","0"
"RICH45","500","0","0","0","0","0.154335741480271","0","0.833020713422176","0.0126435450982003","0"
"RICH46","500","0","0","0","0","0","0","0.999999999999938","0","0"
"RICH47","500","0","0","0","0","0.514790648984569","0","0.485209351014961","0","0"
"RICH48","500","0","0","0","0","0.704559502983779","0","0.295440497016471","0","0"
"RICH49","500","0","0","0","0","0","0","1.00000000000002","0","0"
"RICH50","500","0","0","0","0","0","0","0.999999999999998","0","0"
"RICH51","500","0","0","0","0","0","0","0.748399462174308","0","0.251600537825928"
"RICH52","500","0","0","0","0","0","0","0.999999999999991","0","0"
"RICH53","500","0","0","0","0","0","0","0.999999999999947","0","0"
"RICH54","500","0","0","0","0","0","0","0.999999999999991","0","0"
"RICH55","500","0","0","0","0","0","0","1","0","0"
"RICH56","500","0","0","0","0","0","0","1.00000000000012","0","0"
"RICH57","500","0.00781186243571136","0","0","0","0","0","0.862538085694882","0","0.129650051869279"
"RICH58","500","0","0","0","0","0","0","0.999999999999945","0","0"
"RICH01","750","0","0","0","0","0","0","0.986231095912724","0","0.0137689040873249"
"RICH02","750","0","0","0.0486834467567544","0","0.534228813227855","0","0.383197814822784","0.0178363941660773","0.0160535310268678"
"RICH03","750","0","0","0","0","0.984982222659841","0","0.0150177773402304","0","0"
"RICH04","750","0","0","0","0","0.398191125661806","0","0.548562625771755","0.0153505441938896","0.0378957043724766"
"RICH05","750","0","0","0","0","0.553289537773935","0","0.431679362590574","0.015031099636211","0"
"RICH06","750","0","0","0","0","0.520451366468415","0","0.0533271698053382","0.426221463726633","0"
"RICH07","750","0","0","0","0","0.889343008206834","0","0","0.110656991793396","0"
"RICH08","750","0.0531757700090472","0","0","0","0.300575532315565","0","0.646248697675459","0","0"
"RICH09","750","0","0","0","0","0.590874950878447","0","0.187130448354312","0.143825514716161","0.078169086051899"
"RICH10","750","0","0","0.00815020698023186","0","0.863305232818622","0","0.128544560201538","0","0"
"RICH11","750","0","0","0","0","0.21851160190739","0","0.541609382936688","0.019138301632657","0.220740713523528"
"RICH12","750","0","0","0","0","0.464924904144783","0","0.0348710838446582","0.500204012010352","0"
"RICH13","750","0","0","0","0","0.494396271228113","0","0.35292757105","0.151060855579126","0.00161530214344498"
"RICH14","750","0.15800245832805","0","0","0","0.345254049506216","0","0.313917390439603","0.0563924303504241","0.126433671375832"
"RICH15","750","0","0","0","0","0.509917934952902","0","0.441382809189934","0","0.0486992558571853"
"RICH16","750","0","0","0","0","0.73803647959812","0","0.261963520401772","0","0"
"RICH17","750","0","0","0","0","0.524454959119329","0","0.475545040880671","0","0"
"RICH18","750","0","0","0","0","0.736547680865946","0","0.263452319134388","0","0"
"RICH19","750","0","0","0","0","0.636579640738025","0","0.27324336294988","0.0282737839783105","0.0619032123344585"
"RICH20","750","0","0","0","0","0.90199831691114","0","0.0844059609638985","0.0135957221250821","0"
"RICH21","750","0","0","0","0","0.225081597114744","0","0.597940699454184","0.00367974912219765","0.173297954308623"
"RICH22","750","0.128243869017342","0","0","0","0.125626830487349","0","0.588429293411087","0.142694185287928","0.0150058217962441"
"RICH23","750","0","0","0","0","0.473683518849655","0","0.28797509546127","0.238341385688799","0"
"RICH24","750","0","0","0","0","0.655707658815752","0","0.273595439404196","0","0.0706969017803636"
"RICH25","750","0","0","0","0","0.528042960044884","0","0.0146631009510984","0.457293939004576","0"
"RICH26","750","0","0","0","0","0.669895393526253","0","0.315512207197295","0.0145923992770084","0"
"RICH27","750","0","0","0","0","0.433850617618385","0","0.402827896581251","0.163321485800315","0"
"RICH28","750","0","0","0","0","0.715469724140841","0","0.284530275859064","0","0"
"RICH29","750","0","0","0","0","0.811080367784395","0","0.0843777511892274","0.104541881026457","0"
"RICH30","750","0","0","0","0","0.800199043968029","0","0.099016999192861","0.100783956839065","0"
"RICH31","750","0","0","0","0","0.711585613885712","0","0.224504344033631","0.0639100420812982","0"
"RICH32","750","0.131188482717703","0","0","0","0.0814834376923022","0","0.651805068163031","0.0533064418441884","0.0822165695826506"
"RICH33","750","0.00116309560386258","0","0.00683109295765346","0","0.573647165505127","0","0.354879414420432","0","0.0634792315133497"
"RICH34","750","0","0","0","0","0.805847125443902","0","0.0299432255402273","0","0.16420964901624"
"RICH35","750","0","0","0","0","0.0267259316767179","0","0.720351637097426","0.0442157651020697","0.208706666123719"
"RICH36","750","0","0","0","0","0.48988585913459","0","0.510114140865415","0","0"
"RICH37","750","0","0","0","0","0.331889195511635","0","0.668110804488193","0","0"
"RICH38","750","0","0","0","0","0.545153257027382","0","0.454846742972675","0","0"
"RICH39","750","0.00538542447890313","0","0","0","0.196954318885406","0","0.79766025663569","0","0"
"RICH40","750","0","0","0","0","0.126589698363921","0","0.864269075737544","0.00914122589876095","0"
"RICH41","750","0","0","0","0","0","0","0.883708412211865","0","0.116291587788191"
"RICH42","750","0","0","0","0","0.116406332992856","0","0.88359366700687","0","0"
"RICH43","750","0","0","0","0","0.406617497006544","0","0.578096644318333","0.0152858586758229","0"
"RICH44","750","0.0233817025143219","0","0","0","0.0399987482177954","0","0.936619549267992","0","0"
"RICH45","750","0","0","0","0","0.148316107345545","0","0.817360340839598","0.0343235518149765","0"
"RICH46","750","0","0","0","0","0.0582270997038358","0","0.941772900296159","0","0"
"RICH47","750","0","0","0","0","0.414377523833513","0","0.562369781963443","0.0232526942032664","0"
"RICH48","750","0","0","0","0","0.618112033239556","0","0.357869124348958","0","0.0240188424117409"
"RICH49","750","0","0","0","0","0","0","0.999999999999908","0","0"
"RICH50","750","0","0","0","0","0","0","1.00000000000002","0","0"
"RICH51","750","0","0","0","0","0","0","0.82206511793666","0","0.177934882063324"
"RICH52","750","0","0","0","0","0","0","0.999999999999993","0","0"
"RICH53","750","0","0","0","0","0","0","0.999999999999961","0","0"
"RICH54","750","0","0","0","0","0","0","0.999999999999944","0","0"
"RICH55","750","0","0","0","0","0","0","0.992164111528474","0","0.00783588847132003"
"RICH56","750","0","0","0","0","0","0","0.986641395287159","0.0118949601746241","0.00146364453817429"
"RICH57","750","0.0898961984745706","0","0.00541252254747196","0","0","0","0.792190259315079","0","0.112501019662936"
"RICH58","750","0","0","0","0","0","0","1.00000000000007","0","0"
"RICH01","1000","0","0","0","0","0.00328316574429857","0","0.938482165355541","0","0.0582346689002341"
"RICH02","1000","0","0","0.0781714220905435","0","0.349298868863728","0","0.462371853318201","0.0845644143605326","0.025593441366778"
"RICH03","1000","0","0","0","0","0.957374720867476","0","0.0424768481083363","0","0.000148431024203277"
"RICH04","1000","0","0","0","0","0.321836542678913","0","0.626403528515292","0.0207552300793016","0.0310046987265031"
"RICH05","1000","0","0","0","0","0.466002496432374","0","0.525542510022603","0.00845499354536952","0"
"RICH06","1000","0","0","0","0","0.598843754042708","0","0.0671508811640497","0.334005364793796","0"
"RICH07","1000","0","0","0","0","0.89070260286871","0","0","0.10929739713141","0"
"RICH08","1000","0.0408901241613107","0","0","0","0.289688859660039","0","0.669421016178592","0","0"
"RICH09","1000","6.98394736883389e-05","0","0","0","0.494194248222192","0","0.26137749713598","0.185025421155402","0.0593329940135325"
"RICH10","1000","0","0","0.0228771311541818","0","0.73981191107805","0","0.222913450460397","0.00736741143875891","0.00703009586877272"
"RICH11","1000","0","0","0","0","0.266781038758551","0","0.449969730148428","0.0309318254006275","0.252317405692283"
"RICH12","1000","0","0","0","0","0.53166403265218","0","0.0707063530122579","0.397629614336079","0"
"RICH13","1000","0","0","2.06163844060353e-05","0","0.431777760183129","0","0.439372541418866","0.119225005039015","0.00960407697464244"
"RICH14","1000","0.165675639145117","0","0","0","0.197946674621059","0","0.451217956876044","0.0761511248940271","0.109008604463754"
"RICH15","1000","0","0","0","0","0.441568175265916","0","0.476063847594289","0","0.0823679771397395"
"RICH16","1000","0","0","0","0","0.74843490277471","0","0.251565097225306","0","0"
"RICH17","1000","0","0","0","0","0.532659786941114","0","0.467340213058854","0","0"
"RICH18","1000","0","0","0","0","0.600624562748197","0","0.374085880006975","0.0252895572448946","0"
"RICH19","1000","0","0","0","0","0.628873018023885","0","0.262210126079615","0.0571591254869206","0.051757730409722"
"RICH20","1000","0","0","0","0","0.802937036811542","0","0.185885179433387","0.0111777837551535","0"
"RICH21","1000","0","0","0","0","0.188369039176071","0","0.573668083211533","0.0240582044356254","0.213904673176348"
"RICH22","1000","0.139657271327471","0","0","0","0.102588299400712","0","0.506366487624829","0.212726966927644","0.0386609747187787"
"RICH23","1000","0","0","0","0","0.429141182465103","0","0.294580039058008","0.276278778477618","0"
"RICH24","1000","0","0","0","0","0.576670241245567","0","0.311578243446028","0","0.111751515308231"
"RICH25","1000","0","0","0","0","0.569677920768729","0","0.0317121797582145","0.398609899473226","0"
"RICH26","1000","0","0","0","0","0.609257189164625","0","0.328172540779002","0.0625702700565837","0"
"RICH27","1000","0","0","0","0","0.401774235260799","0","0.443095402905139","0.155130361834293","0"
"RICH28","1000","0","0","0","0","0.706633468216847","0","0.287347254598055","0.00601927718505479","0"
"RICH29","1000","0","0","0","0","0.79134849243494","0","0.0829035726864004","0.12574793487852","0"
"RICH30","1000","0","0","0","0","0.730718762687566","0","0.100751126954369","0.168530110358076","0"
"RICH31","1000","0","0","0","0","0.668759679691415","0","0.267698334666799","0.0635419856420433","0"
"RICH32","1000","0.0749007021329884","0","0","0","0.108752079371167","0","0.627768287687305","0.0881927804792205","0.100386150329876"
"RICH33","1000","0.00867340223714192","0","0.0109707914653811","0","0.592051055710121","0","0.307652118707883","0","0.0806526318799507"
"RICH34","1000","0","0","0","0","0.700827991077261","0.0185198344080041","0.115189035981118","0","0.165463138533823"
"RICH35","1000","0","0","0","0","0.0603947388444249","0","0.725617824484779","0.0381682310920781","0.175819205578822"
"RICH36","1000","0","0","0","0","0.554082494451751","0","0.445917505548166","0","0"
"RICH37","1000","0","0","0","0","0.332439246152969","0","0.667560753847106","0","0"
"RICH38","1000","0","0","0","0","0.644453972008076","0","0.3555460279919","0","0"
"RICH39","1000","0.0509374407765091","0","0","0.0197768342973339","0.160256108324808","0","0.769029609784567","0","0"
"RICH40","1000","0","0","0","0","0.288018491424408","0","0.701857789800581","0.0101237187748659","0"
"RICH41","1000","0","0","0","0","0","0","0.898856649855123","0","0.101143350144971"
"RICH42","1000","0","0","0","0","0.201607452183236","0","0.798392547816723","0","0"
"RICH43","1000","0","0","0","0","0.305433127313607","0","0.676472468929886","0.0180944037568701","0"
"RICH44","1000","0.0131522076643043","0","0","0","0.0518895166056161","0","0.934958275730317","0","0"
"RICH45","1000","0","0","0","0","0.133771702704052","0","0.832328186167509","0.0339001111285592","0"
"RICH46","1000","0","0","0","0","0.14531627871905","0","0.854683721280895","0","0"
"RICH47","1000","0","0","0","0","0.388334949134576","0","0.57884822617197","0.0328168246931459","0"
"RICH48","1000","0","0","0","0","0.56674810834112","0","0.393386509777577","0","0.0398653818813908"
"RICH49","1000","0","0","0","0","0","0","0.999999999999961","0","0"
"RICH50","1000","0","0","0","0","0","0","0.999999999999983","0","0"
"RICH51","1000","0","0","0","0","0","0","0.885747313742589","0","0.114252686257419"
"RICH52","1000","0","0","0","0","0","0","0.999999999999989","0","0"
"RICH53","1000","0","0","0.00289235411172757","0","0","0","0.997107645888214","0","0"
"RICH54","1000","0","0","0","0","0","0","0.999999999999914","0","0"
"RICH55","1000","0","0","0","0","0","0","0.980236921553844","0.000724079950069744","0.0190389984958913"
"RICH56","1000","0","0","0","0","0","0","0.95364827415976","0.0178012025247827","0.0285505233154661"
"RICH57","1000","0.103395065190126","0","0.0132159008266062","0","0","0","0.805478929437222","0","0.0779101045460239"
"RICH58","1000","0","0","0","0","0","0","0.999999999999972","0","0"
"RICH01","1250","0.00124697921322371","0","0","0","0.0189292366035756","0","0.906893619690174","0.0017296224052479","0.0712005420876962"
"RICH02","1250","0","0","0.0711328898354231","0","0.256480597390202","0","0.535583136247926","0.0873111021085184","0.0494922744176076"
"RICH03","1250","0","0","0","0","0.930352455815133","0","0.0607789952817975","0","0.00886854890305179"
"RICH04","1250","0","0","0","0","0.29054442419452","0","0.642320173820071","0.0378417552349455","0.029293646750636"
"RICH05","1250","0","0","0","0","0.428969724745725","0","0.565324420261748","0.00570585499262049","0"
"RICH06","1250","0","0","0","0","0.608802428475565","0","0.094586015912267","0.296611555612639","0"
"RICH07","1250","0","0","0","0","0.882734427082897","0","0.00314701577481694","0.11411855714253","0"
"RICH08","1250","0.0343687048580728","0","0","0","0.343676011843675","0","0.621955283298212","0","0"
"RICH09","1250","0.0254404351108134","0","0","0","0.439765741613101","0","0.277932217672343","0.185835254105237","0.0710263514989461"
"RICH10","1250","0","0","0.0252747037916644","0","0.650793664780864","0","0.271970607013386","0.0327898653135253","0.019171159100815"
"RICH11","1250","0","0","0.00194315289534933","0","0.360494293131943","0","0.390975270409993","0.0254019723437471","0.221185311219254"
"RICH12","1250","0","0","0","0","0.520669184205574","0","0.112250840134865","0.36707997566028","0"
"RICH13","1250","0","0","0.0109866341239295","0","0.38731427815214","0","0.481745736062082","0.100283492524079","0.0196698591379845"
"RICH14","1250","0.16453307854844","0","0","0","0.143590102190665","0","0.528182787664601","0.0532573399901887","0.110436691606395"
"RICH15","1250","0","0","0.00396761647171204","0","0.35774998129436","0","0.53418923729584","0.0148808803980963","0.0892122845395283"
"RICH16","1250","0","0","0","0","0.752627850857939","0","0.247372149142091","0","0"
"RICH17","1250","0","0","0","0","0.552950217014739","0","0.447049782985211","0","0"
"RICH18","1250","0","0","0","0","0.567304051189174","0","0.363190592395871","0.0695053564148907","0"
"RICH19","1250","0","0","0","0","0.640648120811581","0","0.267637376089087","0.058269045798122","0.0334454573010687"
"RICH20","1250","0","0","0","0","0.693436601290776","0","0.282569510160431","0.0239938885489279","0"
"RICH21","1250","0","0","0","0","0.183436389993261","0","0.549003788631542","0.0192092291221231","0.248350592252656"
"RICH22","1250","0.130957798020094","0","0","0","0.0905148589875051","0","0.49589075488652","0.255641762176833","0.0269948259290369"
"RICH23","1250","0","0","0","0","0.419136867545172","0","0.300679067055756","0.278746484409358","0.00143758099072556"
"RICH24","1250","0","0","0","0","0.505082567056516","0","0.377248329905547","0","0.117669103037545"
"RICH25","1250","0","0","0","0","0.591751724398192","0","0.0639592857161751","0.344288989885845","0"
"RICH26","1250","0","0","0","0","0.563514370652425","0","0.32539354329166","0.111092086055844","0"
"RICH27","1250","0","0","0","0","0.391533308239894","0","0.454101611674503","0.154365080085842","0"
"RICH28","1250","0","0","0","0","0.694011366181935","0","0.297122837321469","0.00886579649673023","0"
"RICH29","1250","0","0","0","0","0.786948433622665","0","0.0936959912155342","0.119355575161728","0"
"RICH30","1250","0.0024954964170143","0","0","0","0.701612748856137","0","0.122840001437234","0.173051753289417","0"
"RICH31","1250","0.00801594029843063","0","0","0","0.643519209655196","0","0.27275573330455","0.0757091167420574","0"
"RICH32","1250","0.0479364493651158","0","0","0","0.14735187134827","0","0.636376803754595","0.0735817051455273","0.0947531703867548"
"RICH33","1250","0.0120452556508111","0","0.00702130653784472","0","0.539370962330633","0","0.329940437077805","0","0.111622038402758"
"RICH34","1250","0","0","0","0","0.644794179737192","0.0153470015533713","0.209432736277813","0","0.130426082431739"
"RICH35","1250","0","0","0","0","0.088704995390196","0","0.744544695051589","0.0330378399706306","0.133712469587905"
"RICH36","1250","0","0","0","0","0.57342041138045","0","0.425674928225652","0.000904660393882108","0"
"RICH37","1250","0","0","0","0","0.321119811769645","0","0.678880188230543","0","0"
"RICH38","1250","0","0","0","0","0.664227968594037","0","0.32575922541367","0.0100128059922332","0"
"RICH39","1250","0.0815659414979733","0","0","0.025837103968398","0.183002379955439","0","0.709594573517577","0","0"
"RICH40","1250","0","0","0","0","0.448013141470151","0","0.519658980733591","0.0323278777959926","0"
"RICH41","1250","0","0","0","0","0.00469780394596677","0","0.901852230302472","0.0100060988982808","0.0834438668533593"
"RICH42","1250","0","0","0","0","0.262314079544487","0","0.737685920455437","0","0"
"RICH43","1250","0.0012517410334576","0","0","0","0.276641503091307","0","0.707432331830048","0.0146744240455819","0"
"RICH44","1250","0.00841741290515574","0","0","0","0.0828507133398099","0","0.90836150057131","0.000370373183865146","0"
"RICH45","1250","0","0","0","0","0.139456589389525","0","0.811463449019646","0.0490799615911857","0"
"RICH46","1250","0","0","0","0","0.210339042769616","0","0.789660957230126","0","0"
"RICH47","1250","0","0","0","0","0.426218665770197","0","0.552778566426232","0.0210027678036194","0"
"RICH48","1250","0","0","0","0","0.549707669845441","0","0.389152589837257","0","0.0611397403169989"
"RICH49","1250","0.0242700021402225","0","0","0","0","0","0.975729997859873","0","0"
"RICH50","1250","0","0","0","0","0","0","1.00000000000003","0","0"
"RICH51","1250","0","0","0","0","0","0","0.926515785634544","0","0.0734842143653811"
"RICH52","1250","0","0","0","0","0","4.42482103243972e-05","0.996353625212438","0","0.00360212657722309"
"RICH53","1250","0","0","0.00871293944478024","0","0","0","0.991287060555292","0","0"
"RICH54","1250","0","0","0","0","0","0","1.00000000000003","0","0"
"RICH55","1250","0","0","0","0","0","0","0.933005490287393","0.0153985469157208","0.0515959627968756"
"RICH56","1250","0.00178586357574634","0","0","0","0","0","0.907655291792937","0.0188498635018876","0.0717089811294853"
"RICH57","1250","0.0921993147651579","0","0.00845817652902871","0","0","0","0.849480041796327","0","0.0498624669094596"
"RICH58","1250","0","0","0","0","0","0","0.999999999999976","0","0"
"RICH01","1500","0.00771369646006303","0","0","0","0.0444008102179284","0","0.852186275019251","0.00885578227478132","0.086843436028164"
"RICH02","1500","0","0","0.0514376228210698","0","0.253902405931213","0","0.520517280422213","0.0821288067064045","0.0920138841187761"
"RICH03","1500","0","0","0","0","0.874896844182945","0","0.111515584599752","0","0.0135875712172523"
"RICH04","1500","0","0","0","0","0.277174313929687","0","0.665646969433345","0.0269200950596065","0.0302586215774725"
"RICH05","1500","0","0","0","0","0.409299695981266","0","0.572219102084232","0.018481201934698","0"
"RICH06","1500","0","0","0","0","0.608841091869925","0","0.129470507624631","0.261688400505702","0"
"RICH07","1500","0","0","0","0","0.827669321044375","0","0.0126643692475804","0.159666309708417","0"
"RICH08","1500","0.02955291450329","0","0","0","0.384727934835722","0.00184300838114031","0.583876142279869","0","0"
"RICH09","1500","0.0800066219698508","0","0","0","0.418225664256014","0.00258852630428703","0.241102947810662","0.185269279196412","0.0728069604632876"
"RICH10","1500","0","0","0.0241793437684129","0","0.587497034408418","0","0.299341235436792","0.0539394224461494","0.0350429639402135"
"RICH11","1500","0","0","0.00436283917932437","0","0.407609457227488","0","0.375025815445684","0.0194293157575535","0.193572572389988"
"RICH12","1500","0","0","0","0","0.539612247966743","0","0.134321863297416","0.326065888736322","0"
"RICH13","1500","0","0","0.02297278817012","0","0.402057183788675","0","0.454653000114036","0.106297917304033","0.014019110623027"
"RICH14","1500","0.158487977467789","0","0","0","0.1234797428834","0","0.560373297787563","0.0460180932168623","0.111640888644746"
"RICH15","1500","0.00447323988016175","0","0.00324824669590127","0","0.333582862862345","0","0.527219298300068","0.0350885793728839","0.0963877728881974"
"RICH16","1500","0","0","0","0","0.705194567813388","0","0.287307885254101","3.20436780079722e-08","0.00749751488885589"
"RICH17","1500","0","0","0","0","0.520341989089445","0","0.479658010910296","0","0"
