array,site,buff_dist,buffer_area,harvest,pipeline,roads,seismic_lines,seismic_lines_3D,trails,transmission_lines,veg_edges,wells,lc_grassland,lc_water,lc_coniferous,lc_broadleaf,lc_mixed,lc_developed,lc_shrub,osm_industrial
LU22,LU22_101,2750,23747440.145236,0,0.0022474914436944,0.004018769404333118,0.012163453914639097,0,0.0012221031538825165,0,0.007199294037038912,0.0034611282871303307,0.0132215937301952,0.0230307906630303,0.6358617067054648,0.11437702117908698,0.16791105468807005,0.039477778088523596,0.0061200543018076585,0.0012555286491320737
LU22,LU22_71,2750,23747440.1452361,0,0.00350245129412683,0.004927611055478535,0.0173270044829743,0,0.004145157610899649,0,0.011538742220396596,0.005847295503952262,0.01996151863422251,0.025482602416262393,0.4287467589173431,0.164303234095759,0.2592218616938901,0.0805059761799653,0.02177804761222271,0.01276268546000395
LU22,LU22_77,2750,23747440.145235494,0.005354676150996218,0.002278608596882651,0.004186113725747429,0.014292964876639704,0,0.006311967337787182,0,0.011256142523503997,0.004575904055263931,0.0110262174577442,0.0322230966366834,0.4198781789180382,0.18595390518792507,0.2524162137084581,0.07671325120990563,0.021789134343637606,0.01261385076983019
LU22,LU22_72,2750,23747440.145236306,0.0027345481912683526,0.0013682807924573798,0.003942493967297134,0.014053454169603893,0,0.0058786069967186995,0,0.009500535624360483,0.002998865405160763,0.00235419247772603,0.037551550525505316,0.462083852756986,0.16803430864414,0.24948107105830805,0.0720439172130887,0.008451105993845234,0.00464819731754786
LU22,LU22_65,2750,23747440.1452362,0,7.506933686828075e-4,0.0032540523747007703,0.0137608723752914,0,0.006631891445593172,0,0.00588554911567277,0.002426948404616661,0.002354186742142679,0.026812939662847108,0.5156286932727172,0.165987740664551,0.234350608831981,0.05368399997261791,0.0011818326184678295,0.0041401888410745715
LU22,LU22_60,2750,23747440.1452353,0.0370784951047045,0,0.00242860185170274,0.013581074455239503,0,0.010380408372619653,0,0.00490150152897083,0.002352669667539871,0.0039798580875941595,0.023389087631938296,0.452438896173226,0.267738586756771,0.16266881261863694,0.0498729568262618,0.03991180167833742,0.0012007552551683382
LU22,LU22_61,2750,23747440.1452357,0.07641903752409107,0,0.00251776720563703,0.014355011337579297,0,0.01012202909446534,0,0.0049902259066049596,0.00207947020590227,0.00468893828125709,0.020435021068624108,0.3079828418216041,0.3743963489111349,0.17061156536915595,0.0424628096640686,0.0794224741302721,9.315770022512405e-4
LU22,LU22_53,2750,23747440.145236,0.09659834641620103,0,0.00262459819385163,0.0121470361004346,0,0.008960605772880798,0,0.00580787011243171,7.141238901032042e-4,0.003399757057169579,0.036894433869252674,0.15613357336991496,0.494032396397989,0.16783941893246207,0.046600653416567016,0.095099766148994,0
LU22,LU22_46,2750,23747440.145236,0.180554773977724,0,0.0027151310737113213,0.00854791761969869,0,0.008924379416532636,0,0.00536881254615579,3.531003738409241e-4,0.003762087845326029,0.056318169245700454,0.20108485890488595,0.4784000770067341,0.125836509734692,0.04469155630476,0.08920396259903207,6.38841446100611e-4
LU22,LU22_40,2750,23747440.1452353,0.2387370450494941,0,0.0026483390707827993,0.010023205672862906,0,0.006021889945550359,0,0.0052501051211876195,0.0017554788603866554,0.012384891102931,0.05691247872951543,0.3650808934591671,0.3040077488280389,0.10446773638561103,0.0480008415643929,0.10806395803997003,6.50152565411427e-4
LU22,LU22_47,2750,23747440.1452362,0.1759221691422281,0,0.002675678829011899,0.008727432888932329,0,0.00925781646585949,0,0.005208524506616199,7.613515968603882e-4,0.0037620878453259892,0.0571742136452328,0.2515119913272762,0.4214043458889032,0.11255190938079197,0.051218842695764814,0.101358682015294,6.38841446100604e-4
LU09,LU09_5,3000,28261416.371190306,0,0.0018240001369391901,0.005073641928271561,0.004732617368663798,0,1.2805316730696637e-4,0,0.011536212577452803,9.308933828715247e-4,0.0217789413339311,0.5814828316102656,0.132398703907258,0.15896771957936912,0.05180894452825351,0.031113711274388993,0.02244914834586559,0.003914825031389922
LU09,LU09_6,3000,28261416.371189307,0,0.002027369124063991,0.00591689981919481,0.0063125932459477795,0,4.703247414589363e-4,0,0.013714665516084806,0.0020856071308414893,0.0347241669808029,0.4341520461256691,0.23860524892744706,0.17449860212674306,0.06280105166947576,0.033553575675211,0.021665308552904307,0.005295510979838689
LU09,LU09_7,3000,28261416.3711896,0,0.0033276482053577502,0.0071893242028994225,0.009805859679606363,0,3.1812584922209406e-4,0,0.016732857007544292,0.002154840357183835,0.05032376674468492,0.114280637947474,0.3035044621924482,0.330256935559349,0.10881093888884798,0.041500781195945316,0.05132247605789008,0.005733447279825146
LU09,LU09_8,3000,28261416.371189106,0.00434288605079048,0.002046854414574301,0.006099643902458377,0.008791094033503923,0,5.463083501769403e-4,0,0.0143559341378704,0.003328965290512491,0.0664039659931019,0.148913079225658,0.3301873171467909,0.2638708591275941,0.08546899751238776,0.0310438993843566,0.07012238478105164,0.006257441297517936
LU09,LU09_100,3000,28261416.3711896,0.008280405986935054,0.030984801969494005,0.00867682893411929,0.007061492349414581,0.002009927432746769,0.0011912567687915377,0,0.010199595396913006,0.022224756375860074,0.132238746027543,0.0656821280252602,0.378312046219394,0.05611751463806962,0.1769609255622021,0.06821404227779243,0.10836563254301006,0.028476374961515356
LU09,LU09_102,3000,28261416.37119,0,0.0048709034966711,0.003922327912307388,0.00998872505781685,0,3.397889171027952e-4,0,0.009608004079284763,0.0025436507412744894,0.05093225856545592,0.016824989701487388,0.3357168593996121,0.3719748637758292,0.16866931676174304,0.029041667778559488,0.026840043888304493,0.00772027021583202
LU09,LU09_106,3000,28261416.371189907,0.04389724174669801,0.0260241375769697,0.007550901663851492,0.007749357875736693,0.005007229531840838,0.001296382603699082,0,0.007808721548474714,0.022361471827271412,0.1354306960771241,0.06231512397874703,0.405701600575145,0.0289947429238083,0.14845243450710616,0.05443744242605851,0.148871794889109,0.022437967373553067
LU09,LU09_112,3000,28261416.371189706,0.004630856008371558,0.026080372435762805,0.0074199496979638945,0.0129128722970226,0,3.716279755640381e-4,0.003908875485301567,0.008826040886262064,0.014227491192249468,0.12964983491354595,0.0036805144156359,0.3999306764072521,0.00850145171468249,0.14867059569232705,0.057757099942477415,0.241132155951557,0.026650762280213118
LU09,LU09_113,3000,28261416.3711902,0,0.029090709859040192,0.00630395981010409,0.013241082076839907,0,3.722692957904482e-4,0.0023115422084487207,0.009231319532326464,0.012403234928246305,0.194259664027033,9.943612025870656e-4,0.2930097968382031,2.636870596509051e-4,0.09146596273890083,0.044890953494464085,0.370043928683853,0.00457358895485166
LU09,LU09_12,3000,28261416.3711902,0,0.0044283752919492304,0.007012517979689868,0.008952140836893713,0,1.4933683339444847e-4,0,0.016185655129058615,0.0017676688490652127,0.05430203333080801,0.0221209645738076,0.2880744899477583,0.424295012130747,0.11975461036085,0.04077586175891742,0.05067702750462623,0.004898699447870429
LU09,LU09_13,3000,28261416.3711896,0.1380760895322691,0.00815769254356966,0.0012276170939336704,0.00630015446523684,0,0.001796093437638904,0,0.00305970242989854,0.0064935976013558005,0.07602239068041733,0.04416020593643158,0.4733461247098371,0.119289200189681,0.0665353745934689,0.04131960932992833,0.1782372611327371,0.002290830057371432
LU09,LU09_18,3000,28261416.3711896,8.075880586594725e-4,0.00436892176090219,0.0058618982246272985,0.009564708379147177,0,1.5158105830191288e-4,0,0.0146056614166068,0.002091068197080698,0.0619752386402752,0.00918854311822809,0.2086286170872,0.4918848270228352,0.13554304077821205,0.0358201203802687,0.05235071870061762,0.00567753588721647
LU09,LU09_21,3000,28261416.371189706,8.075880586594705e-4,0.011438774430755498,0.0058175242155799785,0.008370361821071,0,5.835462250338664e-4,0,0.0161632898896582,0.00286391460169346,0.08854920592007698,0.028429489321787994,0.15689519093070306,0.507175382011834,0.13552053040799206,0.0349805799234547,0.0424081061671108,0.007600152196422049
LU09,LU09_24,3000,28261416.3711895,0.021651553230430807,0.018908768326404708,0.00866062509481653,0.009288248607354234,0,0.0012088256210540118,0.005251521172158747,0.0206167854539638,0.003936730408366629,0.09485734984878356,0.0110871174385707,0.23562427134886896,0.42215628587704224,0.12208142358101703,0.0661495484421065,0.04149585442817661,0.027256345089588237
LU09,LU09_28,3000,28261416.3711901,0.05125494618329319,0.02907785653877689,0.00673089509738645,0.0069661234679254,0,0.003289128099504924,0.007394269902963885,0.00988578562371799,0.005035978173665795,0.17086879977205904,5.958911846841062e-4,0.24358000448359104,0.4071060241488771,0.076833139664818,0.057016071859428086,0.0407734746496265,0.06301229238461517
LU09,LU09_29,3000,28261416.371189706,0.036105535844716596,0.0285688480948613,0.010469929657056938,0.008036616362787748,0,0.002038709536880347,0.00755006187357881,0.0224501180853751,0.005193215704853236,0.14289678087142416,0.0162551071333233,0.23681962792249506,0.3621748814502931,0.119084103036922,0.07731133905949487,0.040302986979867096,0.02944505337227811
LU09,LU09_30,3000,28261416.371189307,0.025241270517702297,0.017084572698018007,0.007527154266065676,0.008990018137468837,0,0.001756106694640134,0.007290995322371078,0.016069387870385296,0.005622739173832257,0.08209095806743452,0,0.4665204292602602,0.2686768616025692,0.08967730782862388,0.056845118721689715,0.0330848811966894,0.025829868014990855
LU09,LU09_31,3000,28261416.3711901,0.017617388821577706,0.0131697954939451,0.006249059202350536,0.009665155879308869,0,3.4401500272264137e-4,0.00424848426255889,0.01298661939290861,0.0043688026471195695,0.05520542039283348,0,0.4152900316786441,0.3032648564381018,0.14432004347347305,0.03752932391958951,0.04333450816514633,0.024640472849472912
LU09,LU09_32,3000,28261416.3711888,9.93949576063283e-4,0.010373242270519403,0.003933086218012067,0.0102700910614651,0,3.131754728002842e-4,0,0.0068573375618204676,0.004756109169211384,0.04759085736511751,0,0.4354014747230731,0.2901022308556221,0.13898481101726207,0.0208363050916958,0.06602850457110472,0.01199415877127566
LU09,LU09_33,3000,28261416.3711895,0,0.009783155380796087,0.003263065148980423,0.00966839372170099,0,3.5814766951828403e-4,0,0.004846931355756652,0.0047915007133567805,0.06994912865749804,0,0.422690054996756,0.23982384511832405,0.163406781622659,0.0159146307416792,0.0871597438324571,0.00934160595660544
LU09,LU09_39,3000,28261416.371189006,0,0.045647010873221795,0.008186795594845229,0.002603457921161339,0,7.676965464475375e-4,8.853117778466939e-4,0.010542698069958,0.014018317196006004,0.1669180922203661,0.00697185186932643,0.3838316773664221,0.0124267318162265,0.185992777356861,0.08409452418298924,0.15489163264671305,0.029744163028770212
LU09,LU09_41,3000,28261416.3711895,0.04873074057842691,0.026390102696607506,0.008611426938673186,0.00651569436499607,0,0.0026488436380606682,0.005747891476556613,0.0148045187851948,0.005522278587527968,0.13369320367975895,0,0.378545855333408,0.299738566111975,0.06962285297092592,0.07584416312908668,0.0392682476684789,0.037199872114047
LU09,LU09_44,3000,28261416.371189106,0,0.0472836528358016,0.010228296407938996,0.0018685179672980198,0,1.7097809173458034e-4,8.853117778466887e-4,0.010932756477179499,0.014557155155400422,0.3071942930792011,0.013867062455592103,0.283617542629425,0.033871841297859716,0.116689954066891,0.083709999907769575,0.15277289198086105,0.03252367195175292
LU09,LU09_51,3000,28261416.3711901,0.022603127202978194,0.03503499462278339,0.00871987255725483,0.0060812713738925385,2.0138624816196904e-4,1.224562390937773e-4,0,0.010421326643613891,0.028152225071715522,0.11407152458709002,0.01950783879180259,0.3091809092815521,0.015040985038412703,0.18568059963166994,0.07466184042410863,0.2813230979315941,0.024446789613719586
LU09,LU09_55,3000,28261416.371189307,0,0.03300224814617732,0.009975086899918995,0.0044255703078225975,0,2.3248003951056517e-4,7.02017071099113e-5,0.00944281709785051,0.01605124259908178,0.2561301335889189,0.006494968015153931,0.3556713223863988,0.044841434655310784,0.0902798032580258,0.07821171191015255,0.16437893567887896,0.02274078039765267
LU09,LU09_57,3000,28261416.371189907,0,0.0268236120255219,0.006055357843321526,0.00295968920926499,0,1.723778486138222e-5,0,0.005093193975836023,0.01338266603087149,0.12763008622380995,0.0429594927511395,0.369495769636771,0.031338959895863,0.14725306443332306,0.050900115296928415,0.23042251082563,0.010716433214620465
LU09,LU09_62,3000,28261416.371189106,0.0270830431578243,0.015079047837775103,0.006594702918554869,0.00660100069305941,0,4.1820525281969573e-4,0,0.009783970613273784,0.008054127501533526,0.09320418191606583,0.021184652424084505,0.4772657403581389,0.135627279342167,0.104078354172136,0.05563418771046372,0.107986017254016,0.006084500726894814
LU09,LU09_63,3000,28261416.3711895,0.0275015632417246,0.012419283961018704,0.008176102498518602,0.0068475242741067996,0,6.407997142557293e-4,0.002967725936180079,0.014161834890125997,0.008354936987898338,0.06546789239127157,0,0.6398622448617918,0.0642936396210467,0.07309200873588254,0.06444012071674,0.08696315747148188,0.007785859635902812
LU09,LU09_64,3000,28261416.3711894,0.0275015632417247,0.007491031547545742,0.006432712368396783,0.006450486773195772,0,5.209967157631203e-4,0,0.0124598377171005,0.0073887190722529824,0.0539061684276636,0,0.5968137878565988,0.08264133688009857,0.107518084488743,0.049795995262592783,0.10430503911749797,0.006057889419808183
LU09,LU09_65,3000,28261416.371189006,0,0.015167679298617396,0.005145046588927585,0.008511930001714933,0,3.148661210368134e-5,0,0.007020251408485332,0.013070311009837264,0.06634536924019198,0.00518674892115144,0.59390186943207,0.0479414240997542,0.0501469132714294,0.042656134337223595,0.193821541577773,0.009639964245791395
LU09,LU09_67,3000,28261416.371189706,0,0.0297541145824619,0.005928158783689682,0.0042934553568142395,0,9.952254196973657e-5,0,0.005417732726067418,0.015022118280642677,0.07738357731718493,0.116117540195275,0.3834623619023361,0.03257931870050644,0.14384023132757706,0.047465404512466176,0.19915156539674095,0.011348292484914976
LU09,LU09_68,3000,28261416.371189907,0.0372228964368657,0.022409235199819393,0.005375399193539704,0.0032377571542824,0.001509720602315,1.2283606186553494e-4,0,0.005318607764609847,0.01091386721367128,0.098432606512877,0.0899987609035025,0.4809226593590013,0.0201422141205405,0.0765028012991071,0.04099677005561768,0.19300418632271005,0.012561891815788697
LU09,LU09_72,3000,28261416.3711902,0.0165093089774865,0.003515262021054759,0.005126109594878379,0.008161992985894826,0,3.321150138630183e-4,0,0.010252668024190297,0.004644568775070149,0.0451056456228608,1.6464603747986826e-7,0.593751274091239,0.10813157063594503,0.11318800886981298,0.03715135721650844,0.100687503823543,0.007298894485785113
LU09,LU09_73,3000,28261416.3711894,0,0.0106887211019067,0.0035365802867589405,0.008108767632570717,0,1.364564831615841e-4,0,0.005113491190415512,0.012229336838912943,0.05802187811063241,0.00105036433876379,0.5552554890272928,0.07477900267511135,0.07790827137185154,0.0279261362174359,0.199976768281068,0.007315116344733026
LU09,LU09_75,3000,28261416.3711896,0,0.0338056941609835,0.009060126855003951,0.003902382194590909,6.006900218680802e-4,3.423935560495801e-4,0,0.00741839336326169,0.01580340951228266,0.09587181458989565,0.04965318792063411,0.489445142933179,0.04717534873959793,0.07279751252749232,0.06873469685216933,0.1763222967914251,0.01385493037050222
LU09,LU09_76,3000,28261416.3711901,0,0.03722055593673339,0.008344584876642618,0.0025748220779280508,1.380988553925551e-4,2.8450508782851605e-4,0,0.006682608636933752,0.01247831493368869,0.08695665815528103,0.09369974391294633,0.420597016514916,0.06429286104061094,0.115420005605906,0.065406499978094,0.15211552277087,0.010744956615759131
LU09,LU09_77,3000,28261416.371189106,0,0.032950709830292496,0.0074420187732958136,0.0029754261220979582,0,1.800375666717241e-4,0,0.007109465737509392,0.010930256855181604,0.05833711523920062,0.14815481136512101,0.4217853010687411,0.08533818804898972,0.12996721541608605,0.059896506857337294,0.09418174276281135,0.013942611243029862
LU09,LU09_79,3000,28261416.3711902,0.0230216288533618,0.004998804662111238,0.0045062229550457316,0.00615125942846237,0,2.1284518196965785e-4,0,0.010766171372593697,0.003415696879986444,0.07671228492889916,0.09414257646658704,0.4532273893807031,0.152676415301545,0.08945556070852398,0.0353298153189896,0.0964714830265245,0.026290322141555987
LU09,LU09_80,3000,28261416.3711896,0.008837623601163793,0.003068283825284191,0.004120678035422277,0.006415437115327526,0,1.1293147830071263e-4,0,0.0100321279095605,0.002364998450142319,0.0350055299907725,0.03738973641795368,0.5690926223360452,0.10916830580917797,0.10820175953783404,0.029246571843278488,0.10991099930486592,0.005416273077365187
LU09,LU09_81,3000,28261416.371189006,0,0.017020612024602706,0.004909864032701865,0.00657359522392118,0.00146222212025739,4.7618720209598436e-4,0,0.005718169601935732,0.014890656458362402,0.08582986779345007,0.0193192359217753,0.479632256240473,0.06305863232797547,0.115933667618373,0.04023165840695922,0.190912591703458,0.009863876304912022
LU09,LU09_82,3000,28261416.3711895,0,0.03402171768914713,0.008451147528836685,0.003781869073491431,0.002274236499033621,6.73062367634634e-4,0,0.006935884761618978,0.01758024902402014,0.11583918107930798,0.0380276908079037,0.446906239876379,0.05765868301100742,0.138197677662953,0.0631619931563244,0.13858838492669107,0.010823776923851712
LU09,LU09_85,3000,28261416.3711902,0.02543415134789481,0.0060303869241125395,0.004396733894558025,0.006936443169961378,0,3.3978891710279295e-4,0,0.010988191482690594,0.002483557486580367,0.08377864286181023,0.09414257646658704,0.397636556069439,0.225029502197814,0.09405724842483718,0.03385414226053511,0.07150133164473707,0.030566247759131273
LU09,LU09_86,3000,28261416.371189706,0,0.017061999729550713,0.004979701547400491,0.005989962591812808,0.00287077917211228,5.440698154938512e-4,0,0.00563773370579041,0.014715267658055742,0.121453692202429,0.022216528346418487,0.3551051951665379,0.039268520554541414,0.19320644324123407,0.03534491527408448,0.225659707326349,0.0057186313898944146
LU09,LU09_87,3000,28261416.3711888,0.00900601641464526,0.0379301115455345,0.009235495034459728,0.00249744850703705,0,4.916954127940596e-4,0,0.0103319102995329,0.022531268850302984,0.08342712645994432,0.08416964705033954,0.379831714220672,0.079173034316005,0.185487150993678,0.07599912027182956,0.09866177204823848,0.025565613231248254
LU09,LU09_90,3000,28261416.3711896,0,0.0209923403909525,0.005164578978061446,0.007725145625811471,2.3500703626313114e-4,1.4770335039695405e-4,0,0.005049546365706612,0.01079299729358193,0.12740129093052605,0.012084017806907304,0.4279820747014852,0.011795424405936799,0.0696557338529495,0.03280378227625001,0.3158444900188581,0.008648913212898552
LU09,LU09_93,3000,28261416.3711895,0.01564994949818989,0.0064382047813996875,0.004622320850198559,0.007481301019127,0,3.6084562190658156e-4,0,0.0111355293773332,0.0037199528599672514,0.08291407226852113,0.07023846809830148,0.357546274176769,0.284101028944528,0.14144320179631312,0.03507722573641541,0.028679728319834993,0.027267387366909958
LU09,LU09_94,3000,28261416.371189907,0,0.0030052277193512384,0.0036865829051437584,0.009919130107496793,0,4.376241939031842e-4,0,0.00988917532746175,0.0012189450246928603,0.0356350775258117,0.0174460952112211,0.4191897280200761,0.309687512410543,0.12822521119215405,0.025934787090024808,0.0638815879400297,0.005661489462531312
LU09,LU09_96,3000,28261416.371189706,0,0.014542252559446304,0.004497316945070146,0.007630234462862278,0.00287077917211228,3.7968807448929726e-4,0.00259607696239629,0.005044827166917365,0.014305947938569192,0.08143708803620962,0.00557307275267451,0.4077003208138731,0.0280215012365347,0.230784379924354,0.0307058710581471,0.213114857722514,0.004972136464383335
LU09,LU09_98,3000,28261416.3711889,0.0270935980912187,0.026125885958957307,0.007801639108240876,0.00590479531102002,0.002847621793225759,8.649917951030092e-4,0,0.0083294959115788,0.024231297338180646,0.09501530602274715,0.014915104658507795,0.4827467821832781,0.029789600833058594,0.157858752220836,0.06289172511198034,0.136650906954025,0.03770245782624826
LU09,LU09_27,3000,28261416.3711901,0,0.04051537308548419,0.008819348902389008,0.0062205592265354584,0,6.206890089659895e-4,0,0.0076406467184848515,0.018180652236665616,0.14554237209921805,0.043204887353042,0.402096230784369,0.04074205586064269,0.1477333814724682,0.0830788164530905,0.134500837348987,0.016766735624353078
LU14,LU14_3,3000,28261416.3711896,0,0,0.0031506049369395862,0.00129051860198926,7.160307633418528e-6,0.003547502670351249,0,0.007432308324765879,0.0022657547053738917,0,0,0.677807812142635,0.2815729117246302,0.0168151245462217,0.021837107933858898,0.001967047084406,0.004423486582504201
LU14,LU14_7,3000,28261416.3711896,0,0,0.00299372322539052,0.00177998366831494,0,0.003730283578909651,0,0.007476248372141378,0.0019004028998969005,0.006271408654185652,0,0.6449840111422258,0.24756050455284806,0.05565344323031492,0.024698342653709605,0.02083228934378668,0.002608380833107542
LU14,LU14_8,3000,28261416.3711889,0,0,0.0030867960197498707,0.0012455906668663104,0,0.004293740086202931,0,0.0084726695778755,0.0025598403435194202,0.00534703435863669,0,0.6431166661716968,0.257289840505652,0.05786615225838022,0.0299879406437485,0.00639236468180664,0.001536223142310865
LU14,LU14_9,3000,28261416.3711883,0,0,0.00300167200055404,0.00158918279220741,0,0.00507309056151649,0,0.009035614788816173,0.0024666584777364407,0.00368130549573137,0,0.6883250425153792,0.22717821283267,0.04110464378430593,0.03649793996151808,0.00321286033337556,0.0024057686085945424
LU14,LU14_100,3000,28261416.3711886,0.0345899507694043,0,0,0.004874257032702649,0,3.7718378824249727e-4,0,0,0.0013408493203860149,0.008261542278536713,0.0015498160251310004,0.4034619949383011,0.2155660230923981,0.09563833160781426,0,0.2755222920577181,6.824939643351803e-4
LU14,LU14_102,3000,28261416.3711889,0.006528927777443812,0,0,0.004767834976168977,0,0.0013247509038240097,0,0,0.0013124179977648922,0,0.0047131389030991,0.24196170625062505,0.4744704113181472,0.12317210234198006,0,0.15568264118617306,0.0015751567246389169
LU14,LU14_105,3000,28261416.3711883,0.06089252174554694,0.00613537405968492,0,0.00490267354987819,1.0717120109183804e-4,0.00186031692035798,0,0,0.0065320462321520325,0.034203548984712014,0.03202284767377342,0.3335362189213088,0.3035088922985691,0.10402664824685606,0,0.19270184387465,0.0050223599298447105
LU14,LU14_110,3000,28261416.3711901,0,0.007317018258823429,0,0.008512130624349957,0.009138745774641674,0.0036565477264227397,0,0,0.009635431754059868,0.04002080946821581,0.11124662773731403,0.36934181867976,0.15498877945764206,0.07392211528920323,0,0.2504798493678112,0.002574316671120121
LU14,LU14_114,3000,28261416.371189106,0.03539789880321671,0.002500378905814939,0,0.00489404502723974,1.6429724328882224e-5,0.00211123202947159,0,0,0.004448409992086632,0.015859080101944388,0.015627909146452394,0.4171751819689022,0.16174003187353506,0.11102085629247797,0,0.267247119146049,0.002598392845891169
LU14,LU14_115,3000,28261416.3711901,1.3199678957490603e-4,0,0,0.006817654908113167,0,9.791505114792709e-4,0,0,0.00220991471129924,0.010146342013298903,0.012060039296217403,0.4147797253785521,0.11616377072480204,0.039965981153353494,0,0.4068841414335171,8.734289964772e-5
LU14,LU14_120,3000,28261416.371191,0.023444636379484296,0.0017122045438595504,0,0.00635870616461334,0.008013552516716274,0.00283525151709755,0,0,0.00634577871689266,0.022246532938779793,0.03348212252919761,0.3459912146497259,0.2410490688326301,0.070184319590068045,0,0.283855110527295,0.0026296976646504604
LU14,LU14_121,3000,28261416.3711894,0,0.006894074664330098,0,0.00808293327603827,0.00791237435154393,0.0035376562890059907,0,0,0.0100545844164292,0.027164541524847007,0.0815689823879603,0.2906286343416081,0.139181949022988,0.0448274578971443,0,0.3979666326230401,0.0027020181004478103
LU14,LU14_131,3000,28261416.371189207,0.011147194357962499,0,0,0.00505996275874681,0,0.002540572044404039,0,0,0.006555710726852578,0.015948941196147506,0.0049104054813780195,0.4481046753776563,0.125824123266222,0.048611371345270014,0,0.356600483333225,0.0015767595449620831
LU14,LU14_135,3000,28261416.371189706,0.00123381839447313,0,0,0.007092726708775122,0,0.0029234484612868502,0,0,0.002648598160383501,0,0.048089358800835,0.14891996413224015,0.13049532629116706,0.0325744409141258,0,0.6204912401772218,0
LU14,LU14_16,3000,28261416.3711905,0,0,0.0025475647793994083,0.0011712087549090794,0,0.003126199844576032,0,0.006059071433831602,0.0017726443836583504,0,0,0.749155080587292,0.21059213803054805,0.0141470184101507,0.020631510850048607,0.00547425644156273,0.0036985317735318515
LU14,LU14_17,3000,28261416.371189106,0.03423824343075951,0.0014406322681745506,0.0024041702267666057,0.00278667155842621,0.019208437601868,0.002209472254805078,0,0.0013780635180613999,0.005440710794629134,0.010886595144552803,0,0.3414710155551949,0.23364016861239206,0.0458652289009561,0.022075877737897105,0.346061114127946,0.00036112544179648103
LU14,LU14_19,3000,28261416.371189907,0,0,0.0029924392958670886,0.0024049572054059697,0,9.566089337550964e-4,0,0.00564703148201247,6.809408560773712e-4,0.0025901031584544083,0,0.6657700978460478,0.24369697207448301,0.059465735888335584,0.0025397372125763908,0.025937354186516905,0.0016089457594245387
LU14,LU14_20,3000,28261416.3711885,0,0,0.003038031612147621,0.00253367496123667,0,0.0020583191498245376,0,0.006489510448477752,0.0012661463266145404,0.0025901031584545484,0,0.6895435410239086,0.244357958128601,0.0331476050468324,0.010388331492965603,0.0199724599767567,0.0015965449168284713
LU14,LU14_250,3000,28261416.371189807,0.08212370362041783,3.6213979102523916e-4,0,0.004818988421310952,0,0.00058602098537603405,0,0,8.046219153026253e-4,0.00372918809685201,0,0.3558698399942141,0.3351644434541709,0.15269008138739812,0,0.1525464470673922,0
LU14,LU14_30,3000,28261416.3711882,0,0,0.003112279825442234,0.00679549021424259,0,0.0011245675112485345,0,0.005737513188293597,0.0023523218038353478,0,0,0.533392114993516,0.24829643586318212,0.1851820002197119,0,0.03312944892344411,0.0048193951898813266
LU14,LU14_31,3000,28261416.3711889,0,0,0.003037770067597971,0.0053048430343338275,0,8.305162738287333e-4,0,0.0056058154175774,0.0017423833534719292,0,0,0.5611393125886542,0.260588271426034,0.15498898115912715,0,0.023283434826038507,0.005059261898997351
LU14,LU14_33,3000,28261416.371189907,0,0,0,0.0036872434746940117,0,3.326111755953171e-4,0,0,1.3895848611169406e-4,0.003879847630143991,0,0.4169949469436311,0.2998406568118561,0.14184203992752706,0,0.13744250868679905,0
LU14,LU14_37,3000,28261416.371189106,0.0917105982646806,0,0,0.005370484517186401,0,0.00116390502207703,0,0,0.0011322004099252366,0.006469951643190752,0,0.173021645214762,0.3866164484031489,0.0499093539958056,0,0.3839826007432361,0
LU14,LU14_47,3000,28261416.37119,0.046888882308986,0,0.002958727884086909,0.00710501722615823,0,0.0011257489375681813,0,0.005477840259485642,0.0023749557442876,0,0,0.403997950376892,0.2859868289169502,0.168805348380658,0,0.14120987232542206,4.715140150372972e-4
LU14,LU14_48,3000,28261416.371189307,0.04339871845521681,0,0.003061834228290561,0.00767476582226393,0,8.095900320756919e-4,0,0.00564511693535073,0.002259252500656369,0,0,0.4110503379288752,0.29042055928060223,0.186241695298481,0,0.11228740749206596,0.004748671410349648
LU14,LU14_49,3000,28261416.3711905,0.017521435745501406,0,0.0030301518986680298,0.00730818313825967,0,5.28628791520367e-4,0,0.005584735564643188,0.0019966580692378283,0,0,0.43800277027450524,0.3017701927490441,0.20767398011773505,0,0.05255305685855682,0.004853917399975996
LU14,LU14_51,3000,28261416.371189907,0.06263671177892513,0,0,0.0048208607065151395,0,1.8386057698903708e-4,0,0,4.332867863442712e-4,0,0,0.2450122581611181,0.40420460553071,0.21502080315416705,0,0.13576233315383007,1.2643339832602805e-4
LU14,LU14_54,3000,28261416.3711902,0.056253157750414215,0.003956765929032,0.0029638235928401008,0.00626935001068043,0,0.00156427335419817,0,0.005501677250971518,0.0023124892624017948,0.0142276022785054,0,0.22630149865221505,0.24314719999277407,0.14597676066596404,0,0.3703469384107359,3.1725435334867605e-4
LU14,LU14_56,3000,28261416.371189307,0.100582565586007,0.0026914159911189885,0,0.004336152378285048,0,1.8516733222212708e-4,0,0,0.0011056886640227798,0.013130526652150004,0,0.251456076605147,0.266783376559704,0.13958219788138107,0,0.329047822301463,0
LU14,LU14_57,3000,28261416.37119,0.004019161297614752,0,0,0.00263570459619094,0,7.456993186510074e-4,0,0,1.3895848611169406e-4,0,0,0.2988181083969902,0.3559055101561318,0.106068316969949,0,0.23920806447695606,0
